0.1	0.1	0.0633559
0.2	0.1	0.060716
0.3	0.1	0.0580762
0.4	0.1	0.0554364
0.5	0.1	0.0527966
0.6	0.1	0.0501567
0.7	0.1	0.0475169
0.8	0.1	0.0448771
0.9	0.1	0.0422372
1	0.1	0.0395974
1.1	0.1	0.0369576
1.2	0.1	0.0343178
1.3	0.1	0.0316779
1.4	0.1	0.0290381
1.5	0.1	0.0263983
1.6	0.1	0.0237584
1.7	0.1	0.0211186
1.8	0.1	0.0184788
1.9	0.1	0.015839
2	0.1	0.0131991
2.1	0.1	0.0105593
2.2	0.1	0.00791948
2.3	0.1	0.00527966
2.4	0.1	0.00263983
2.5	0.1	-1.83927e-17
2.6	0.1	-0.00263983
2.7	0.1	-0.00527966
2.8	0.1	-0.00791948
2.9	0.1	-0.0105593
3	0.1	-0.0131991
3.1	0.1	-0.015839
3.2	0.1	-0.0184788
3.3	0.1	-0.0211186
3.4	0.1	-0.0237584
3.5	0.1	-0.0263983
3.6	0.1	-0.0290381
3.7	0.1	-0.0316779
3.8	0.1	-0.0343178
3.9	0.1	-0.0369576
4	0.1	-0.0395974
4.1	0.1	-0.0422372
4.2	0.1	-0.0448771
4.3	0.1	-0.0475169
4.4	0.1	-0.0501567
4.5	0.1	-0.0527966
4.6	0.1	-0.0554364
4.7	0.1	-0.0580762
4.8	0.1	-0.060716
4.9	0.1	-0.0633559
5	0.1	-0.0659957
5.1	0.1	-0.0686355
5.2	0.1	-0.0712753
5.3	0.1	-0.0739152
5.4	0.1	-0.076555
5.5	0.1	-0.0791948
5.6	0.1	-0.0818347
5.7	0.1	-0.0844745
5.8	0.1	-0.0871143
5.9	0.1	-0.0897541
6	0.1	-0.092394
6.1	0.1	-0.0950338
6.2	0.1	-0.0976736
6.3	0.1	-0.100313
6.4	0.1	-0.102953
6.5	0.1	-0.105593
6.6	0.1	-0.108233
6.7	0.1	-0.110873
6.8	0.1	-0.113513
6.9	0.1	-0.116152
7	0.1	-0.118792
7.1	0.1	-0.121432
7.2	0.1	-0.124072
7.3	0.1	-0.126712
7.4	0.1	-0.129352
7.5	0.1	-0.131991
7.6	0.1	-0.134631
7.7	0.1	-0.137271
7.8	0.1	-0.139911
7.9	0.1	-0.142551
8	0.1	-0.145191
8.1	0.1	-0.14783
8.2	0.1	-0.15047
8.3	0.1	-0.15311
8.4	0.1	-0.15575
8.5	0.1	-0.15839
8.6	0.1	-0.161029
8.7	0.1	-0.163669
8.8	0.1	-0.166309
8.9	0.1	-0.168949
9	0.1	-0.171589
9.1	0.1	-0.174229
9.2	0.1	-0.176868
9.3	0.1	-0.179508
9.4	0.1	-0.182148
9.5	0.1	-0.184788
9.6	0.1	-0.187428
9.7	0.1	-0.190068
9.8	0.1	-0.192707
9.9	0.1	-0.195347
10	0.1	-0.197987
10.1	0.1	-0.198801
10.2	0.1	-0.198801
10.3	0.1	-0.198801
10.4	0.1	-0.198801
10.5	0.1	-0.198801
10.6	0.1	-0.198801
10.7	0.1	-0.198801
10.8	0.1	-0.198801
10.9	0.1	-0.198801
11	0.1	-0.198801
11.1	0.1	-0.198801
11.2	0.1	-0.198801
11.3	0.1	-0.198801
11.4	0.1	-0.198801
11.5	0.1	-0.198801
11.6	0.1	-0.198801
11.7	0.1	-0.198801
11.8	0.1	-0.198801
11.9	0.1	-0.198801
12	0.1	-0.198801
12.1	0.1	-0.198801
12.2	0.1	-0.198801
12.3	0.1	-0.198801
12.4	0.1	-0.198801
12.5	0.1	-0.198801
12.6	0.1	-0.198801
12.7	0.1	-0.198801
12.8	0.1	-0.198801
12.9	0.1	-0.198801
13	0.1	-0.198801
13.1	0.1	-0.198801
13.2	0.1	-0.198801
13.3	0.1	-0.198801
13.4	0.1	-0.198801
13.5	0.1	-0.198801
13.6	0.1	-0.198801
13.7	0.1	-0.198801
13.8	0.1	-0.198801
13.9	0.1	-0.198801
14	0.1	-0.198801
14.1	0.1	-0.198801
14.2	0.1	-0.198801
14.3	0.1	-0.198801
14.4	0.1	-0.198801
14.5	0.1	-0.198801
14.6	0.1	-0.198801
14.7	0.1	-0.198801
14.8	0.1	-0.198801
14.9	0.1	-0.198801
15	0.1	-0.198801
15.1	0.1	-0.198801
15.2	0.1	-0.198801
15.3	0.1	-0.198801
15.4	0.1	-0.198801
15.5	0.1	-0.198801
15.6	0.1	-0.198801
15.7	0.1	-0.198801
15.8	0.1	-0.198801
15.9	0.1	-0.198801
16	0.1	-0.198801
16.1	0.1	-0.198801
16.2	0.1	-0.198801
16.3	0.1	-0.198801
16.4	0.1	-0.198801
16.5	0.1	-0.198801
16.6	0.1	-0.198801
16.7	0.1	-0.198801
16.8	0.1	-0.198801
16.9	0.1	-0.198801
17	0.1	-0.198801
17.1	0.1	-0.198801
17.2	0.1	-0.198801
17.3	0.1	-0.198801
17.4	0.1	-0.198801
17.5	0.1	-0.198801
17.6	0.1	-0.198801
17.7	0.1	-0.198801
17.8	0.1	-0.198801
17.9	0.1	-0.198801
18	0.1	-0.198801
18.1	0.1	-0.198801
18.2	0.1	-0.198801
18.3	0.1	-0.198801
18.4	0.1	-0.198801
18.5	0.1	-0.198801
18.6	0.1	-0.198801
18.7	0.1	-0.198801
