-139.672,756.416,-12.1208
0.971278,-0.236007,-0.0303298
0.23707,0.97074,0.0382254
0.0204209,-0.0443178,0.998809
0,0.902752,3.47231,-1.78175
1,4.7983,15.9961,-0.280265
2,6.64876,16.0635,-0.497167
3,1.62602,5.79125,-1.73962
4,3.29046,8.68892,-1.8957
5,5.72796,16.0947,0.0113177
6,7.62826,16.062,-0.195542
7,3.71371,11.0183,-1.83406
8,5.39703,13.3159,-1.84035
9,17.7215,53.6773,0.366271
10,6.67816,16.1233,-0.0870939
11,5.52017,15.5657,-1.77924
12,7.55045,15.9127,-1.64573
13,5.67717,15.9946,0.401194
14,7.60753,16.0319,0.214412
15,5.6496,15.8752,-1.1689
16,6.57004,15.904,-1.40736
17,4.77696,15.9558,0.489684
18,6.63739,16.0332,0.302803
19,4.76943,15.8865,-1.06036
20,7.58957,16.0024,-1.03563
21,5.65607,15.9244,1.00113
22,6.67683,16.133,0.722909
23,5.70923,16.055,-0.78873
24,6.61934,15.9937,-0.907245
27,4.809,16.0263,-0.680236
28,7.64903,16.1121,-0.615488
31,5.69851,16.0149,-0.388764
32,0.932845,3.50227,-1.81169
33,4.85825,15.966,-0.280178
34,6.71877,16.0734,-0.497047
35,1.63598,5.76124,-1.73961
36,3.32044,8.67888,-1.89565
37,5.79796,16.0946,0.0114338
38,7.69829,16.0819,-0.195417
39,3.74371,11.0182,-1.83401
40,5.447,13.2958,-1.84027
41,18.0219,53.9369,0.366874
42,6.72811,16.0833,-0.087027
43,5.58018,15.5656,-1.78914
44,7.62046,15.9226,-1.64561
45,5.75717,15.9945,0.401327
46,7.68756,16.0518,0.214553
47,5.70962,15.8752,-1.1788
48,6.64004,15.9039,-1.40725
49,4.83692,15.9257,0.489772
50,6.70739,16.0331,0.302919
51,4.82945,15.8864,-1.07026
52,7.65957,16.0023,-1.03551
53,5.72605,15.9143,1.00124
54,6.72678,16.0929,0.722976
55,5.78924,16.0649,-0.788594
56,6.67935,16.0037,-0.907141
59,4.86896,15.9962,-0.680149
60,7.71903,16.112,-0.615372
63,20.1615,51.8044,-1.24043
64,0.94289,3.52226,-1.82166
65,4.91827,15.9759,-0.280074
66,6.77876,16.0633,-0.496952
67,1.65598,5.76121,-1.73958
68,3.35044,8.66884,-1.9056
69,5.86799,16.1145,0.011558
70,7.76827,16.0718,-0.195305
