-197.081,741.688,-13.7768
0.975997,-0.211227,-0.0530313
0.211237,0.977419,-0.00547773
0.0529909,-0.00585594,0.998578
0,0.00647546,3.64911,-1.76608
1,1.4352,15.7003,-0.274249
2,3.05517,15.7603,-0.474458
3,0.316186,6.09916,-1.74774
4,1.51574,9.61915,-1.98021
5,2.23522,15.7305,-0.00435264
6,3.89519,15.8006,-0.194572
7,1.53543,12.2992,-1.942
8,2.94506,15.3493,-2.01417
9,1.45522,15.8205,0.0756688
10,3.0752,15.8406,-0.0945134
11,2.18507,15.4994,-1.70419
12,3.84508,15.6197,-1.52445
13,2.23526,15.7608,0.355627
14,3.88524,15.7809,0.185442
15,2.20512,15.5898,-1.10426
16,3.0151,15.6098,-1.31435
17,1.43527,15.7008,0.445751
18,3.04524,15.7808,0.26553
19,2.93385,25.7695,-1.68111
20,3.89511,15.7901,-0.964565
22,3.07527,15.8711,0.645466
23,2.23514,15.7301,-0.744352
24,3.04513,15.7701,-0.844464
27,1.43516,15.7,-0.644249
28,22.7175,77.9111,-2.86786
31,2.23518,15.7303,-0.374353
32,0.0264743,3.65911,-1.76609
33,1.4952,15.6903,-0.274249
34,3.11517,15.7603,-0.474464
35,0.336187,6.08916,-1.74774
36,1.54574,9.59915,-1.9802
37,2.29522,15.7306,-0.00435889
38,3.95519,15.8006,-0.194579
39,1.59543,12.2892,-1.942
40,3.00506,15.3393,-2.01417
41,1.50522,15.8005,0.0756769
42,3.1152,15.8206,-0.0945042
43,2.24507,15.5094,-1.70421
44,3.90507,15.6297,-1.53446
45,2.29526,15.7308,0.355641
46,3.95523,15.8009,0.175421
47,2.25512,15.5798,-1.11425
48,3.0751,15.6098,-1.31436
49,1.49527,15.7208,0.445731
50,3.11524,15.7708,0.265529
51,3.03386,25.7395,-1.6811
52,3.95511,15.8001,-0.964578
54,3.14527,15.8811,0.645453
55,2.29515,15.7201,-0.744352
56,3.12512,15.8101,-0.854498
59,1.49516,15.69,-0.644249
60,3.96515,15.8104,-0.574586
