-185.653,744.578,-13.371
0.977286,-0.207016,-0.0453419
0.207363,0.978259,0.00302816
0.0437293,-0.0123616,0.998967
0,-0.782303,3.69802,-1.72746
1,-1.82698,15.6463,-0.246838
2,-0.307147,15.7172,-0.427877
3,-0.953449,6.12791,-1.69533
4,-0.535408,9.82832,-1.94258
5,-1.06681,15.6864,0.0226464
6,0.463023,15.7673,-0.158393
7,-1.02659,12.358,-1.89013
8,-0.328013,15.2784,-1.91823
9,-1.83678,15.756,0.10326
10,-0.306921,15.7869,-0.0678199
11,-1.05791,15.4778,-1.63753
12,0.45218,15.5984,-1.43852
13,-1.06655,15.6762,0.372638
14,0.463296,15.727,0.191574
15,-1.05753,15.5473,-1.06748
16,-0.327668,15.5678,-1.24799
17,-1.82648,15.6657,0.463179
18,-0.306634,15.7166,0.282122
19,-1.82746,15.5369,-0.976928
20,5.49215,73.8131,-4.23411
22,-0.306425,15.8363,0.652221
23,-1.06733,15.687,-0.707353
24,-0.30742,15.7275,-0.797869
27,-1.82726,15.6566,-0.616829
28,0.462761,15.7576,-0.528401
31,-1.06707,15.6967,-0.337345
32,-0.772303,3.69803,-1.72746
33,-1.77699,15.6563,-0.246865
34,-0.257147,15.7172,-0.427914
35,-0.953444,6.11791,-1.69534
36,-0.495408,9.82834,-1.9426
37,-1.0068,15.6665,0.0225865
38,0.523028,15.7574,-0.158444
39,-0.986599,12.3681,-1.90015
40,-0.278008,15.2684,-1.91827
41,-1.78679,15.766,0.103232
42,-0.256921,15.7869,-0.067856
43,-1.00791,15.4778,-1.63757
44,0.50218,15.5984,-1.43856
45,-1.00655,15.6862,0.372603
46,0.523291,15.7371,0.191539
47,-1.01753,15.5574,-1.0675
48,-0.267668,15.5679,-1.24803
49,-1.77647,15.6557,0.463134
50,-0.256634,15.7166,0.282086
51,-1.76746,15.5469,-0.976963
52,0.512498,15.748,-0.898445
54,-0.246425,15.8363,0.652178
55,-1.01733,15.6771,-0.707398
56,-0.25742,15.7275,-0.797905
59,-1.77726,15.6666,-0.616857
60,0.522761,15.7577,-0.528444
63,-1.00706,15.6768,-0.337405
64,-0.752308,3.70804,-1.72747
65,-1.71698,15.6464,-0.246917
66,-0.207152,15.7272,-0.427941
67,-0.923466,6.14794,-1.70533
68,-0.465408,9.82835,-1.94263
69,-0.946807,15.6865,0.0225597
70,0.583033,15.7474,-0.158496
71,-0.936599,12.3681,-1.90019
72,-0.218003,15.2585,-1.91832
73,-1.72678,15.7461,0.103173
74,-0.19694,15.8269,-0.0678663
75,-0.947906,15.4779,-1.63761
76,0.56218,15.5984,-1.4386
77,-0.946545,15.6662,0.372543
78,0.583286,15.7471,0.191504
79,-0.947533,15.5574,-1.06755
80,-0.207673,15.5779,-1.24806
81,-1.71647,15.6358,0.463074
82,-0.196629,15.7066,0.282034
83,-1.71746,15.547,-0.976999
84,0.562503,15.738,-0.898489
86,-0.196415,15.8163,0.652125
87,-0.947335,15.6871,-0.70744
88,-0.19742,15.7275,-0.797948
91,-1.71727,15.6867,-0.616884
92,0.582751,15.7777,-0.528471
95,-0.947058,15.6668,-0.337457
96,-0.732308,3.70805,-1.72749
97,-1.66699,15.6664,-0.246937
98,-0.147147,15.7173,-0.427993
100,-0.43542,9.83838,-1.95264
101,-0.906807,15.6865,0.0225308
102,0.623019,15.7774,-0.1585
103,-0.906599,12.3681,-1.90021
104,-0.167991,15.2485,-1.90837
105,-1.67679,15.7661,0.103153
106,-0.14694,15.827,-0.0679024
107,-0.907906,15.4779,-1.63764
108,0.61218,15.5985,-1.43864
109,-0.906559,15.6962,0.372539
110,0.623296,15.7271,0.191459
111,-0.907538,15.5674,-1.06757
112,-0.157673,15.5779,-1.2481
113,-1.66648,15.6658,0.463063
114,-0.156639,15.7267,0.282022
115,-1.66747,15.557,-0.977027
116,0.632489,15.768,-0.898515
118,-0.146415,15.8164,0.652089
119,-0.90733,15.6771,-0.707477
