-174.14,747.453,-12.9801
0.978192,-0.203152,-0.0432475
0.203714,0.978989,0.00895607
0.0405194,-0.0175709,0.999024
0,-1.50605,3.63789,-1.72491
1,-5.10109,15.5971,-0.280568
2,-3.51084,15.7174,-0.458053
4,-2.48708,9.57766,-1.93645
5,-4.30155,15.6672,0.000697103
6,-2.73129,15.7476,-0.17682
7,-3.4777,11.8674,-1.87801
8,-3.35835,14.8075,-1.89782
9,-5.13169,15.7071,0.0793846
10,-3.51142,15.7074,-0.0880535
11,-4.24883,15.4473,-1.68922
12,-2.70924,15.5676,-1.44679
13,-4.30212,15.6472,0.360697
14,-2.82203,16.5176,0.183039
15,-4.26976,15.5073,-1.10925
16,-3.47949,15.5474,-1.288
17,-5.10226,15.6071,0.459431
18,-3.51197,15.6874,0.261946
19,-5.06988,15.4971,-1.03052
20,-2.74013,15.8076,-0.916835
21,-4.293,15.6172,0.920712
22,-3.5326,15.8074,0.641914
23,-4.30038,15.6672,-0.739302
24,-3.51025,15.7174,-0.828053
27,-5.10049,15.5971,-0.660567
28,-2.83084,16.5676,-0.576976
29,-4.16787,14.9673,4.10091
30,-5.28169,26.307,4.85918
31,-4.30096,15.6572,-0.369302
32,-1.48606,3.62789,-1.71488
33,-5.04109,15.6071,-0.280473
34,-3.46084,15.7174,-0.457974
35,-2.17662,5.98774,-1.70597
36,-2.45708,9.57767,-1.9364
37,-4.24155,15.6673,0.00079198
38,-2.6813,15.7876,-0.176741
39,-3.43771,11.8774,-1.87795
40,-3.30836,14.8275,-1.89774
41,-5.07169,15.7171,0.0794795
42,-3.47144,15.7874,-0.0879901
43,-4.18883,15.4373,-1.68913
44,-2.65924,15.5776,-1.44671
45,-4.24212,15.6573,0.360792
47,-4.20976,15.5273,-1.10916
48,-3.4295,15.5374,-1.27793
49,-5.05227,15.6271,0.45951
50,-3.45196,15.6674,0.262041
51,-5.00988,15.4971,-1.03042
52,-2.68013,15.8176,-0.91674
53,-4.233,15.6173,0.920807
54,-3.47258,15.8074,0.632009
55,-4.25038,15.6773,-0.739223
56,-3.46026,15.7474,-0.827973
59,-5.0405,15.6171,-0.660472
60,-2.77084,16.5576,-0.576881
61,-4.09785,14.9173,4.09102
62,-5.18164,26.237,4.83934
63,-4.24096,15.6473,-0.369208
64,-1.48607,3.61789,-1.70488
65,-4.9911,15.6171,-0.280394
66,-3.40084,15.7075,-0.457879
67,-2.15661,6.01774,-1.71594
68,-2.42709,9.59768,-1.93636
