-338.934,698.759,-22.245
0.934031,-0.354326,-0.0451463
0.352766,0.934895,-0.039076
0.0560527,0.0205722,0.998216
0,0.773096,3.87021,-1.98766
1,31.1355,98.4215,-1.74513
2,38.475,90.0094,-2.80209
3,1.55039,6.471,-1.94626
4,2.96791,8.86246,-1.93443
5,34.9784,94.3349,0.0565609
6,42.0274,86.3625,-1.06048
7,3.4153,11.3729,-1.89331
8,5.12281,13.7947,-1.90125
9,31.1237,98.4007,0.644854
10,38.573,90.2388,-0.511941
11,5.24031,16.1748,-1.84043
12,7.96859,17.8576,-1.84781
14,41.9758,86.2717,1.16945
15,33.3779,90.1453,-6.67597
16,7.68664,19.6673,-1.73747
19,30.6009,96.7624,-6.45606
20,41.8612,86.0437,-5.53071
23,34.8224,93.9062,-4.62369
24,38.4069,89.88,-5.08218
27,31.0576,98.1621,-4.14527
28,41.9194,86.1531,-3.30063
31,34.8904,94.0755,-2.28359
32,0.803085,3.88024,-1.98764
33,31.3759,98.0517,-1.74506
34,38.7153,89.7596,-2.79198
35,1.58039,6.47103,-1.94624
36,2.99791,8.86249,-1.93441
37,35.2187,94.0351,0.056653
38,42.2677,86.1327,-1.06037
39,3.45531,11.363,-1.89329
40,5.17284,13.7747,-1.91122
41,31.384,98.091,0.644958
42,38.8033,89.979,-0.511845
43,5.29034,16.1548,-1.8504
44,8.03861,17.8377,-1.84777
46,42.1961,86.002,1.16954
47,33.698,90.0356,-6.67575
51,30.921,96.6427,-6.45585
52,42.1015,85.8039,-5.5306
55,35.0727,93.6164,-4.61359
56,38.6472,89.6102,-5.07208
59,31.298,97.8124,-4.1352
60,42.1496,85.8933,-3.29054
63,35.1207,93.7757,-2.2735
64,0.813106,3.86025,-1.98763
65,31.6662,97.742,-1.73493
66,38.9955,89.4899,-2.79185
67,1.6004,6.46105,-1.94623
68,3.03793,8.84253,-1.93439
69,35.499,93.7154,0.0567698
70,42.518,85.863,-1.06026
71,3.49533,11.343,-1.89326
72,5.22287,13.7448,-1.91119
73,31.6644,97.7513,0.635069
74,39.0836,89.6993,-0.511715
75,5.35037,16.1249,-1.85036
76,8.10861,17.8377,-1.85771
78,42.4564,85.7322,1.15965
79,34.0281,89.936,-6.68553
80,8.45538,20.9881,-1.86647
83,31.2711,96.5331,-6.45561
84,42.3417,85.5142,-5.52051
87,35.333,93.3167,-4.60348
88,38.9075,89.3005,-5.06198
91,31.5883,97.5027,-4.12507
92,42.4199,85.6636,-3.2904
95,35.4011,93.456,-2.27339
96,0.823096,3.87026,-1.98762
97,31.9266,97.4223,-1.73483
98,39.2258,89.2101,-2.78176
99,1.62042,6.44107,-1.94622
100,3.06793,8.84256,-1.93436
101,35.7393,93.4257,0.056865
102,42.7582,85.6232,-1.05015
103,3.52534,11.333,-1.89324
104,5.27288,13.7348,-1.91116
105,31.9347,97.4316,0.635178
106,39.3139,89.4095,-0.501628
107,5.41038,16.115,-1.85032
108,8.16866,17.7878,-1.84768
110,42.6866,85.4825,1.15975
111,34.3382,89.8463,-6.68532
112,8.3358,20.548,-1.8267
115,31.4017,95.8932,-6.41571
116,42.592,85.2844,-5.51038
119,35.5633,92.9869,-4.59341
120,39.1577,89.0508,-5.05186
123,31.8486,97.1929,-4.12496
124,42.6601,85.4238,-3.28029
127,35.6413,93.1663,-2.26329
128,0.843116,3.85028,-1.98761
129,32.2169,97.1126,-1.7347
130,39.4961,88.9304,-2.78164
131,1.63042,6.44108,-1.94621
132,3.09797,8.81259,-1.93435
133,36.0096,93.1259,0.0569802
134,43.0285,85.3635,-1.05002
135,3.57536,11.3131,-1.89321
136,5.32291,13.7049,-1.91113
137,32.235,97.1719,0.635329
138,39.5941,89.1698,-0.501487
139,5.4804,16.105,-1.86027
140,8.23868,17.7679,-1.84763
142,42.9369,85.2227,1.15986
143,34.6882,89.7967,-6.68507
144,8.44576,20.5881,-1.8366
147,31.8715,96.1237,-6.44528
148,42.8522,85.0247,-5.51026
151,35.8436,92.6972,-4.57328
152,39.418,88.771,-5.05175
155,32.139,96.8732,-4.11484
156,42.9104,85.1641,-3.28018
159,35.9116,92.8766,-2.26317
160,0.853116,3.85029,-1.98761
161,32.4772,96.8129,-1.7246
162,39.7464,88.6607,-2.78153
163,1.67043,6.43113,-1.94618
164,3.12798,8.80263,-1.93433
165,36.2799,92.8362,0.0570985
