-353.737,692.422,-23.0956
0.926145,-0.374868,-0.0415847
0.373877,0.927,-0.0297871
0.0497153,0.0120396,0.998691
0,-3.25269,3.51342,-1.96049
2,-38.3177,57.5512,-2.00899
3,-4.95508,5.52141,-1.91136
4,-6.24821,8.10984,-1.93291
5,-63.8826,87.2722,-0.0416066
6,-49.5486,83.5385,-1.15543
7,-8.05024,9.81772,-1.88347
8,-9.04337,12.4165,-1.88518
10,-65.9283,100.099,-0.731426
11,-10.9751,13.8642,-1.83546
12,-10.9591,17.1743,-1.84826
14,-63.6565,107.784,1.38099
15,-18.3575,24.1052,-2.0805
16,-13.9525,20.0006,-1.94919
18,-65.927,100.111,2.01856
19,-22.4309,26.8902,-2.20087
20,-22.9442,37.7793,-2.5498
22,-66.5868,101.103,4.84805
23,-29.2057,39.162,-2.25792
24,-27.0371,40.1644,-2.51982
26,-67.0252,101.797,9.84768
27,-33.1771,40.3473,-2.10699
28,-32.8345,54.7976,-2.22934
31,-41.7764,56.5974,-1.6365
32,-3.2427,3.52343,-1.96051
34,-38.1379,57.6815,-2.00919
35,-4.93509,5.53144,-1.91137
36,-6.20821,8.10989,-1.93293
37,-62.8916,86.5134,-0.041449
38,-71.6657,122.491,-1.70751
39,-8.02026,9.83775,-1.8835
40,-8.9934,12.4466,-1.88523
42,-65.5184,100.2,-0.73171
43,-10.9251,13.9043,-1.83552
44,-10.9091,17.2143,-1.85832
46,-93.9103,161.048,2.0608
47,-18.2876,24.1852,-2.0806
48,-13.9126,20.0806,-1.94927
50,-65.6373,100.392,2.01819
51,-22.3811,27.0102,-2.21099
52,-22.8845,37.9793,-2.56
54,-66.4074,101.593,4.85755
55,-29.166,39.372,-2.25812
56,-26.9873,40.3744,-2.53002
58,-66.6855,102.027,9.84732
59,-33.1674,40.6273,-2.11723
60,-32.5444,54.688,-2.21938
64,-3.2227,3.52345,-1.96052
66,-38.0783,58.0215,-2.0195
67,-4.91512,5.55146,-1.9114
68,-6.17823,8.12992,-1.93296
69,-62.5919,86.7337,-0.0417807
70,-64.4617,110.92,-1.53126
71,-7.98027,9.8478,-1.88353
72,-8.96344,12.4766,-1.88527
74,-65.2589,100.55,-0.732132
75,-10.8752,13.9344,-1.83557
76,-10.8492,17.2544,-1.85838
78,-92.1282,159.26,2.03144
79,-18.2177,24.2753,-2.08071
80,-13.8627,20.1507,-1.94936
82,-65.5982,101.092,2.02758
83,-22.3413,27.1503,-2.21113
84,-22.8247,38.1694,-2.57019
86,-65.9775,101.684,4.84726
87,-29.0862,39.5721,-2.26832
88,-26.9076,40.5745,-2.53023
91,-33.1778,40.9273,-2.12747
92,-32.4347,54.9681,-2.22967
95,-41.6472,57.2575,-1.64712
96,-3.2127,3.52347,-1.96052
97,-42.0013,52.5075,-1.17294
98,-37.9887,58.3516,-2.02982
99,-4.89513,5.56148,-1.91142
100,-6.14825,8.14996,-1.93299
101,-62.3623,87.064,-0.0421709
102,-47.0056,81.0816,-1.1146
103,-7.94031,9.87785,-1.88358
104,-8.90347,12.5067,-1.88532
106,-65.1496,101.16,-0.7327
107,-10.8352,13.9644,-1.83561
108,-10.7792,17.2645,-1.84842
111,-18.1678,24.3654,-2.08082
112,-13.7928,20.2108,-1.94944
114,-65.3186,101.442,2.02715
115,-22.3014,27.2903,-2.22127
116,-22.7649,38.3595,-2.58038
118,-65.4875,101.704,4.83701
119,-29.0365,39.7822,-2.27852
120,-26.8578,40.7946,-2.54044
123,-33.1882,41.2173,-2.13771
124,-32.3952,55.3282,-2.24
127,-41.5876,57.5976,-1.65744
128,-3.20271,3.53348,-1.96053
129,-41.9617,52.8676,-1.17327
130,-37.9192,58.7117,-2.04016
131,-4.87514,5.57151,-1.91144
132,-6.11828,8.17,-1.93302
133,-61.732,86.8348,-0.0422843
134,-49.6521,86.4683,-1.18785
135,-7.92035,9.90787,-1.88361
136,-8.87351,12.5367,-1.88536
138,-64.9202,101.64,-0.733216
139,-10.7652,13.9845,-1.83566
140,-10.7293,17.3245,-1.8585
142,-89.1751,156.684,1.99218
143,-18.0779,24.4255,-2.08091
144,-13.7228,20.2708,-1.94953
146,-65.039,101.823,2.03669
147,-22.2516,27.4304,-2.22141
148,-22.6952,38.5795,-2.5906
150,-65.2781,102.205,4.85648
151,-28.9768,40.0222,-2.27876
152,-26.7781,40.9847,-2.55064
155,-33.1585,41.5173,-2.14798
156,-32.3256,55.6882,-2.25033
159,-41.478,57.8777,-1.65773
160,-3.18272,3.5435,-1.96055
161,-41.7318,52.9578,-1.17345
162,-37.8496,59.0618,-2.04049
163,-4.86516,5.59152,-1.91146
164,-6.0883,8.19003,-1.93306
165,-61.8129,87.5947,-0.0428856
166,-49.1519,86.2789,-1.18794
167,-7.87036,9.92794,-1.87365
168,-8.81355,12.5668,-1.88542
170,-64.6105,101.921,-0.733603
171,-10.7253,14.0345,-1.83573
172,-10.6593,17.3546,-1.85856
174,-88.9561,157.564,2.00133
175,-18.008,24.5256,-2.09103
176,-13.6729,20.3309,-1.9596
178,-67.0038,105.76,2.10433
179,-22.1918,27.5704,-2.23156
180,-22.6355,38.7996,-2.60081
182,-65.5897,103.494,4.90555
183,-28.917,40.2123,-2.28895
184,-26.6983,41.2047,-2.55086
185,-21.4609,29.4969,4.38646
187,-33.1488,41.7873,-2.15821
188,-32.236,55.9883,-2.26063
191,-41.3182,58.0779,-1.65797
192,-3.17274,3.55351,-1.96056
194,-36.5776,57.4034,-1.97971
195,-4.84518,5.60154,-1.91148
196,-6.06833,8.21006,-1.93308
197,-61.2426,87.3453,-0.0429529
198,-48.9021,86.4692,-1.18822
199,-7.84039,9.94798,-1.87368
200,-8.78356,12.5768,-1.88544
201,-63.0549,81.1836,0.543124
202,-64.421,102.331,-0.744041
203,-10.6853,14.0646,-1.83577
204,-10.6093,17.3847,-1.85861
206,-68.2528,121.388,1.53176
207,-17.9581,24.5956,-2.09111
208,-13.613,20.391,-1.95968
210,-65.6019,104.232,2.07493
211,-22.1519,27.6905,-2.23168
212,-22.5957,38.9996,-2.601
214,-66.1416,105.094,4.97447
215,-28.8372,40.3924,-2.28914
216,-26.6486,41.4048,-2.56105
219,-33.1292,42.0473,-2.15844
220,-32.1463,56.2485,-2.26089
223,-41.1684,58.2681,-1.65821
224,-3.16273,3.55353,-1.95057
225,-46.1698,59.5424,-1.31685
226,-36.4479,57.6735,-1.99
227,-4.8352,5.62156,-1.9115
228,-6.02835,8.23011,-1.93312
229,-61.3136,88.1453,-0.0435928
230,-48.442,86.3798,-1.17837
231,-7.80043,9.97802,-1.87373
232,-8.72359,12.6069,-1.8855
233,-62.2745,80.7946,0.533073
234,-65.7546,105.339,-0.755929
235,-10.6253,14.0847,-1.83582
236,-10.5394,17.4047,-1.85866
238,-67.4323,120.949,1.52173
239,-17.8682,24.6857,-2.09123
240,-13.5631,20.451,-1.95976
242,-65.2022,104.452,2.07455
243,-22.1021,27.8405,-2.24183
244,-22.526,39.2197,-2.61122
246,-66.0725,105.864,4.99379
247,-28.7675,40.6125,-2.29936
248,-26.5889,41.6549,-2.57129
249,-21.1408,29.4572,4.35634
251,-33.0695,42.2874,-2.16867
252,-32.0466,56.5386,-2.27119
255,-41.0388,58.5383,-1.6685
256,-3.14275,3.56355,-1.96059
257,-46.2104,60.0123,-1.32722
258,-36.4384,58.1135,-2.00038
259,-4.80521,5.63159,-1.91152
260,-6.00837,8.25013,-1.93314
261,-68.9679,100.036,-0.0498935
262,-48.0821,86.4102,-1.17857
263,-7.77045,9.99806,-1.87376
264,-8.69363,12.6369,-1.88554
265,-61.6541,80.5153,0.533006
266,-65.3348,105.43,-0.756209
267,-10.5654,14.1047,-1.83586
268,-10.4794,17.4248,-1.8487
269,-69.6778,101.088,2.77957
270,-66.9223,120.98,1.52145
271,-17.8083,24.7658,-2.09133
272,-13.4931,20.5111,-1.95984
274,-64.7022,104.413,2.06434
275,-22.0823,28.0005,-2.25198
276,-22.4762,39.4398,-2.62143
278,-65.5524,105.784,4.9836
279,-28.6977,40.7826,-2.29953
280,-26.5492,41.8849,-2.58151
281,-20.9908,29.4574,4.35627
283,-32.9997,42.4975,-2.17889
284,-31.957,56.8287,-2.28148
287,-40.9591,58.8183,-1.66877
288,-3.13274,3.56357,-1.95059
289,-46.0206,60.2325,-1.3275
290,-36.3388,58.4236,-2.00069
291,-4.78522,5.64162,-1.91154
292,-5.96837,8.25018,-1.93316
293,-68.5982,100.296,-0.050293
294,-47.8224,86.6805,-1.17892
295,-7.73046,10.0081,-1.87379
296,-8.64367,12.667,-1.88559
297,-61.3644,80.7457,0.532671
298,-64.945,105.65,-0.756585
299,-10.5054,14.1448,-1.83593
300,-10.4194,17.4649,-1.84877
301,-69.3182,101.378,2.77915
302,-66.3123,120.901,1.52122
303,-17.7384,24.8559,-2.10144
304,-13.4332,20.5812,-1.95993
306,-64.9336,105.663,2.0834
307,-22.0325,28.1506,-2.25213
308,-22.4165,39.6798,-2.64166
310,-64.7218,105.315,4.94359
311,-28.628,41.0126,-2.30976
312,-26.4394,42.055,-2.5917
313,-20.8609,29.4776,4.34619
315,-32.5293,42.1881,-2.14885
316,-31.8774,57.1788,-2.29181
319,-40.8294,59.0885,-1.66906
320,-3.13275,3.57357,-1.9506
321,-45.941,60.5526,-1.32781
322,-36.2492,58.7337,-2.01099
323,-4.77525,5.66163,-1.91156
324,-5.94841,8.2802,-1.9332
325,-68.0782,100.287,-0.0505381
326,-47.7431,87.2806,-1.18947
327,-7.6905,10.0382,-1.87383
328,-8.6037,12.6971,-1.88563
329,-61.295,81.2558,0.532207
330,-64.7557,106.191,-0.767133
331,-10.4655,14.1749,-1.83597
332,-10.3495,17.505,-1.84884
333,-69.0185,101.688,2.77874
334,-65.7522,120.881,1.51097
335,-17.6786,24.966,-2.10156
336,-13.3833,20.6412,-1.97
