-234.276,732.23,-15.5256
0.975376,-0.214163,-0.0526842
0.213493,0.976777,-0.0181042
0.0553379,0.00641075,0.998447
0,-2.07443,3.49992,-1.72668
1,-22.7002,47.761,-0.814945
2,-6.10729,15.2368,-0.436797
3,-3.44579,6.44965,-1.92123
4,-4.01681,9.16942,-1.90708
5,-18.6378,44.5514,0.0859213
6,-13.448,43.414,-0.442004
7,-5.36754,11.2488,-1.85277
8,-5.73867,14.1687,-1.86861
9,-21.888,45.9998,0.371815
10,-15.8077,43.5228,-0.178917
11,-6.82873,14.9281,-1.68629
12,-5.22845,15.0484,-1.42814
13,-6.92621,15.1554,0.404125
14,-13.1464,42.3728,0.576304
15,-6.85803,15.0073,-1.09615
16,-6.02824,15.0078,-1.26719
17,-7.79609,15.1649,0.505224
18,-15.7664,43.3915,0.870867
19,-7.71792,14.9869,-1.0151
20,-5.27785,15.2277,-0.887846
22,-6.12592,15.3253,0.68334
23,-6.92762,15.1668,-0.725861
24,-6.09774,15.2172,-0.806835
27,-7.7875,15.1264,-0.634837
28,-13.5996,43.9853,-1.51109
31,-6.92715,15.1763,-0.345849
32,-2.06444,3.49994,-1.73669
33,-22.4201,47.6311,-0.815459
34,-16.1397,44.9941,-1.28664
35,-3.4258,6.46966,-1.92123
36,-3.98682,9.18943,-1.90709
37,-18.4378,44.4615,0.0855576
38,-13.248,43.3441,-0.442343
39,-5.32755,11.2689,-1.85279
40,-5.68867,14.1787,-1.86866
41,-21.648,45.8999,0.371389
42,-15.6077,43.4329,-0.17928
43,-6.76873,14.9281,-1.68636
44,-5.16845,15.0384,-1.42822
45,-6.87623,15.2054,0.404125
46,-12.9563,42.3029,0.575978
47,-6.80802,14.9973,-1.09623
48,-5.96823,15.0279,-1.25724
49,-7.74609,15.175,0.505174
50,-15.5664,43.3216,0.860529
51,-7.65792,14.9869,-1.01518
52,-5.22786,15.2577,-0.887871
54,-6.08593,15.3554,0.683328
55,-6.87764,15.1968,-0.725885
56,-6.04774,15.2173,-0.806897
59,-7.7175,15.1264,-0.634925
60,-13.4095,43.9054,-1.50143
63,-6.86716,15.1864,-0.345911
64,-2.03438,3.44991,-1.70679
65,-22.1801,47.5212,-0.805898
66,-5.98728,15.2368,-0.426947
67,-3.4158,6.46966,-1.92125
68,-3.95682,9.18944,-1.90713
69,-18.2077,44.3715,0.0851564
70,-13.068,43.2742,-0.442656
71,-5.28755,11.2789,-1.85283
72,-5.63868,14.1988,-1.8687
73,-21.4179,45.83,0.371013
74,-15.3977,43.2929,-0.17972
75,-6.70873,14.9281,-1.68644
76,-5.10845,15.0484,-1.42829
77,-6.82623,15.2054,0.404063
78,-12.7663,42.213,0.575627
79,-6.73801,14.9974,-1.08631
80,-5.91823,15.0279,-1.2573
81,-7.66608,15.155,0.505049
82,-15.3763,43.2416,0.86019
83,-7.59792,14.9969,-1.01524
84,-5.15784,15.2177,-0.888009
86,-6.00592,15.3154,0.683177
87,-6.81764,15.2069,-0.725948
88,-5.97774,15.1973,-0.80701
91,-7.6575,15.1364,-0.634987
92,-13.2195,43.8154,-1.50178
95,-18.9199,46.1727,-1.06168
96,-2.01437,3.4399,-1.69683
97,-21.94,47.3913,-0.806363
98,-15.7296,44.8042,-1.2774
99,-3.38581,6.47967,-1.92127
100,-3.92684,9.20946,-1.91714
101,-18.0177,44.2716,0.0847926
102,-12.8879,43.1842,-0.442995
103,-5.24756,11.3089,-1.85284
104,-5.58869,14.2088,-1.86875
105,-21.2079,45.76,0.370662
106,-15.2076,43.203,-0.180071
107,-6.65872,14.9281,-1.6765
108,-5.05846,15.0484,-1.42835
109,-6.76623,15.2155,0.404001
110,-12.5963,42.1331,0.565313
111,-6.67803,15.0074,-1.09638
112,-5.85823,15.0279,-1.25737
113,-7.60609,15.145,0.494962
114,-15.1963,43.1717,0.859877
115,-7.53792,14.997,-1.01531
116,-5.11785,15.2377,-0.888034
118,-5.96594,15.3654,0.68319
119,-6.75763,15.1869,-0.726048
120,-5.92775,15.2373,-0.807022
123,-7.5975,15.1265,-0.635074
124,-13.0395,43.7455,-1.4921
127,-18.6998,46.0728,-1.06208
128,-2.00437,3.44991,-1.69683
129,-21.68,47.2714,-0.806839
130,-5.86728,15.2368,-0.427097
131,-3.35581,6.48968,-1.9213
132,-3.89683,9.20946,-1.90718
133,-17.7877,44.1917,0.084404
134,-12.6979,43.1143,-0.443321
135,-5.20757,11.3289,-1.85286
136,-5.5387,14.2388,-1.86877
137,-21.0079,45.7601,0.370412
138,-14.9976,43.1131,-0.180447
139,-6.58872,14.9282,-1.67659
140,-4.99845,15.0384,-1.42844
141,-6.69623,15.2155,0.403913
142,-12.4063,42.0731,0.565
143,-6.61801,15.0074,-1.08645
144,-5.79824,15.0379,-1.25744
145,-7.55609,15.185,0.50495
146,-14.9863,43.0918,0.859513
147,-7.47792,14.997,-1.01539
148,-5.05786,15.2577,-0.888083
149,-6.68552,15.1748,0.963849
150,-5.90595,15.3654,0.673115
151,-6.68762,15.1869,-0.716136
152,-5.86775,15.2373,-0.807097
155,-7.5375,15.1365,-0.635137
156,-12.8494,43.6656,-1.49244
159,-18.4598,45.9629,-1.05252
160,-2.00441,3.49993,-1.71676
161,-21.4399,47.2014,-0.797228
162,-5.80728,15.2369,-0.427172
163,-3.33581,6.48969,-1.92132
164,-3.85684,9.22948,-1.90721
165,-17.5776,44.1118,0.0840405
166,-12.5079,43.0244,-0.433672
167,-5.16757,11.3389,-1.8529
168,-5.4887,14.2588,-1.86881
169,-20.7879,45.7102,0.370074
170,-14.7976,43.0132,-0.190824
171,-6.52872,14.9382,-1.67665
172,-4.93844,15.0485,-1.4185
