-358.679,690.214,-23.3524
0.923513,-0.381693,-0.0378589
0.380798,0.924208,-0.0288585
0.0460046,0.0122346,0.998866
0,-2.93748,3.73237,-1.96506
1,-36.0435,53.5811,-1.04485
2,-34.6299,64.3943,-2.0338
3,-4.49089,5.96998,-1.9328
4,-5.515,8.66843,-1.94007
5,-59.8548,100.384,0.102423
6,-58.0902,123.678,-1.44381
7,-7.218,10.6358,-1.8981
8,-8.13264,13.6845,-1.94501
9,-55.0779,82.7004,0.644487
10,-57.5668,108.268,-0.599501
11,-10.0754,15.4815,-1.90321
12,-9.98147,19.4817,-1.96913
13,-59.9551,100.541,2.80258
14,-57.699,122.815,1.68532
15,-18.3769,29.6393,-2.35893
16,-13.9897,24.8859,-2.2537
18,-57.6371,108.415,2.23065
19,-21.4495,31.2846,-2.34731
20,-20.5062,42.2864,-2.65608
22,-85.368,161.497,7.57425
23,-26.5482,43.5668,-2.29488
24,-24.2496,44.5206,-2.57387
27,-28.997,42.8128,-2.0257
28,-28.1815,58.8942,-2.18929
31,-38.4892,63.948,-1.64433
32,-2.91748,3.7324,-1.96506
34,-34.37,64.4547,-2.04374
35,-4.47089,5.97001,-1.9328
36,-5.475,8.66849,-1.94007
37,-59.6254,100.784,0.102835
38,-57.6505,123.839,-1.44363
39,-7.18805,10.6658,-1.89807
40,-8.07266,13.6945,-1.935
41,-61.4137,93.0707,0.724942
42,-72.462,137.975,-0.749492
43,-10.0254,15.5215,-1.91317
44,-9.91154,19.5218,-1.96909
45,-59.6756,100.881,2.80293
46,-58.2124,125.085,1.71763
47,-18.2771,29.7295,-2.35884
48,-13.9098,24.956,-2.25362
51,-21.3696,31.4047,-2.35719
52,-20.4265,42.5065,-2.66585
53,-60.2472,101.866,6.95393
54,-84.6279,161.439,7.56421
55,-26.5186,43.8769,-2.30457
56,-24.1499,44.7208,-2.58366
59,-28.9274,43.0529,-2.03545
60,-27.9315,58.9046,-2.18928
63,-38.4098,64.3381,-1.65393
