-251.604,727.694,-16.4591
0.972629,-0.223577,-0.0632948
0.221921,0.974534,-0.0321725
0.0688759,0.0172455,0.997476
0,-0.896819,4.24084,-1.96835
1,-6.1624,49.0556,-0.80642
2,-1.33037,46.9699,-1.30458
3,-1.26898,7.02055,-1.95579
4,-0.951187,9.8908,-1.96256
5,-3.62142,46.8767,0.0534303
6,0.87068,44.7107,-0.465095
7,-1.58321,12.4703,-1.93042
8,-1.00528,15.1307,-1.9072
9,-6.06257,48.0745,0.322651
10,-1.31048,45.9287,-0.205639
11,-1.74554,15.1398,-1.6078
12,-0.275787,15.2407,-1.39648
13,-1.76738,15.4078,0.372463
14,-0.26724,15.4191,0.193714
15,-1.74607,15.2192,-1.03772
16,-1.01592,15.22,-1.21711
17,-2.51742,15.3671,0.461801
18,-1.00733,15.4384,0.283123
19,-2.51623,15.3486,-0.968218
20,-0.266341,15.3902,-0.866316
22,-1.00773,15.5681,0.643257
23,-1.75646,15.3489,-0.68759
24,-1.00642,15.3995,-0.776918
27,-2.51653,15.3582,-0.608208
28,0.920545,46.0519,-1.55367
31,-3.68138,48.0178,-1.06544
32,-0.886819,4.24085,-1.96834
33,-5.98234,48.9857,-0.806343
34,-1.16031,46.89,-1.30452
35,-1.23898,7.01056,-1.94577
36,-0.921187,9.89082,-1.96254
37,-3.45137,46.8068,0.0534986
38,1.02073,44.6508,-0.465033
39,-1.54321,12.4703,-1.93039
40,-0.945273,15.1208,-1.90716
41,-5.88252,48.0047,0.322727
42,-1.15037,45.7889,-0.205652
43,-1.69554,15.1399,-1.60776
44,-0.22578,15.2308,-1.39645
45,-1.70739,15.4078,0.382513
46,-0.21724,15.4191,0.193756
47,-1.69608,15.2293,-1.03766
48,-0.945928,15.23,-1.21704
49,-2.46745,15.4071,0.461884
50,-0.94733,15.4385,0.283172
51,-2.45622,15.3386,-0.968179
54,-0.947705,15.5381,0.643275
55,-1.70647,15.3589,-0.687538
56,-0.94643,15.4196,-0.786847
59,-2.46655,15.3782,-0.608146
63,-3.51131,47.9179,-1.0554
64,-0.876811,4.23086,-1.96835
65,-5.79226,48.8659,-0.79631
66,-1.00027,46.8401,-1.30444
67,-1.21898,7.01057,-1.94576
68,-0.881195,9.90085,-1.96249
69,-3.28131,46.7269,0.0535567
71,-1.50321,12.4703,-1.93035
72,-0.895273,15.1208,-1.90711
73,-5.70245,47.9148,0.322783
74,-0.990306,45.709,-0.205602
75,-1.63554,15.1399,-1.60771
76,-0.165788,15.2408,-1.39639
77,-1.65736,15.3979,0.362544
79,-1.64608,15.2293,-1.03762
80,-0.895928,15.2301,-1.217
81,-2.41745,15.3972,0.461915
82,-0.897314,15.4185,0.283193
83,-2.40623,15.3487,-0.968127
86,-0.89772,15.5582,0.643337
87,-3.51282,51.2392,-2.33198
88,-0.896431,15.4096,-0.776816
91,-2.41653,15.3583,-0.608125
95,-3.34125,47.838,-1.05535
96,-0.866819,4.24087,-1.96833
97,-5.6222,48.786,-0.796252
98,-0.870186,46.7302,-1.30445
99,-1.18898,7.0206,-1.94572
100,-0.861195,9.90087,-1.96248
101,-3.12125,46.6471,0.0536064
103,-1.46324,12.5104,-1.93028
104,-0.865281,15.1308,-1.90708
105,-5.54238,47.8349,0.312833
106,-0.860252,45.6391,-0.205567
107,-1.58554,15.1399,-1.60766
108,-0.11578,15.2309,-1.39636
109,-1.6074,15.4279,0.372616
111,-1.60608,15.2393,-1.03758
112,-0.865928,15.2301,-1.21698
113,-2.36745,15.4072,0.461967
114,-0.86733,15.4386,0.283238
115,-2.35623,15.3487,-0.968086
116,-0.106334,15.3803,-0.866194
118,-0.867728,15.5682,0.643372
119,-1.59649,15.389,-0.687416
120,-0.866415,15.3896,-0.776812
123,-2.35653,15.3583,-0.608076
124,1.39071,45.8322,-1.54351
127,-3.18119,47.7582,-1.0553
128,-0.856826,4.25087,-1.96831
129,-5.43214,48.7162,-0.796167
130,-0.680117,46.6404,-1.30438
131,-1.16897,7.00061,-1.94573
