-342.102,697.432,-22.4488
0.932577,-0.358229,-0.0444028
0.356705,0.933413,-0.0387432
0.0553251,0.0202924,0.998262
0,1.00078,3.7601,-1.98485
1,36.8004,96.2009,-1.91699
2,43.9804,88.0903,-2.99104
3,1.90729,6.27141,-1.94781
4,3.45406,8.56361,-1.94147
5,40.5583,92.2674,-0.119321
6,47.5177,84.5465,-1.25334
7,4.02066,11.0144,-1.89393
8,5.82751,13.237,-1.9079
9,36.7836,96.1725,0.473053
10,44.1032,88.312,-0.691351
11,6.08429,15.5674,-1.84986
12,8.8522,17.0513,-1.85461
14,47.441,84.3879,0.996878
15,38.147,86.9094,-6.76238
16,9.0188,19.4916,-1.81652
18,44.0564,88.2135,1.58878
19,35.738,93.4962,-6.5337
20,47.3421,84.2431,-5.7729
23,40.3726,91.8639,-4.8088
24,43.9075,87.9386,-5.29084
27,36.6975,95.9491,-4.31668
28,47.405,84.3447,-3.51305
31,40.4555,92.0157,-2.45901
32,1.01081,3.74012,-1.98485
33,37.0808,95.8713,-1.91714
34,44.2508,87.8206,-2.99121
35,1.9173,6.26143,-1.94781
36,3.48407,8.55365,-1.94151
37,40.8288,91.9478,-0.119464
38,47.7581,84.2568,-1.25346
39,4.08069,10.9945,-1.894
40,5.86755,13.207,-1.90793
41,37.074,95.8829,0.462863
42,44.3536,88.0324,-0.691495
43,6.13431,15.5475,-1.85991
44,8.92223,17.0214,-1.86468
46,47.6914,84.1183,0.996728
47,38.4572,86.7599,-6.75269
48,9.11879,19.5017,-1.81666
50,44.2868,87.8839,1.5887
51,36.128,93.4867,-6.54421
52,47.5925,83.9734,-5.77305
55,40.653,91.5643,-4.79897
56,44.1579,87.6689,-5.28099
59,36.9779,95.6295,-4.30684
60,47.6753,84.0851,-3.51323
63,40.726,91.716,-2.45917
64,1.01083,3.73012,-1.98484
65,37.3413,95.5716,-1.90728
66,44.4912,87.521,-2.99133
67,1.94732,6.25147,-1.94785
68,3.5141,8.53369,-1.94153
69,41.0992,91.6782,-0.119641
70,48.0285,84.0272,-1.25367
71,4.11071,10.9846,-1.89403
72,5.91759,13.1771,-1.90798
73,37.3544,95.5933,0.462686
74,44.594,87.7227,-0.691604
75,6.19435,15.5175,-1.85997
76,8.9823,16.9815,-1.85474
78,47.9317,83.8786,0.99657
79,38.7574,86.6103,-6.76299
80,9.19879,19.5018,-1.81677
82,44.5771,87.6943,1.58844
83,36.478,93.4172,-6.55464
84,47.8429,83.7038,-5.7632
87,40.9334,91.3247,-4.79918
88,44.4083,87.3693,-5.28111
91,37.2484,95.3399,-4.297
92,47.9157,83.8355,-3.51338
95,40.9764,91.4264,-2.4593
96,1.03084,3.72014,-1.98486
97,37.6017,95.242,-1.90741
98,44.7515,87.2914,-2.98152
99,1.96733,6.2415,-1.94787
100,3.53412,8.52372,-1.94155
101,41.3595,91.4285,-0.119818
102,48.2688,83.7675,-1.25381
103,4.15072,10.9746,-1.89408
104,5.96762,13.1572,-1.90803
105,37.6049,95.2636,0.462578
106,44.8643,87.5031,-0.691815
107,6.24439,15.4876,-1.86002
108,9.04232,16.9616,-1.8548
110,48.1821,83.6089,0.98642
111,39.0775,86.5007,-6.76335
112,9.28877,19.5019,-1.82689
114,44.7976,87.3546,1.58838
115,36.7982,93.2777,-6.55497
116,48.0732,83.4341,-5.75332
119,41.1738,91.0251,-4.78929
120,44.6687,87.1397,-5.27131
123,37.5088,95.0402,-4.28714
124,48.176,83.6158,-3.50358
127,41.2268,91.1368,-2.43944
128,1.04081,3.73015,-1.99488
129,37.8821,94.9824,-1.9076
130,45.0119,87.0317,-2.98169
131,1.99733,6.24154,-1.94791
132,3.57413,8.51377,-1.9416
133,41.61,91.1089,-0.119934
134,48.5391,83.5479,-1.25402
135,4.19075,10.9547,-1.89412
136,6.01765,13.1373,-1.90809
137,37.8753,94.974,0.462414
138,45.1147,87.2335,-0.691965
139,6.30441,15.4777,-1.86009
140,9.09239,16.9116,-1.85484
142,48.4125,83.3393,0.986297
143,39.4077,86.4112,-6.77373
144,9.36877,19.5021,-1.827
146,44.9981,87.0049,1.57835
147,37.1384,93.1981,-6.55537
148,48.3236,83.2045,-5.7535
151,41.4143,90.7154,-4.7794
152,44.9191,86.86,-5.26145
155,37.7792,94.7506,-4.28731
156,48.4164,83.3462,-3.50372
159,41.4872,90.8571,-2.4496
160,1.06084,3.72019,-1.9849
