-146.112,754.638,-12.2877
0.973796,-0.226528,-0.0201573
0.227047,0.973455,0.0289109
0.0130731,-0.03273,0.999379
1,7.02648,16.1254,-0.254862
2,9.11764,16.195,-0.484691
3,2.29893,5.60065,-1.76951
4,4.39107,8.43009,-1.94358
5,8.06502,16.2243,0.0603295
6,10.2761,16.2438,-0.149029
7,5.19196,10.9096,-1.89456
8,7.27302,13.1487,-1.89991
9,7.08461,16.2446,0.145671
10,9.19558,16.314,-0.044063
11,7.78394,15.6684,-1.8522
12,10.1936,16.1171,-1.73971
13,8.02301,16.1235,0.469923
14,10.264,16.2329,0.280896
15,7.99109,16.057,-1.22039
16,9.06229,16.087,-1.4652
17,7.02255,16.1237,0.565127
18,9.11346,16.1832,0.385276
19,7.00044,16.0772,-1.0851
20,10.2505,16.1957,-1.06927
22,9.08133,16.1423,0.825043
23,8.06913,16.1961,-0.799721
24,9.14976,16.2359,-0.924458
27,7.0385,16.1463,-0.674766
28,10.3183,16.3047,-0.608706
31,8.05702,16.1852,-0.359796
32,1.28812,3.31119,-1.81914
33,7.10649,16.1554,-0.254415
34,9.20764,16.2049,-0.484239
35,2.32898,5.60065,-1.77937
36,4.42106,8.41008,-1.94348
37,8.15503,16.2343,0.0607819
38,10.3561,16.2537,-0.148625
39,5.23195,10.8896,-1.89441
40,7.31301,13.1187,-1.89978
41,7.13459,16.2045,0.145827
42,9.24557,16.294,-0.043865
43,7.864,15.6984,-1.86176
44,10.2736,16.1171,-1.73933
45,8.11299,16.1734,0.480459
46,10.354,16.2428,0.281348
47,8.07109,16.057,-1.22001
48,9.14229,16.097,-1.46479
49,7.09255,16.1337,0.565484
50,9.20347,16.2031,0.385749
51,7.07043,16.0671,-1.08478
52,10.3405,16.2057,-1.06881
54,9.17133,16.1522,0.825495
55,8.13914,16.2061,-0.799365
56,9.24988,16.2759,-0.943895
59,7.11851,16.1763,-0.67432
60,10.3883,16.2947,-0.618391
63,8.11706,16.1752,-0.369529
64,1.28806,3.29117,-1.80918
65,7.15647,16.1054,-0.25428
66,9.28765,16.2249,-0.483813
67,2.35898,5.62064,-1.77918
68,4.45105,8.40006,-1.94335
69,8.25504,16.2742,0.0613449
70,10.4561,16.2637,-0.158124
71,5.2719,10.8796,-1.88424
72,7.363,13.0887,-1.89961
73,7.2146,16.2145,0.146232
74,9.33557,16.294,-0.0434335
75,7.92398,15.6684,-1.86153
76,10.3637,16.1271,-1.74887
77,8.18298,16.1634,0.480774
78,10.444,16.2528,0.291801
79,8.14109,16.0669,-1.21965
80,9.22235,16.117,-1.47437
81,7.18257,16.1736,0.565999
82,9.27346,16.1931,0.386064
83,7.14048,16.0671,-1.09445
84,10.4205,16.2056,-1.06843
86,9.24133,16.1522,0.825831
87,8.21914,16.206,-0.798981
88,9.31982,16.2558,-0.933601
91,7.18851,16.1762,-0.673984
95,8.20707,16.1851,-0.369077
96,1.29805,3.27117,-1.80917
97,7.24648,16.1353,-0.253786
98,9.37764,16.2149,-0.483403
99,2.37903,5.62065,-1.78909
100,4.48104,8.38005,-1.94325
101,8.33506,16.3042,0.0617911
103,5.31188,10.8396,-1.88413
104,7.40298,13.0487,-1.8995
105,7.2846,16.2245,0.146588
106,9.43558,16.3239,-0.0428914
107,7.97397,15.6284,-1.86138
108,10.4537,16.117,-1.74846
109,8.25297,16.1433,0.481068
111,8.21114,16.0769,-1.22929
112,9.30234,16.097,-1.47402
113,7.24255,16.1436,0.566224
114,9.37347,16.223,0.386606
