-203.546,740.032,-14.0897
0.975845,-0.213716,-0.0452886
0.213627,0.976891,-0.00684813
0.0457056,-0.00299218,0.99895
0,0.459005,3.57958,-1.79234
1,3.35426,15.7497,-0.264542
2,5.08426,15.8105,-0.474314
3,1.03811,5.95977,-1.75082
4,2.65683,9.41053,-1.98852
5,4.22419,15.8599,0.0156215
6,5.98422,15.8207,-0.184208
7,3.01582,12.1106,-1.95682
8,4.76474,14.9813,-2.01486
9,3.37418,15.8495,0.0955213
10,5.12417,15.9203,-0.074242
11,4.12451,15.5309,-1.74459
12,5.91445,15.6415,-1.57433
13,4.20417,15.7897,0.385576
14,5.99418,15.8304,0.205799
15,4.1544,15.6206,-1.13453
16,5.01442,15.641,-1.34443
17,3.34419,15.7193,0.475438
18,5.09416,15.85,0.295712
19,6.29032,26.6618,-1.74751
20,10.3506,25.8632,-1.61755
22,5.07414,15.7898,0.685672
23,7.63036,26.402,-1.26752
24,8.9605,26.0926,-1.43757
27,3.3443,15.74,-0.64455
28,6.01425,15.8809,-0.584168
31,4.20425,15.8001,-0.364418
32,0.479005,3.57959,-1.79234
33,3.39427,15.7197,-0.264556
34,5.13427,15.7905,-0.474321
35,1.03811,5.94977,-1.75082
36,2.67684,9.39054,-1.99853
37,4.28419,15.8599,0.0156281
38,6.05422,15.8407,-0.184188
39,3.06581,12.1207,-1.96681
40,4.81475,14.9614,-2.01487
41,3.44417,15.8795,0.0955475
42,5.17418,15.9003,-0.0742488
43,4.17451,15.531,-1.74459
44,5.96444,15.6515,-1.57431
45,4.26417,15.7997,0.385589
46,6.05418,15.8305,0.205806
47,4.2044,15.6306,-1.13452
48,5.07442,15.651,-1.35441
49,3.41417,15.7693,0.475476
50,5.14417,15.8201,0.295699
51,6.37033,26.6318,-1.74752
52,10.4406,25.8432,-1.61756
54,5.12413,15.7998,0.695684
55,7.72036,26.412,-1.26751
56,9.0605,26.0926,-1.43756
59,3.41429,15.77,-0.644523
60,6.06425,15.8709,-0.584169
63,4.26425,15.8101,-0.364405
64,0.469022,3.52957,-1.77237
65,3.45426,15.7498,-0.264531
66,5.20426,15.8106,-0.474301
67,1.06811,5.94978,-1.75082
68,2.72685,9.37055,-1.98853
69,4.35418,15.8699,0.015642
70,6.12422,15.8307,-0.174187
71,3.10582,12.1007,-1.95681
72,4.86476,14.9314,-2.01488
73,3.49417,15.8696,0.0955468
74,5.24417,15.9203,-0.0742288
75,4.23451,15.521,-1.74459
76,6.03445,15.6416,-1.58431
77,4.32416,15.8097,0.385602
78,6.13416,15.8705,0.205839
79,4.2744,15.6306,-1.13451
80,5.14441,15.6611,-1.3444
81,3.46417,15.7593,0.475476
82,5.20417,15.8201,0.295705
83,6.47033,26.6218,-1.74752
84,10.5306,25.8233,-1.61756
86,5.20413,15.7998,0.705693
87,4.31431,15.7504,-0.754436
88,9.15051,26.0726,-1.43756
91,3.4643,15.76,-0.644524
92,6.12426,15.841,-0.58418
95,4.32426,15.7902,-0.36441
96,0.469039,3.47956,-1.7524
97,3.53425,15.7698,-0.26451
98,5.26426,15.8006,-0.4743
99,1.09811,5.93979,-1.75082
100,2.75685,9.37057,-1.99853
101,4.40419,15.85,0.0156353
102,6.19422,15.8408,-0.184173
103,3.14583,12.0807,-1.95682
104,4.92476,14.9214,-2.01488
105,3.54418,15.8596,0.0955462
106,5.30418,15.9103,-0.0742283
107,4.29451,15.531,-1.74457
108,6.10445,15.6416,-1.58431
109,4.38418,15.7797,0.38559
110,6.19417,15.8405,0.205827
111,4.3344,15.6306,-1.13451
112,5.20442,15.6511,-1.3544
113,3.52418,15.7493,0.475476
114,5.27416,15.8401,0.295725
115,6.57034,26.6019,-1.74752
116,10.6406,25.7933,-1.61756
118,5.26413,15.8099,0.695706
119,4.36431,15.7504,-0.75443
120,9.26051,26.0727,-1.42755
123,3.5343,15.76,-0.644516
124,6.19426,15.841,-0.584173
127,4.38426,15.7902,-0.364404
128,0.479039,3.47956,-1.7524
129,3.57426,15.7398,-0.264524
130,5.33426,15.8206,-0.47428
131,1.1381,5.97982,-1.77079
132,2.79686,9.35059,-1.99854
133,4.48418,15.89,0.0156687
134,6.26421,15.8508,-0.184159
135,3.18583,12.0607,-1.95683
136,4.96477,14.9014,-2.01489
137,3.62417,15.8696,0.0955612
138,5.37418,15.9104,-0.0742205
139,4.35451,15.531,-1.75457
140,6.17444,15.6516,-1.58429
141,4.44417,15.7897,0.385603
142,6.26417,15.8405,0.205835
143,4.3944,15.6207,-1.13451
144,5.26442,15.6411,-1.3544
145,3.59417,15.7794,0.475503
146,5.35416,15.8501,0.29574
147,6.67035,26.5819,-1.74752
148,10.7506,25.7834,-1.62756
150,5.33413,15.7999,0.695707
151,4.43431,15.7604,-0.754417
152,9.3805,26.0827,-1.44753
155,3.5943,15.7601,-0.64451
156,6.27425,15.871,-0.584145
159,4.45425,15.8002,-0.36439
160,0.499039,3.47957,-1.7524
161,3.64426,15.7598,-0.264504
162,5.40425,15.8306,-0.474266
163,1.1481,5.96983,-1.7708
164,2.82686,9.3406,-1.99854
165,4.53418,15.88,0.0156681
166,6.31422,15.8308,-0.184166
167,3.22584,12.0507,-1.95683
168,5.02478,14.8814,-2.01489
169,3.67417,15.8696,0.0955668
170,5.43417,15.9204,-0.0742077
171,4.41451,15.531,-1.75456
172,6.23444,15.6616,-1.59428
173,4.51416,15.8098,0.385623
174,6.32417,15.8506,0.205848
175,4.4444,15.6307,-1.1345
176,5.32442,15.6511,-1.35439
177,3.65417,15.7794,0.475509
178,5.40416,15.8402,0.29574
179,3.6743,15.8603,-1.04444
180,10.8406,25.7734,-1.62756
182,5.39413,15.8099,0.69572
183,4.5043,15.7805,-0.754397
184,9.4605,26.0928,-1.44751
187,3.6443,15.7601,-0.654504
188,32.0432,72.402,-2.71655
191,4.51425,15.8102,-0.364377
192,0.499046,3.45957,-1.75241
193,3.70426,15.7599,-0.264497
194,5.47425,15.8307,-0.474259
195,1.15812,5.91982,-1.75083
196,2.85687,9.33061,-1.99854
197,4.61416,15.92,0.0157015
198,6.39421,15.8508,-0.184145
199,3.26584,12.0407,-1.95683
200,5.07479,14.8615,-2.0149
201,3.74417,15.8697,0.0955745
202,5.50417,15.9204,-0.0742
203,4.48451,15.5311,-1.75455
204,6.31444,15.6617,-1.59427
205,4.57416,15.8098,0.395629
206,6.38418,15.8106,0.20583
207,4.5044,15.6307,-1.13449
208,5.39442,15.6412,-1.35438
209,3.71417,15.7694,0.47551
210,5.47416,15.8602,0.29576
211,3.73431,15.8504,-1.04444
212,10.9406,25.7534,-1.62756
214,5.44413,15.8099,0.695726
215,4.56431,15.7705,-0.754396
216,9.59049,26.1128,-1.44748
219,3.71429,15.7901,-0.654478
220,32.2034,72.0421,-2.71676
223,4.57425,15.8003,-0.374377
224,0.519046,3.45958,-1.75241
225,3.76426,15.7599,-0.264491
226,5.52426,15.8207,-0.474259
227,1.17812,5.90982,-1.75083
228,2.88687,9.33062,-1.99854
229,4.67417,15.9101,0.015702
230,6.47421,15.8609,-0.18413
231,3.31585,12.0208,-1.95684
232,5.13479,14.8615,-2.01489
233,3.79418,15.8597,0.0955739
234,5.55418,15.9104,-0.0842006
235,4.5445,15.5511,-1.75453
236,6.37444,15.6717,-1.59426
237,4.63417,15.7998,0.39563
238,6.45418,15.8306,0.20585
239,4.5744,15.6307,-1.14448
240,5.45442,15.6412,-1.36438
241,3.78415,15.8094,0.485542
242,5.53417,15.8302,0.295748
243,3.7943,15.8604,-1.04443
244,11.0407,25.7335,-1.62756
246,5.52413,15.82,0.695741
247,4.6143,15.7805,-0.764384
248,5.5243,15.8109,-0.874265
251,3.7543,15.7501,-0.654498
252,6.47425,15.8711,-0.594123
255,4.63425,15.8103,-0.374364
256,0.529046,3.45958,-1.75241
257,3.83425,15.7799,-0.264471
258,5.59425,15.8307,-0.474245
259,1.19812,5.90983,-1.75083
260,2.92687,9.31064,-1.99855
261,4.72418,15.8901,0.0156953
262,6.53421,15.8509,-0.184129
263,3.36584,12.0408,-1.96682
264,5.18479,14.8515,-2.01489
265,3.86417,15.8697,0.0955878
266,5.63418,15.9205,-0.0841856
267,4.6045,15.5411,-1.76453
268,6.42444,15.6517,-1.59426
269,4.69417,15.7898,0.39563
270,6.54416,15.8806,0.20589
271,4.6444,15.6408,-1.14447
272,5.52442,15.6512,-1.36436
273,3.83417,15.7795,0.485529
274,5.60416,15.8402,0.295762
275,3.8543,15.8604,-1.04442
276,11.1407,25.7135,-1.62756
278,5.59413,15.81,0.695742
279,4.6943,15.7805,-0.764376
280,5.58429,15.8409,-0.87424
283,3.83429,15.7702,-0.654477
284,32.6835,71.7623,-2.70688
287,4.69425,15.8103,-0.374357
288,0.55904,3.4796,-1.76239
289,3.88425,15.7699,-0.264471
290,5.66425,15.8307,-0.484238
291,1.23811,5.94986,-1.7708
292,2.95688,9.29065,-1.99856
293,4.78418,15.8701,0.0156896
294,6.60421,15.8609,-0.184115
295,3.39586,11.9908,-1.95685
296,5.2448,14.8215,-2.0149
297,3.92417,15.8697,0.0955944
298,5.71416,15.9605,-0.0841522
299,4.6645,15.5411,-1.76453
300,6.50444,15.6617,-1.60425
301,4.75417,15.7899,0.395637
302,6.60417,15.8607,0.205885
303,4.6944,15.6308,-1.14447
304,5.59441,15.6613,-1.36435
305,3.90416,15.7995,0.485549
306,5.67415,15.8603,0.305782
307,3.9143,15.8604,-1.04441
308,11.2407,25.7035,-1.62755
310,5.65413,15.82,0.695755
311,4.74431,15.7706,-0.764376
315,3.89429,15.7902,-0.654458
316,6.61425,15.8712,-0.594108
319,4.76425,15.8103,-0.374349
320,0.569037,3.48961,-1.77239
321,3.95425,15.78,-0.264458
323,1.26811,5.95987,-1.77079
324,2.98689,9.27065,-1.98857
325,4.86417,15.9101,0.015723
326,6.67421,15.8609,-0.184107
327,3.43587,11.9708,-1.95686
328,5.29481,14.8015,-2.01491
329,3.99417,15.8898,0.0956145
331,4.7345,15.5512,-1.76451
332,6.57444,15.6618,-1.60424
333,4.82417,15.7899,0.395645
334,6.67417,15.8607,0.205893
335,4.7644,15.6408,-1.14445
336,5.65441,15.6613,-1.36434
337,3.96415,15.8195,0.485568
339,3.9743,15.8704,-1.0444
340,11.3507,25.6836,-1.62755
342,5.72412,15.83,0.705769
343,4.8143,15.7806,-0.764362
347,3.95429,15.7702,-0.654464
348,6.67425,15.8712,-0.594101
351,4.82425,15.8104,-0.374343
352,0.579038,3.48962,-1.78238
353,4.00426,15.75,-0.26447
355,1.26812,5.92987,-1.77081
356,3.01689,9.27067,-1.99856
357,4.92417,15.9102,0.0157297
358,6.73421,15.861,-0.184101
359,3.48587,11.9808,-1.96684
360,5.34482,14.7716,-2.01492
361,4.03418,15.8598,0.0956004
363,4.7945,15.5512,-1.76451
364,6.63443,15.6818,-1.60422
365,4.88416,15.8199,0.39567
366,6.72417,15.8407,0.205886
367,4.8144,15.6408,-1.14445
368,5.71442,15.6613,-1.37434
369,4.01417,15.7695,0.485543
371,4.0343,15.8605,-1.0444
372,11.4507,25.6636,-1.63756
374,5.79412,15.8401,0.705783
375,4.8743,15.7906,-0.764349
379,4.00431,15.7402,-0.654476
380,6.74425,15.8812,-0.594087
383,4.88425,15.8004,-0.374342
385,4.08533,15.7704,-0.264763
386,5.86532,15.8412,-0.484548
387,1.3092,5.92026,-1.76097
388,3.06796,9.25107,-1.99879
389,4.98525,15.8906,0.0153966
390,6.81527,15.8914,-0.184426
391,3.53694,11.9512,-1.95712
392,5.40588,14.752,-2.01525
393,4.12524,15.9002,0.0953195
394,5.85529,15.811,-0.0845675
395,4.86555,15.5516,-1.77482
396,6.72549,15.6822,-1.61456
397,4.95524,15.8203,0.395351
398,6.81525,15.8512,0.205549
399,4.89546,15.6513,-1.14476
400,5.79547,15.6617,-1.37466
401,4.09523,15.82,0.485268
402,5.86524,15.8407,0.305451
403,4.10537,15.8509,-1.04471
404,11.5617,25.6541,-1.63808
406,5.86521,15.8305,0.705445
407,4.94537,15.791,-0.764667
408,5.85537,15.8015,-0.884573
411,4.08536,15.7907,-0.654751
412,33.4647,70.853,-2.69872
415,4.95532,15.8108,-0.374654
416,0.600144,3.42999,-1.75254
417,4.14532,15.7804,-0.264751
418,5.93532,15.8312,-0.484548
419,1.3292,5.92028,-1.77097
420,3.09797,9.24108,-1.99879
421,5.05525,15.9106,0.0154154
422,6.89528,15.8714,-0.184431
423,3.57694,11.9412,-1.96712
424,5.45589,14.722,-2.01526
425,4.17525,15.8802,0.0953122
426,5.96525,15.931,-0.0844845
427,4.92556,15.5416,-1.77482
428,6.78549,15.6722,-1.60456
429,5.03524,15.8304,0.395365
430,6.88525,15.8612,0.205562
431,4.96546,15.6513,-1.15475
432,5.85547,15.6617,-1.36466
433,4.15523,15.82,0.485274
434,5.94524,15.8608,0.305471
435,4.16537,15.8509,-1.04471
436,11.6617,25.6441,-1.63808
438,5.92521,15.8305,0.715451
439,5.01537,15.7911,-0.764661
440,5.93536,15.8415,-0.884542
443,4.13537,15.7507,-0.65477
444,33.6648,70.6431,-2.68883
447,5.01532,15.8108,-0.374649
448,0.610147,3.41999,-1.74254
449,4.19533,15.7705,-0.274752
450,6.00532,15.8413,-0.484535
451,1.3592,5.93029,-1.77096
452,3.12797,9.2211,-1.9988
453,5.12525,15.9106,0.0154222
454,6.95528,15.8715,-0.184425
455,3.62694,11.9413,-1.96712
456,5.4959,14.702,-2.01527
457,4.24524,15.9003,0.0953311
458,6.01526,15.911,-0.0844917
459,4.98555,15.5617,-1.7748
460,6.85549,15.6823,-1.61455
461,5.08525,15.8104,0.395358
462,6.95524,15.8712,0.205575
463,5.02546,15.6513,-1.15474
464,5.91547,15.6618,-1.37465
465,4.20525,15.78,0.485255
466,6.00523,15.8708,0.305483
467,4.22537,15.8609,-1.05469
468,11.7717,25.6242,-1.63808
470,5.99521,15.8306,0.705458
471,28.0126,76.6116,-3.74577
472,6.00536,15.8415,-0.884535
475,4.21534,15.8207,-0.65472
476,33.9048,70.4932,-2.68889
479,5.08531,15.8309,-0.37463
480,0.620155,3.39999,-1.74256
481,4.25533,15.7605,-0.274752
482,6.06532,15.8413,-0.484529
483,1.36921,5.90029,-1.77098
484,3.15798,9.2111,-1.98881
485,5.17525,15.9007,0.015421
486,7.02528,15.8615,-0.184424
487,3.66695,11.9213,-1.96712
488,5.5559,14.692,-2.01527
489,4.29524,15.8903,0.10533
490,6.09525,15.9211,-0.084478
491,5.04555,15.5517,-1.7748
492,6.92549,15.6723,-1.61455
493,5.14524,15.8204,0.39537
494,7.01524,15.8812,0.205587
495,5.08546,15.6513,-1.15474
496,5.98547,15.6618,-1.37465
497,4.27524,15.8,0.485274
498,6.06523,15.8708,0.305489
499,4.28538,15.841,-1.0547
500,11.8617,25.6042,-1.63808
502,6.0652,15.8506,0.705477
503,28.1627,76.2816,-3.73596
504,6.06536,15.8415,-0.884529
507,4.25537,15.7607,-0.654752
508,7.03531,15.8917,-0.604405
511,5.14532,15.8209,-0.37463
512,0.630158,3.38999,-1.74256
513,4.32532,15.7905,-0.274727
514,6.12532,15.8313,-0.484529
515,1.38922,5.88029,-1.76099
516,3.19798,9.21112,-1.9988
517,5.24524,15.9207,0.0154398
518,7.10528,15.8815,-0.184404
519,3.69696,11.8913,-1.96714
520,5.61591,14.6621,-2.01528
521,4.35526,15.8503,0.0953116
522,6.18524,15.9511,-0.0844512
523,5.11555,15.5617,-1.78479
524,6.99549,15.6723,-1.62454
525,5.21525,15.8104,0.395371
526,7.10523,15.8913,0.205602
527,5.15546,15.6514,-1.15473
528,6.05547,15.6818,-1.38463
529,4.32525,15.7901,0.485272
530,6.15523,15.8808,0.315504
531,4.34538,15.841,-1.0547
532,11.9717,25.5742,-1.63809
534,6.13521,15.8406,0.705478
535,5.20536,15.8011,-0.774636
536,6.13536,15.8516,-0.894516
539,4.32536,15.7707,-0.654739
540,34.265,69.9933,-2.67916
543,5.22531,15.8409,-0.37461
544,0.630162,3.37999,-1.74257
545,4.38532,15.7805,-0.274728
546,6.18533,15.8213,-0.484529
547,1.40922,5.8603,-1.761
548,3.22799,9.18113,-1.99882
549,5.30524,15.9207,0.0154456
550,7.17527,15.8915,-0.184392
551,3.74696,11.8913,-1.96713
552,5.66592,14.6421,-2.01529
553,4.42525,15.8903,0.0953424
554,6.23524,15.9411,-0.0844524
555,5.17555,15.5617,-1.78478
556,7.07549,15.6924,-1.62452
557,5.26525,15.8005,0.395369
558,7.17523,15.8913,0.205608
559,5.21545,15.6614,-1.15472
560,6.12547,15.6819,-1.38462
561,4.38525,15.7901,0.485278
562,6.21523,15.8809,0.305509
563,4.41536,15.871,-1.05467
564,12.0717,25.5643,-1.64809
566,6.2052,15.8506,0.70549
567,5.26537,15.7912,-0.774636
568,6.20536,15.8516,-0.894509
571,4.39536,15.7908,-0.664721
572,34.4351,69.7434,-2.6793
575,5.27531,15.8309,-0.374611
576,0.650158,3.39,-1.74256
577,4.45532,15.7806,-0.274721
578,6.25533,15.8214,-0.484523
579,1.41923,5.8403,-1.76101
580,3.25799,9.18115,-1.99882
581,5.38524,15.9207,0.0154534
582,7.23528,15.8816,-0.184392
583,3.78697,11.8713,-1.96714
584,5.71593,14.6321,-2.00529
585,4.49524,15.9004,0.0953552
586,6.30525,15.9211,-0.0844577
587,5.23555,15.5618,-1.78478
588,7.14548,15.7024,-1.62451
589,5.33524,15.8205,0.395388
590,7.21525,15.8613,0.205594
591,5.28545,15.6614,-1.16471
592,6.19546,15.6919,-1.38461
593,4.45525,15.7801,0.485279
594,6.28523,15.8809,0.305516
595,4.48536,15.891,-1.05465
596,12.1718,25.5443,-1.64809
598,6.26521,15.8407,0.70549
599,5.32537,15.7912,-0.774631
600,6.27536,15.8516,-0.894503
603,4.46534,15.8308,-0.66469
604,34.5852,69.4034,-2.66949
607,5.33532,15.811,-0.374618
608,0.660166,3.37001,-1.74257
609,4.51532,15.7906,-0.274709
610,6.33532,15.8514,-0.484497
611,1.42925,5.8003,-1.75103
612,3.288,9.14115,-1.98884
613,5.44525,15.9108,0.0154531
614,7.32527,15.9016,-0.184371
615,3.83697,11.8613,-1.96714
616,5.76594,14.6021,-2.01531
617,4.56523,15.9204,0.0953741
618,6.37524,15.9412,-0.0844388
619,5.30555,15.5618,-1.78477
620,7.21549,15.6824,-1.63451
621,5.41524,15.8405,0.395408
622,7.31524,15.8814,0.205616
623,5.34545,15.6714,-1.1647
624,6.25547,15.6719,-1.38461
625,4.51524,15.8001,0.485297
626,6.34524,15.8609,0.30551
627,4.54536,15.8711,-1.05466
628,12.2818,25.5444,-1.64808
630,6.3352,15.8407,0.715497
631,5.38537,15.7912,-0.774625
632,6.32536,15.8516,-0.894498
635,4.51536,15.7908,-0.664709
636,34.8153,69.2535,-2.66955
639,5.39532,15.801,-0.374618
640,0.680166,3.37001,-1.74257
641,4.57532,15.7806,-0.274709
642,6.40532,15.8514,-0.48449
643,1.43925,5.7803,-1.74104
644,3.318,9.14117,-1.99883
645,5.49525,15.9008,0.0154519
646,7.37528,15.8616,-0.18439
647,3.85698,11.8314,-1.96716
648,5.82595,14.5821,-2.01531
649,4.61524,15.9104,0.0953729
650,6.44524,15.9412,-0.0844321
651,5.37554,15.5818,-1.78475
652,7.27549,15.6824,-1.63451
653,5.47524,15.8305,0.395408
654,7.37524,15.8714,0.205616
655,5.40545,15.6615,-1.1647
656,6.31547,15.6719,-1.38461
657,4.58524,15.8002,0.485304
658,6.40523,15.881,0.305528
659,4.60536,15.8711,-1.05465
660,12.3918,25.5144,-1.64809
662,6.3952,15.8407,0.715503
663,5.45536,15.8012,-0.774612
664,6.40536,15.8517,-0.89449
667,4.58535,15.8008,-0.664696
668,7.39531,15.9119,-0.604358
671,5.46532,15.821,-0.374599
672,0.690162,3.38002,-1.74256
673,4.64531,15.8106,-0.274684
674,6.45532,15.8514,-0.484485
675,1.45926,5.77031,-1.74105
676,3.358,9.14118,-1.99883
677,5.55525,15.8908,0.0154517
678,7.45528,15.8816,-0.184371
679,3.90699,11.8214,-1.96716
680,5.87595,14.5621,-2.01532
681,4.68524,15.9104,0.0953796
682,6.50526,15.9112,-0.0844443
683,5.43555,15.5718,-1.79475
684,7.35549,15.6825,-1.6345
685,5.53524,15.8306,0.395414
686,7.44524,15.8814,0.205628
687,5.47545,15.6615,-1.16469
688,6.38547,15.682,-1.39459
689,4.65523,15.8202,0.485322
690,6.47524,15.861,0.305523
691,4.66537,15.8611,-1.05465
692,12.4918,25.4944,-1.64809
694,6.4752,15.8507,0.715516
695,5.52536,15.8113,-0.774599
696,6.47535,15.8717,-0.894471
699,4.63536,15.7909,-0.664697
700,35.1655,68.7636,-2.65982
703,5.52531,15.831,-0.374587
704,0.710163,3.38003,-1.75256
705,4.70532,15.8007,-0.274685
706,6.54531,15.8715,-0.494465
707,1.48925,5.78033,-1.75104
708,3.38801,9.12119,-1.99884
709,5.63524,15.9208,0.0154775
710,7.52527,15.8917,-0.184358
711,3.95699,11.8014,-1.95717
712,5.92596,14.5422,-2.01533
713,4.73524,15.9104,0.0953845
714,6.57524,15.9413,-0.0844195
715,5.49555,15.5719,-1.79475
716,7.42549,15.6925,-1.64449
717,5.60523,15.8506,0.395432
718,7.52524,15.8814,0.205636
719,5.53545,15.6815,-1.16468
720,6.45547,15.682,-1.39459
721,4.70523,15.8402,0.495339
722,6.55522,15.911,0.30556
723,4.72537,15.8611,-1.05465
724,12.5918,25.4745,-1.65809
726,6.5352,15.8608,0.715528
727,5.59536,15.8113,-0.774592
728,6.53535,15.8817,-0.904459
731,4.70535,15.8109,-0.664679
732,7.52531,15.8919,-0.604358
735,5.6153,15.8611,-0.37456
736,0.720163,3.38003,-1.75256
737,4.75532,15.7807,-0.274692
738,6.60531,15.8615,-0.494465
739,1.53923,5.84036,-1.771
740,3.41802,9.11121,-1.99884
741,5.70524,15.9209,0.0154843
742,7.59527,15.9017,-0.194345
743,3.997,11.7914,-1.96717
744,5.97597,14.5222,-2.02533
745,4.79524,15.9005,0.0953842
746,6.65523,15.9813,-0.0843876
747,5.55555,15.5719,-1.80474
748,7.49548,15.7025,-1.64447
749,5.66524,15.8306,0.395426
750,7.58524,15.8715,0.215636
751,5.60545,15.6715,-1.16468
752,6.52547,15.682,-1.39458
753,4.77523,15.8202,0.495334
754,6.62522,15.891,0.305555
755,4.77538,15.8412,-1.06465
756,12.7018,25.4745,-1.65808
758,6.6052,15.8608,0.715535
760,6.61535,15.8718,-0.904458
763,4.75536,15.7909,-0.664686
764,7.6153,15.932,-0.614325
768,0.751267,3.38043,-1.75268
769,4.8464,15.8211,-0.274984
770,6.67641,15.8419,-0.494821
771,1.55035,5.79073,-1.75119
772,3.45911,9.09161,-1.99908
774,7.67636,15.9022,-0.194703
775,4.04808,11.7718,-1.96744
776,6.03705,14.5026,-2.02567
777,4.87633,15.9209,0.0950776
778,6.72633,15.9517,-0.0847516
779,5.63662,15.5723,-1.80507
780,7.57656,15.703,-1.64483
782,7.68632,15.9219,0.21531
783,5.67653,15.682,-1.175
784,6.60654,15.7025,-1.40491
785,4.83633,15.8207,0.495015
786,6.69632,15.8915,0.30521
787,4.84646,15.8416,-1.06497
788,12.8228,25.465,-1.65863
790,6.6763,15.8612,0.715191
791,5.73644,15.8218,-0.78491
792,6.68643,15.8722,-0.904802
795,4.83644,15.8013,-0.664997
796,7.69639,15.9224,-0.614689
800,0.771257,3.41045,-1.77266
801,4.9064,15.8111,-0.274985
802,6.74641,15.832,-0.494821
803,1.56036,5.76074,-1.7512
804,3.49911,9.08162,-1.99908
805,5.80637,15.8313,0.0151013
806,7.76636,15.9122,-0.194689
807,4.08809,11.7618,-1.96745
808,6.09705,14.4926,-2.02567
809,4.94633,15.9309,0.0950893
810,6.78634,15.9317,-0.0847585
811,5.70662,15.5824,-1.80505
812,7.64656,15.703,-1.65482
813,5.79634,15.8311,0.4051
814,7.74633,15.8919,0.215297
815,5.74653,15.682,-1.17499
816,6.67654,15.6925,-1.40491
817,4.90633,15.8307,0.495027
818,6.76633,15.8815,0.30521
819,4.91646,15.8416,-1.06497
820,7.75643,15.9127,-1.03469
822,6.7563,15.8613,0.715198
824,6.75643,15.8722,-0.904796
827,4.89644,15.7914,-0.664997
828,7.76639,15.9224,-0.614683
832,0.791261,3.40046,-1.77266
833,4.9664,15.8112,-0.27498
834,6.8164,15.852,-0.494803
835,1.59035,5.77075,-1.75119
836,3.52912,9.06164,-1.99909
837,5.87637,15.8313,0.0151071
838,7.82636,15.8922,-0.194696
839,4.12809,11.7518,-1.96745
840,6.13707,14.4526,-2.02569
841,5.00633,15.921,0.0950883
842,6.86633,15.9518,-0.08474
843,5.76661,15.5924,-1.80504
844,7.71656,15.693,-1.65482
845,5.87632,15.8711,0.405131
