-406.707,667.765,-25.2837
0.923579,-0.383288,-0.00959438
0.382815,0.923252,-0.0325212
0.021323,0.026363,0.999425
0,0.428789,4.07475,-2.02759
3,1.1507,7.18427,-2.09935
4,2.6927,10.4333,-2.21115
6,66.0662,162.664,-2.12589
7,3.22492,14.0329,-2.27319
8,5.41742,18.0915,-2.44543
11,5.63983,22.0113,-2.48767
12,9.01125,24.3192,-2.46885
15,9.47764,34.7189,-2.5448
16,9.51446,29.5389,-2.57183
19,8.58994,38.4694,-2.55699
20,14.6296,37.9358,-2.40644
23,14.9588,52.8655,-2.59499
24,14.9438,44.7656,-2.51034
27,14.4143,61.8158,-2.62014
28,14.92,38.6362,-1.47683
32,0.448789,4.07474,-2.02759
34,15.8751,46.8656,-1.47151
35,1.1707,7.18426,-2.09934
36,2.72269,10.4132,-2.21113
38,66.3256,161.684,-2.11532
39,3.2749,14.0029,-2.27317
40,5.47739,18.0514,-2.4354
43,5.69981,21.9813,-2.48765
44,9.08122,24.2792,-2.46883
47,9.59761,34.6688,-2.54477
48,9.61443,29.4888,-2.57179
55,15.1888,52.9554,-2.60503
56,15.0938,44.7055,-2.5103
64,0.458783,4.06473,-2.02758
66,15.9248,46.5056,-1.4613
67,1.2007,7.17424,-2.09934
68,2.76268,10.3932,-2.21112
70,66.565,160.644,-2.10471
71,3.32489,13.9928,-2.27316
72,5.53737,18.0114,-2.43538
75,5.77977,21.9212,-2.47761
76,9.17118,24.2191,-2.45879
79,9.71758,34.6288,-2.54474
80,9.70439,29.4388,-2.57176
87,15.4289,53.0552,-2.60508
88,15.2537,44.6454,-2.51026
99,1.22068,7.15423,-2.09932
100,2.79267,10.3732,-2.21111
102,66.8745,159.844,-2.10424
103,3.36487,13.9528,-2.27314
104,5.59734,17.9713,-2.43535
107,5.84974,21.8712,-2.47758
108,9.26117,24.1891,-2.45877
111,9.82755,34.5787,-2.54471
112,9.79436,29.3787,-2.57172
115,8.98989,38.3792,-2.55692
116,14.7191,37.0358,-2.35592
119,15.659,53.1451,-2.61512
128,0.488776,4.05472,-2.01758
131,1.24068,7.15421,-2.09932
132,2.83266,10.3632,-2.2111
134,67.1239,158.864,-2.09367
135,3.40487,13.9528,-2.27314
136,5.65732,17.9313,-2.43533
139,5.91972,21.8311,-2.47755
140,9.33113,24.139,-2.45874
143,9.94752,34.5286,-2.54467
144,9.91435,29.3686,-2.57171
147,9.12987,38.3591,-2.5569
148,14.829,36.9557,-2.35587
151,15.9091,53.2949,-2.62519
152,15.5937,44.6252,-2.51023
155,15.5949,62.7751,-2.67064
156,15.7703,39.1356,-1.49708
160,0.488771,4.04472,-2.02757
163,1.27068,7.1442,-2.09932
164,2.87265,10.3431,-2.21109
166,67.3533,157.894,-2.0831
167,3.43484,13.9028,-2.27311
168,5.70729,17.8913,-2.4353
171,5.9897,21.8011,-2.47753
172,9.4111,24.089,-2.45871
175,10.0775,34.4985,-2.54465
176,10.0243,29.3486,-2.5717
179,9.25983,38.289,-2.55686
180,14.959,36.8956,-2.35583
183,16.1692,53.4648,-2.63528
184,15.7637,44.6251,-2.52023
185,8.62448,30.0031,3.84787
187,15.8249,62.7949,-2.68065
188,15.9904,39.2755,-1.50715
192,0.518764,4.0347,-2.01756
194,16.4344,45.8753,-1.45092
195,1.30068,7.14418,-2.09932
196,2.90264,10.3231,-2.21107
198,67.6127,156.974,-2.07256
199,3.49482,13.8827,-2.27309
200,5.76726,17.8412,-2.42527
202,38.0293,102.702,-0.682635
203,6.05967,21.751,-2.4675
204,9.50109,24.0589,-2.45869
207,10.2075,34.4885,-2.54464
208,10.1143,29.2885,-2.57166
211,9.38981,38.259,-2.55683
212,15.0789,36.8056,-2.35577
215,14.6559,48.1558,-2.3823
216,14.5414,40.9259,-2.30816
219,16.1551,63.1247,-2.69082
220,16.2105,39.4054,-1.51722
223,14.756,48.4764,-1.20248
224,0.528758,4.0247,-2.01756
226,57.1193,151.238,-4.7897
227,1.31066,7.11417,-2.0993
228,2.94263,10.3131,-2.21107
230,67.8821,156.023,-2.06201
231,3.54481,13.8627,-2.26308
232,5.82725,17.8212,-2.42526
234,38.4293,102.612,-0.682567
235,6.12964,21.711,-2.46748
236,9.57105,23.9989,-2.45865
239,10.3375,34.4484,-2.55461
240,10.2243,29.2584,-2.57164
243,9.52981,38.2489,-2.55682
244,15.2489,36.8255,-2.35577
247,14.7758,47.9458,-2.37217
248,14.6113,40.6759,-2.29801
249,8.84443,29.923,3.84793
251,16.4352,63.2546,-2.70088
255,14.7557,47.9164,-1.19216
256,0.538752,4.01469,-2.01755
258,38.7993,102.551,-3.25252
259,1.34066,7.11415,-2.0993
260,2.97262,10.2931,-2.20105
262,68.1216,155.183,-2.05152
263,3.58479,13.8327,-2.26306
264,5.87723,17.7812,-2.42523
266,38.7992,102.552,-0.682517
267,6.19961,21.661,-2.46744
268,9.65102,23.9488,-2.45862
271,10.4575,34.4383,-2.5546
272,10.3042,29.1784,-2.56159
275,9.64978,38.1988,-2.55679
276,15.419,36.8954,-2.36581
279,15.0259,48.1756,-2.38229
280,14.571,40.1659,-2.27772
281,8.93443,29.9229,3.84793
283,16.7253,63.4644,-2.71099
284,16.18,38.6054,-1.48676
288,0.558758,4.02468,-2.01756
290,57.8987,150.198,-4.76907
291,1.36065,7.10414,-2.09929
292,3.0126,10.2731,-2.20104
294,68.4111,154.373,-2.05104
295,3.63478,13.8127,-2.26305
296,5.9372,17.7411,-2.42521
298,39.1892,102.502,-0.692473
299,6.2796,21.6409,-2.46743
300,9.74101,23.9288,-2.4586
303,10.5774,34.4082,-2.55458
304,10.4142,29.1483,-2.57157
307,9.80978,38.2087,-2.55679
308,15.5589,36.8653,-2.36578
311,14.755,46.7958,-2.32151
312,14.6108,39.8559,-2.25754
313,9.07445,29.9528,3.85792
315,16.9854,63.5742,-2.72105
316,44.0279,100.177,-3.88094
319,14.775,46.8564,-1.17155
320,0.568752,4.01467,-2.01755
323,1.39065,7.09412,-2.09928
324,3.04259,10.253,-2.20103
326,68.7207,153.623,-2.0406
327,3.67476,13.7826,-2.26303
328,5.99718,17.7011,-2.42518
331,6.34958,21.6109,-2.46741
332,9.82097,23.8787,-2.45857
335,10.7074,34.4081,-2.55457
336,10.4942,29.0683,-2.56152
339,9.94978,38.2086,-2.56678
340,15.7089,36.8452,-2.36577
344,14.6306,39.4859,-2.23733
345,9.20447,29.9828,3.86791
347,14.8903,55.3957,-2.37644
348,44.6482,100.597,-3.90116
352,0.588752,4.01466,-2.01755
354,58.608,149.058,-4.74839
355,1.42064,7.0841,-2.09928
356,3.08259,10.243,-2.20102
358,68.9602,152.813,-2.03012
359,3.71475,13.7626,-2.26301
360,6.04715,17.6611,-2.41516
363,6.40956,21.5808,-2.46739
364,9.90096,23.8487,-2.45855
367,10.8274,34.3781,-2.55455
368,10.5841,29.0082,-2.56148
371,10.0898,38.2085,-2.56678
372,15.8489,36.8351,-2.37576
375,14.7344,45.7058,-2.27089
376,14.6303,39.1059,-2.22711
380,45.1383,100.786,-3.92125
384,0.61152,3.99512,-2.01743
386,59.0497,148.608,-4.73344
387,1.4534,7.07457,-2.09907
388,3.12532,10.2235,-2.20071
390,49.9563,110.255,-1.46308
391,3.77747,13.7531,-2.26259
392,6.10985,17.6416,-2.41461
395,6.49222,21.5313,-2.46669
396,10.0136,23.8292,-2.45781
399,10.97,34.3485,-2.55345
400,10.6867,28.9387,-2.56054
403,10.2424,38.169,-2.56553
404,16.0015,36.7856,-2.3646
407,14.7366,45.1764,-2.24916
408,14.6527,38.7465,-2.2057
411,14.7116,53.3664,-2.28356
412,45.7208,101.107,-3.93829
416,0.621527,4.00512,-2.01744
418,41.0219,102.97,-3.27944
419,1.47339,7.05456,-2.08905
420,3.16532,10.2135,-2.2007
422,50.2661,109.925,-1.46289
423,3.82746,13.733,-2.26257
424,6.16982,17.6015,-2.41458
427,6.55219,21.4813,-2.45666
428,10.0736,23.7691,-2.45778
431,11.07,34.2985,-2.55342
432,10.7867,28.8786,-2.56051
435,10.3824,38.1789,-2.56553
436,16.2016,36.8854,-2.38465
440,14.6625,38.3865,-2.1855
443,14.5509,52.1465,-2.23291
444,46.331,101.476,-3.95847
448,0.641514,3.9851,-2.01743
449,15.2217,53.6468,-0.993699
450,59.849,147.468,-4.7128
451,1.50338,7.04454,-2.08905
452,3.1953,10.1835,-2.20068
454,50.6259,109.595,-1.4627
455,3.87744,13.703,-2.25256
456,6.2298,17.5615,-2.41456
459,6.64217,21.4412,-2.45663
460,10.1736,23.7491,-2.45777
463,11.21,34.2184,-2.55337
464,10.8867,28.8186,-2.55047
467,10.5424,38.1888,-2.57553
468,14.9597,33.8763,-2.19307
471,14.9263,44.6463,-2.22886
472,14.6622,37.9565,-2.16527
476,46.8911,101.656,-3.96855
480,0.651514,3.9851,-2.01743
481,15.4719,53.8566,-1.0038
482,60.1887,146.977,-4.70252
483,1.52337,7.03453,-2.08904
484,3.22529,10.1634,-2.20067
486,50.9457,109.385,-1.46258
487,3.91743,13.673,-2.25254
488,6.28979,17.5415,-2.41455
490,69.3821,169.074,-1.14413
491,6.70215,21.4212,-2.45662
492,10.2435,23.709,-2.44774
495,11.3199,34.2083,-2.55336
496,10.9666,28.7485,-2.55043
499,10.6623,38.1287,-2.56549
500,14.9596,33.6163,-2.18293
504,14.672,37.6465,-2.14511
507,14.8407,51.8064,-2.22272
508,47.4513,102.046,-3.98874
512,0.671515,3.98508,-2.02743
513,15.5717,53.5266,-0.993624
514,60.5684,146.377,-4.69219
515,1.55337,7.02451,-2.08904
516,3.26528,10.1534,-2.20067
519,3.96741,13.653,-2.25253
520,6.34976,17.4914,-2.41452
523,6.78212,21.3711,-2.45659
524,10.3435,23.679,-2.45772
527,11.4399,34.1482,-2.55332
528,11.0466,28.6585,-2.55038
531,10.8123,38.1086,-2.57547
536,14.6918,37.3265,-2.13493
539,15.0406,51.7662,-2.22269
540,48.1416,102.495,-4.01896
544,0.681502,3.96508,-2.01742
546,60.9982,146.057,-4.682
547,1.57336,7.0045,-2.08902
548,3.29527,10.1334,-2.20065
550,70.5993,148.073,-1.98278
551,3.9974,13.6329,-2.24252
552,6.40975,17.4714,-2.41451
555,6.8421,21.3311,-2.45657
556,10.4235,23.6489,-2.4577
559,11.5599,34.1182,-2.5533
560,11.1465,28.6284,-2.55036
563,10.9323,38.0685,-2.57545
564,15.0193,33.1363,-2.15267
567,15.4263,44.656,-2.22885
568,14.7317,37.0565,-2.12479
571,15.1906,51.6861,-2.22265
576,0.701502,3.96507,-2.01742
578,61.3778,145.527,-4.6717
579,1.59336,7.00449,-2.08902
580,3.33525,10.1134,-2.20064
582,70.8088,147.212,-1.97232
583,4.05739,13.6129,-2.2525
584,6.46973,17.4413,-2.41449
587,6.91208,21.3011,-2.45655
