-399.754,670.966,-25.1013
0.921023,-0.388804,-0.0234096
0.387809,0.920954,-0.0380449
0.0363512,0.0259618,0.999002
0,-0.0712457,4.17545,-2.00389
3,0.281144,7.27521,-2.06245
4,1.4637,10.7943,-2.20253
7,1.59662,14.6543,-2.30007
8,3.44999,19.403,-2.52074
11,3.08288,22.8932,-2.49745
12,6.45565,26.4706,-2.56229
15,5.76466,37.8712,-2.67264
19,4.33763,41.4924,-2.65693
23,7.28263,46.3196,-2.16994
24,7.4754,36.8693,-1.96711
28,26.0501,95.8653,-3.46575
31,7.44576,47.2487,-1.08963
32,-0.0512376,4.18544,-2.00392
35,0.311136,7.26519,-2.06252
36,1.5037,10.7943,-2.20262
39,1.64661,14.6443,-2.30018
40,3.50998,19.3829,-2.52089
43,3.16288,22.8932,-2.49762
47,5.90466,37.8611,-2.67296
48,6.49999,32.1606,-2.68833
51,4.49767,41.5422,-2.65724
55,7.31208,45.5296,-2.13057
56,7.60541,36.8792,-1.96739
59,8.23017,69.6893,-2.82534
60,27.4928,99.6542,-3.60622
63,7.45504,46.3187,-1.07032
64,-0.0412539,4.16543,-2.00396
65,18.4504,142.761,-2.44561
67,0.341144,7.27516,-2.06258
68,1.53368,10.7743,-2.2027
71,1.6966,14.6342,-2.3003
72,3.57998,19.3529,-2.51106
75,3.24287,22.8831,-2.49781
76,6.63561,26.3904,-2.55275
79,6.03467,37.881,-2.67323
83,4.64771,41.6121,-2.66752
84,7.66014,29.939,-1.80246
87,7.29142,44.6195,-2.09117
88,7.75541,36.9091,-1.97769
91,8.55055,70.2091,-2.84568
92,27.9731,100.014,-3.61701
96,-0.0212539,4.16541,-2.004
99,0.361127,7.25514,-2.06264
100,1.58368,10.7743,-2.20281
103,1.74659,14.6242,-2.30042
104,3.64997,19.3428,-2.51123
107,3.33285,22.863,-2.49802
112,6.75003,32.2304,-2.69883
115,4.78772,41.622,-2.66782
116,7.70996,29.699,-1.79274
120,7.87537,36.859,-1.97799
123,8.80056,70.2489,-2.8562
124,28.3331,99.9435,-3.61785
127,7.68463,45.7885,-1.0612
128,-0.011254,4.1654,-2.00402
131,0.381127,7.25513,-2.06268
132,1.61366,10.7542,-2.20289
134,28.7886,100.271,-1.19861
135,1.79658,14.6142,-2.30053
136,3.70994,19.3127,-2.51138
139,3.40285,22.853,-2.49818
144,6.87004,32.2403,-2.69909
147,4.94774,41.6819,-2.67813
148,7.80995,29.6789,-1.79297
152,8.00537,36.8589,-1.97828
155,9.06068,70.4287,-2.86664
156,28.8133,100.353,-3.63861
159,7.84462,45.7784,-1.06156
160,0.00874599,4.16539,-2.00407
163,0.411119,7.2451,-2.06275
164,1.65366,10.7442,-2.20298
166,29.1586,100.191,-1.19948
167,1.85657,14.5941,-2.30068
168,3.77994,19.3127,-2.51153
171,3.48285,22.8629,-2.49835
172,6.92558,26.3902,-2.56338
176,6.99004,32.2502,-2.69934
179,5.09777,41.7117,-2.67844
180,7.93998,29.7488,-1.80321
184,8.14537,36.8588,-1.97858
187,9.33079,70.5585,-2.86714
188,29.875,102.592,-3.72934
191,8.00462,45.7782,-1.06191
192,0.018746,4.16538,-2.00409
195,0.441127,7.25508,-2.06281
196,1.69365,10.7342,-2.20308
198,29.4884,100.031,-1.20032
199,1.89657,14.5941,-2.30077
200,3.83989,19.2726,-2.52169
203,3.56285,22.8329,-2.48854
204,7.02558,26.3801,-2.56361
208,7.11003,32.2301,-2.69962
211,5.24781,41.7416,-2.66875
212,7.92971,29.3388,-1.77348
216,8.28539,36.8787,-1.97888
219,9.6009,70.7182,-2.87762
220,30.2549,102.572,-3.73019
223,8.16462,45.7681,-1.06227
224,0.0287297,4.14537,-2.00413
225,25.3021,170.896,-2.94057
227,0.461111,7.23506,-2.06287
