-136.105,757.444,-12.0403
0.969552,-0.243495,-0.026067
0.244381,0.968889,0.0391416
0.0157252,-0.0443201,0.998894
0,0.65319,3.66363,-1.82557
2,4.99888,15.9279,-0.493953
3,1.15631,6.02297,-1.76543
4,2.56043,9.05109,-1.91486
5,4.1487,15.9791,-0.00438854
6,5.90879,15.9667,-0.203492
7,2.78357,11.4308,-1.85486
8,4.25681,13.8488,-1.86423
10,5.0288,16.0179,-0.0939425
11,4.04921,15.6891,-1.75443
12,5.83928,15.8067,-1.58352
13,4.10836,15.8591,0.355597
14,5.89856,15.9467,0.186504
15,4.08902,15.7791,-1.14441
16,4.94915,15.7979,-1.36397
18,4.99849,15.9279,0.276047
19,3.25898,15.7902,-1.04483
20,5.87912,15.9067,-1.0035
21,4.09801,15.8192,0.945594
22,5.01838,15.9979,0.676053
23,12.7179,44.5376,-2.15142
24,5.00914,15.9679,-0.88395
27,3.28895,15.9102,-0.664823
28,5.92907,16.0267,-0.603485
31,4.12883,15.9291,-0.384396
32,0.663158,3.64362,-1.81556
33,3.32869,15.8601,-0.2848
34,5.0489,15.9378,-0.493928
35,1.19638,6.07291,-1.77541
36,2.59041,9.04105,-1.91484
37,4.20874,16.009,-0.00435944
38,5.96879,15.9666,-0.203461
39,2.82356,11.4207,-1.85484
40,4.30678,13.8288,-1.8642
41,3.3285,15.8602,0.0751998
42,5.06875,15.9778,-0.0939202
43,4.11923,15.699,-1.76439
44,5.89929,15.8067,-1.60349
45,4.16835,15.8591,0.365627
46,5.93854,15.9267,0.186525
47,4.14902,15.779,-1.14438
48,5.00917,15.8079,-1.36394
49,3.32827,15.8302,0.455201
50,5.05849,15.9279,0.276077
51,3.31899,15.8001,-1.0448
52,5.93912,15.9066,-1.00347
53,4.15801,15.8191,0.945624
54,5.07838,15.9979,0.676084
55,4.18905,15.949,-0.774367
56,5.06914,15.9678,-0.89392
60,5.97906,16.0166,-0.603459
63,4.18884,15.939,-0.384366
64,0.673126,3.62361,-1.80555
65,12.2052,50.4383,-0.891973
66,5.11887,15.9177,-0.493892
67,1.21635,6.05289,-1.7754
68,2.6304,9.031,-1.91482
69,4.2687,15.9789,-0.00432745
70,6.03878,15.9565,-0.203425
71,2.86355,11.4107,-1.85482
72,4.34674,13.7987,-1.86418
74,5.16884,16.0477,-0.0938726
75,4.17921,15.6889,-1.76436
76,5.96928,15.8066,-1.59345
77,4.23842,15.909,0.365661
78,6.02855,15.9366,0.18657
79,4.20903,15.7889,-1.14435
80,5.07915,15.7978,-1.36391
81,3.37824,15.8101,0.455228
82,5.11849,15.9278,0.276108
83,3.37898,15.79,-1.04477
84,6.0091,15.8965,-1.00344
85,4.20799,15.809,0.94565
86,5.14838,15.9978,0.67612
87,4.24904,15.9389,-0.774336
88,5.12914,15.9677,-0.893889
91,11.492,47.6192,-1.9922
92,6.04905,16.0065,-0.603423
95,4.25883,15.9289,-0.39433
96,0.683131,3.6236,-1.81555
97,3.45871,15.88,-0.284735
98,5.19892,15.9576,-0.493853
