-162.661,750.257,-12.6268
0.978159,-0.205639,-0.0302995
0.206216,0.978353,0.0173381
0.0260782,-0.0232077,0.99939
0,-2.20598,3.44048,-1.72626
1,-8.71441,15.6292,-0.278445
2,-6.9236,15.7288,-0.460854
3,-3.38464,5.66119,-1.72299
4,-4.43147,9.26271,-1.9642
5,-7.83555,15.7576,0.0255735
6,-6.06479,15.7672,-0.157242
7,-5.9403,11.4735,-1.92229
8,-6.44835,14.5239,-1.94331
9,-8.76593,15.7178,0.111673
10,-6.95517,15.7974,-0.060728
11,-7.7084,15.4941,-1.78489
12,-6.00948,15.602,-1.49764
13,-7.79714,15.6562,0.405367
14,-6.04632,15.7158,0.212652
15,-7.74087,15.5518,-1.16481
16,-6.85022,15.5719,-1.32114
17,-8.71761,15.6064,0.511471
18,-6.92671,15.726,0.309134
19,-8.65121,15.5121,-1.08863
20,-6.05169,15.75,-0.927263
22,-6.94828,15.7946,0.709301
23,-7.79241,15.6704,-0.764579
24,-6.92202,15.7302,-0.850849
27,-8.71275,15.6307,-0.688439
28,-6.05323,15.7386,-0.547305
29,-9.05577,18.4487,5.44046
30,-8.73883,20.4037,4.01879
31,-7.81398,15.679,-0.374629
32,-2.19597,3.46047,-1.72615
33,-8.65441,15.6292,-0.278203
34,-6.8536,15.7188,-0.460608
35,-3.38453,5.72126,-1.74277
36,-4.40147,9.26269,-1.96407
37,-7.77554,15.7676,0.0258519
38,-6.0048,15.7572,-0.157036
39,-5.90029,11.4935,-1.92206
40,-6.39834,14.5338,-1.94308
41,-8.69593,15.7178,0.111956
42,-6.88518,15.7873,-0.0604816
43,-7.6484,15.494,-1.78465
44,-5.94952,15.6019,-1.48739
45,-7.72716,15.6362,0.405578
46,-5.99631,15.7258,0.21289
47,-7.68087,15.5518,-1.16456
48,-6.79023,15.5618,-1.32093
49,-8.64761,15.6063,0.511754
50,-6.85672,15.696,0.309308
51,-8.58122,15.5021,-1.08838
52,-6.00169,15.7499,-0.927061
54,-6.88825,15.7846,0.699507
55,-7.74241,15.6804,-0.764341
56,-6.86202,15.7402,-0.85057
59,-8.65274,15.6507,-0.688124
60,-6.01322,15.7686,-0.547035
61,-9.00574,18.4987,5.44084
62,-8.68882,20.4836,4.02928
63,-7.74402,15.6889,-0.364311
64,-2.17597,3.46046,-1.72607
65,-8.5844,15.6391,-0.277884
66,-6.7936,15.7187,-0.460366
67,-3.36452,5.73125,-1.74265
68,-4.37145,9.29267,-1.96385
69,-7.71554,15.7675,0.0260941
70,-5.9548,15.7471,-0.156871
