-175.793,747.047,-12.9988
0.977986,-0.203689,-0.0453149
0.204238,0.97889,0.00779283
0.042771,-0.0168763,0.998942
0,-1.40567,3.69729,-1.74291
1,-6.01057,21.5764,-0.377937
2,-3.01903,15.6972,-0.456003
3,-1.99626,5.90715,-1.67353
4,-2.19718,9.62704,-1.93444
5,-3.7991,15.6471,0.00386064
6,-2.24909,15.7274,-0.175864
7,-3.11779,11.9568,-1.88515
8,-2.91856,14.9369,-1.90581
9,-6.01065,21.5265,0.112075
10,-3.03912,15.7872,-0.0860279
11,-3.76874,15.4567,-1.67609
12,-2.23881,15.5871,-1.44583
13,-3.81917,15.6572,0.363855
14,-2.24915,15.7075,0.17414
15,-3.77886,15.5268,-1.09611
16,-2.99883,15.537,-1.27596
17,-5.99074,21.4967,0.632086
18,-3.01916,15.6873,0.263999
19,-4.56887,15.4966,-1.02625
20,-2.24895,15.7473,-0.915869
21,-3.79927,15.6373,0.913863
22,-3.02924,15.7274,0.633988
23,-3.80897,15.6669,-0.736146
24,-3.01896,15.7071,-0.826006
27,-6.0405,21.7163,-0.907975
28,-2.24903,15.7673,-0.545874
29,-3.84998,15.8781,4.3238
30,-4.6031,27.388,5.03098
31,-3.79903,15.637,-0.366137
33,-5.98063,21.8164,-0.387987
34,-2.96903,15.7072,-0.455996
35,-1.97626,5.91715,-1.67353
36,-2.16718,9.62704,-1.93443
37,-3.7491,15.6471,0.00387011
38,-2.18909,15.7474,-0.175858
39,-3.07779,11.9768,-1.88515
40,-2.86856,14.9569,-1.9058
41,-5.97071,21.7465,0.122031
42,-2.97912,15.7873,-0.0860166
43,-3.70874,15.4567,-1.67608
44,-2.17881,15.5872,-1.44582
45,-3.74917,15.6472,0.36387
46,-2.18915,15.7175,0.174149
47,-3.72886,15.5268,-1.0961
48,-2.94883,15.537,-1.27595
49,-5.9708,21.7267,0.642036
50,-2.96916,15.6773,0.264011
51,-4.50887,15.5067,-1.01624
52,-2.18895,15.7373,-0.915855
53,-3.75927,15.6373,0.91387
54,-2.97924,15.7174,0.634
55,-3.74897,15.6569,-0.736132
56,-2.96897,15.7271,-0.826001
60,-2.18902,15.7374,-0.545855
61,-3.78998,15.8581,4.32381
62,-4.50307,27.2981,5.01102
63,-3.74903,15.637,-0.366128
64,-1.38567,3.68729,-1.7329
66,-2.91903,15.7072,-0.455987
67,-1.95626,5.91716,-1.67353
68,-2.13718,9.63705,-1.93443
69,-3.69911,15.6571,0.00387726
70,-2.1391,15.7575,-0.17585
71,-3.0378,11.9868,-1.88514
72,-2.81856,14.9669,-1.9058
73,-4.4791,15.5969,0.0837434
74,-2.92912,15.7973,-0.0860094
75,-3.65874,15.4567,-1.67607
76,-2.12881,15.5872,-1.44581
77,-3.69917,15.6572,0.363877
78,-2.14916,15.7275,0.174155
79,-3.66887,15.5369,-1.09609
80,-2.89883,15.547,-1.27595
81,-4.47918,15.607,0.453741
82,-2.90917,15.6974,0.264018
83,-4.45887,15.5067,-1.01623
84,-2.13895,15.7473,-0.915848
85,-3.69927,15.6273,0.913884
86,-2.91924,15.7174,0.634011
87,-3.69897,15.6669,-0.736125
88,-2.91896,15.7171,-0.825989
91,-4.48898,15.6367,-0.646268
92,-2.13902,15.7374,-0.545846
93,-3.71996,15.8181,4.30384
94,-4.39304,27.1781,4.99107
95,-3.68903,15.647,-0.366119
96,-1.36568,3.6973,-1.7329
97,-4.41904,15.5968,-0.266245
98,-2.85903,15.7072,-0.455975
99,-1.93627,5.93717,-1.67353
100,-2.09718,9.64706,-1.93442
101,-3.63911,15.6671,0.0038863
102,-2.0891,15.7575,-0.175841
103,-2.9978,11.9968,-1.88514
104,-2.76857,14.9769,-1.90579
105,-4.43912,15.6369,0.0837417
106,-2.86912,15.7973,-0.0859981
107,-3.59873,15.4567,-1.68606
108,-2.06881,15.5872,-1.4458
109,-3.63917,15.6472,0.363891
110,-2.07916,15.7276,0.174168
111,-3.61887,15.5369,-1.09608
112,-2.83883,15.547,-1.27593
113,-4.42918,15.607,0.453751
114,-2.85916,15.6874,0.264029
115,-4.41888,15.5167,-1.01623
117,-3.63927,15.6373,0.913893
118,-2.85924,15.7175,0.634022
119,-3.63897,15.6669,-0.736114
120,-2.85896,15.7171,-0.825978
123,-4.42897,15.6268,-0.646254
125,-3.65995,15.7981,4.29385
126,-4.29301,27.0981,4.97111
127,-3.64903,15.647,-0.366111
128,-1.35568,3.6973,-1.7329
129,-4.37904,15.6069,-0.26624
130,-2.79903,15.6972,-0.455962
131,-1.92628,5.99716,-1.69354
132,-2.06718,9.64707,-1.93442
133,-3.57911,15.6571,0.00389999
135,-2.9578,12.0169,-1.88514
136,-2.71857,14.9869,-1.90578
137,-4.37912,15.6469,0.0837508
138,-2.81913,15.8073,-0.0859909
139,-3.54874,15.4567,-1.67605
140,-2.01881,15.5872,-1.45579
141,-3.57918,15.6672,0.363898
