-302.699,712.638,-19.7941
0.953153,-0.29671,-0.0588358
0.29453,0.954675,-0.0429953
0.0689262,0.0236523,0.997341
0,-2.05158,4.05018,-1.96404
1,-55.5363,134.595,-2.50015
2,-34.1127,112.236,-3.34674
3,-3.1452,6.5486,-1.93392
4,-3.5891,9.26796,-1.92222
5,-48.6944,136.532,0.0361229
6,-28.7701,114.442,-1.31337
7,-4.83224,11.3861,-1.86278
8,-5.07631,14.2858,-1.89049
10,-36.1279,119.001,-0.674424
11,-6.52917,16.2237,-1.84167
12,-5.44301,18.8552,-1.79684
14,-28.7457,114.329,1.41658
15,-31.491,87.4927,-6.44519
16,-7.02593,20.8529,-1.75823
19,-37.1242,89.3144,-6.15527
20,-25.6119,101.581,-6.02919
23,-37.7892,105.433,-5.16106
24,-32.4195,106.561,-5.76868
27,-45.1653,109.092,-4.76303
28,-27.5678,109.566,-3.87556
31,-41.0274,114.686,-2.77891
32,-2.03158,4.05021,-1.964
33,-53.5514,131.017,-2.42943
34,-33.6726,112.197,-3.34585
35,-3.12523,6.56863,-1.93386
36,-3.55911,9.278,-1.92215
37,-47.6523,135.063,0.0368927
38,-28.1691,113.722,-1.3028
39,-4.80227,11.4062,-1.8627
40,-5.02634,14.3059,-1.89037
42,-35.6779,118.981,-0.673496
43,-6.4792,16.2438,-1.84154
44,-5.37302,18.8653,-1.79668
46,-28.1546,113.62,1.40714
47,-31.2413,87.7231,-6.45444
48,-6.93588,20.8131,-1.75808
51,-36.8344,89.4948,-6.15448
52,-25.262,101.661,-6.02837
55,-37.4495,105.663,-5.17012
56,-31.688,105.442,-5.70823
59,-44.1634,107.713,-4.70226
60,-27.208,109.756,-3.87462
63,-40.5171,114.496,-2.77802
64,-2.01158,4.05024,-1.96395
65,-52.349,129.269,-2.3886
66,-33.2526,112.127,-3.33504
67,-3.10522,6.55866,-1.93382
68,-3.52911,9.27805,-1.92208
69,-45.6962,130.796,0.0368756
70,-27.598,112.953,-1.29234
71,-4.76228,11.4162,-1.86261
72,-4.98636,14.3259,-1.89026
74,-35.2681,119.082,-0.672537
75,-6.42923,16.2638,-1.84142
76,-5.31302,18.8654,-1.79655
78,-27.5937,112.961,1.39768
79,-30.9414,87.8335,-6.4537
83,-36.6148,89.7951,-6.16373
84,-24.9422,101.822,-6.02754
87,-37.1398,105.893,-5.17925
88,-31.6697,106.702,-5.76697
91,-44.3856,109.313,-4.77118
92,-26.8481,109.827,-3.8738
95,-40.047,114.377,-2.76715
96,-2.00158,4.05025,-1.96393
97,-51.4075,128.22,-2.36763
98,-32.7723,111.938,-3.32421
99,-3.06522,6.55871,-1.93374
100,-3.49914,9.29809,-1.922
101,-44.8448,129.807,0.0377088
102,-27.0271,112.334,-1.28174
103,-4.72232,11.4463,-1.86249
104,-4.92636,14.326,-1.89014
106,-34.808,119.062,-0.661588
107,-6.36926,16.2839,-1.84127
108,-5.23301,18.8555,-1.7964
110,-27.0126,112.252,1.38822
111,-24.3681,69.4415,-5.09768
112,-6.80599,20.8932,-1.75773
115,-36.3351,90.0155,-6.17293
116,-24.6526,102.142,-6.04663
119,-36.8102,106.134,-5.17832
120,-31.2797,106.712,-5.75614
123,-44.0058,109.463,-4.76023
124,-26.4984,110.027,-3.87287
127,-39.5769,114.288,-2.75624
128,-1.9916,4.06027,-1.9639
