-346.917,695.427,-22.7227
0.930018,-0.365215,-0.0410375
0.364076,0.930794,-0.0327175
0.0501464,0.0154871,0.998622
0,1.14704,3.32054,-1.8421
1,45.2555,93.1452,-1.87861
3,2.39311,5.95235,-1.924
4,4.10005,8.05486,-1.90621
5,48.9429,89.3211,-0.0711048
6,55.8329,81.7209,-1.22564
7,4.85671,10.366,-1.85756
8,6.75388,12.2988,-1.85989
9,45.3675,93.366,0.521222
11,7.11087,14.3993,-1.7908
12,9.79937,15.4433,-1.76366
13,48.8155,89.0916,2.28908
14,55.6655,81.4813,1.06458
15,10.4622,20.4043,-1.64564
16,10.3855,18.1141,-1.75494
19,41.652,85.8988,-6.19321
20,54.1621,79.3372,-5.6934
23,48.7489,88.9696,-4.81083
27,45.1635,92.9445,-4.28847
28,55.7309,81.5801,-3.54551
31,48.791,89.0703,-2.44089
32,1.15705,3.31056,-1.84211
33,45.526,92.8356,-1.87879
35,2.40314,5.93236,-1.92401
36,4.14005,8.04491,-1.91624
37,49.2233,89.0515,-0.0713002
38,56.1033,81.4813,-1.22584
39,4.89674,10.346,-1.85759
40,6.79391,12.2788,-1.85993
41,45.6579,93.0865,0.52102
42,11.9835,20.5069,-0.157119
43,7.15092,14.3694,-1.79083
44,9.84943,15.4033,-1.7637
45,49.0959,88.822,2.28889
46,55.9258,81.2216,1.06441
47,10.5223,20.3343,-1.64567
48,10.4356,18.0542,-1.75497
50,11.994,20.5271,0.392866
51,42.052,85.8894,-6.20359
52,54.3626,79.0075,-5.6835
55,49.0093,88.6799,-4.811
56,11.9724,20.4966,-1.28711
58,12.0254,20.5675,1.95283
59,45.424,92.6348,-4.28864
60,55.9713,81.3005,-3.53566
62,12.0777,20.6483,4.42276
63,49.0714,88.7807,-2.44108
64,1.16707,3.30057,-1.84211
65,45.8064,92.576,-1.86899
67,2.42315,5.92239,-1.92402
68,4.1601,8.01494,-1.91625
69,49.4737,88.7619,-0.0714614
70,56.3337,81.2116,-1.22598
71,4.93676,10.3361,-1.85762
72,6.84396,12.2489,-1.85997
73,45.9183,92.7969,0.520849
74,52.9088,84.8768,-0.653697
75,7.21098,14.3295,-1.79088
76,9.90951,15.3534,-1.76374
77,49.3463,88.5323,2.28872
78,56.1562,80.962,1.06426
79,10.6323,20.3645,-1.65579
80,10.4856,17.9943,-1.75501
82,52.7913,84.6872,1.66647
83,42.4021,85.8399,-6.21391
84,56.1097,80.8901,-5.83568
86,12.1345,20.5874,0.962716
87,49.2497,88.3903,-4.80115
88,52.7148,84.5652,-5.32343
90,12.1254,20.5677,1.96273
91,45.6844,92.3552,-4.27881
92,56.2117,81.0508,-3.53582
94,12.1577,20.6384,4.43268
95,49.3218,88.501,-2.43125
96,1.17708,3.29059,-1.84212
97,46.0368,92.2864,-1.86913
98,53.0173,84.4263,-2.98368
99,2.45318,5.90244,-1.92405
100,4.1901,8.01499,-1.91628
101,49.7041,88.4922,-0.0716089
102,56.574,80.972,-1.22615
103,4.9768,10.3062,-1.85765
104,6.88401,12.209,-1.85999
105,46.1388,92.4772,0.520724
106,53.1592,84.6471,-0.653875
107,7.26099,14.3195,-1.79093
108,9.95955,15.3235,-1.76378
109,49.5767,88.2527,2.27858
110,56.3966,80.7223,1.06409
111,10.6724,20.2746,-1.6458
112,10.5557,17.9644,-1.75507
114,53.0516,84.4776,1.66628
115,42.6524,85.6202,-6.21409
116,56.39,80.7205,-5.83591
118,12.1247,20.4074,0.952774
119,49.4801,88.1006,-4.80129
120,52.9851,84.3856,-5.32364
122,12.0957,20.3676,1.94281
123,45.9348,92.0856,-4.27898
124,56.452,80.8112,-3.53599
127,49.5522,88.2314,-2.43139
128,1.19707,3.29061,-1.85214
129,46.2973,91.9768,-1.86929
130,53.2976,84.2167,-2.98389
131,2.47318,5.90247,-1.92407
132,4.21016,7.97502,-1.90629
133,49.9445,88.1826,-0.0717552
134,56.8044,80.7023,-1.2263
135,4.99683,10.2862,-1.85767
136,6.91404,12.189,-1.86002
137,46.4092,92.1976,0.520541
138,53.4495,84.4476,-0.654098
139,7.31103,14.2896,-1.79097
140,10.0096,15.2836,-1.76382
141,49.8271,87.983,2.27841
142,56.6369,80.4727,1.06393
143,10.8621,20.4448,-1.66603
144,10.6157,17.9345,-1.75511
146,53.302,84.228,1.6561
147,42.9925,85.5507,-6.21439
148,56.6104,80.4508,-5.83604
150,12.085,20.1973,0.952869
151,49.7305,87.831,-4.79146
152,53.2455,84.126,-5.31382
155,46.1853,91.776,-4.26913
156,56.6924,80.5415,-3.53615
159,49.8026,87.9517,-2.43156
160,1.20708,3.29063,-1.84215
161,46.5677,91.6772,-1.86947
162,53.5679,83.9571,-2.98408
163,2.49319,5.8925,-1.92408
164,4.25017,7.96507,-1.91633
165,50.2149,87.913,-0.0719409
166,57.0548,80.4227,-1.21646
167,5.04686,10.2663,-1.85771
168,6.97407,12.1691,-1.86007
169,46.6797,91.898,0.520364
170,53.7099,84.1679,-0.654272
171,7.36109,14.2497,-1.791
172,10.0696,15.2536,-1.77387
173,50.0775,87.6934,2.27825
174,56.9073,80.2231,1.06374
175,10.9522,20.435,-1.66611
176,10.7058,17.9146,-1.7552
178,53.5824,83.9684,1.65591
179,43.3227,85.4312,-6.21468
180,56.8708,80.1712,-5.82622
182,12.0753,20.0173,0.942927
183,49.971,87.5214,-4.7816
184,53.4959,83.8464,-5.31398
187,46.4657,91.4864,-4.25932
188,56.9528,80.2919,-3.52633
191,50.073,87.6821,-2.43174
192,1.2171,3.27064,-1.85215
193,46.8082,91.3575,-1.86961
194,53.8283,83.7175,-2.98426
195,2.52322,5.87254,-1.92411
196,4.2702,7.9451,-1.91634
197,50.4554,87.6233,-0.0720926
198,57.3052,80.183,-1.22663
199,5.08687,10.2563,-1.85775
200,7.01412,12.1391,-1.8601
201,46.9401,91.6083,0.520193
202,53.9503,83.8883,-0.654426
203,7.41112,14.2297,-1.79105
204,10.1297,15.2137,-1.77391
205,50.3479,87.4338,2.26806
206,57.1477,79.9734,1.06357
207,11.0821,20.4852,-1.67625
208,10.7658,17.8847,-1.75524
210,53.8128,83.6787,1.65576
211,43.603,85.2316,-6.21489
212,57.1311,79.9415,-5.8264
215,50.2613,87.2918,-4.78182
216,53.7363,83.5867,-5.30414
219,46.7161,91.2067,-4.25949
220,57.1932,80.0423,-3.52649
223,50.3334,87.4125,-2.42192
224,1.22713,3.26066,-1.84216
225,47.0586,91.0579,-1.85977
226,54.0587,83.4278,-2.96441
227,2.53324,5.86256,-1.92411
228,4.30024,7.92515,-1.90636
229,50.7357,87.4037,-0.0723014
230,57.5256,79.8934,-1.22677
231,5.11692,10.2264,-1.85777
232,7.04416,12.1092,-1.86012
233,47.1805,91.3087,0.520044
234,54.2006,83.6487,-0.654601
235,7.46117,14.1998,-1.79109
236,10.1797,15.1838,-1.77395
237,50.5883,87.1342,2.26791
238,57.388,79.7138,1.06341
239,10.7432,19.7447,-1.61573
240,10.8459,17.8448,-1.75531
242,54.0632,83.4291,1.65559
243,43.9131,85.1121,-6.21516
244,57.3715,79.6919,-5.82657
247,50.5117,87.0221,-4.78199
248,53.9966,83.3271,-5.30432
251,46.9666,90.9071,-4.23965
252,57.4336,79.7726,-3.52665
255,50.5838,87.1529,-2.42209
256,1.24712,3.26069,-1.85218
257,47.319,90.7883,-1.85995
258,54.3091,83.1682,-2.97458
259,2.54327,5.84257,-1.92412
260,4.33026,7.90519,-1.91639
261,50.9761,87.1041,-0.0724504
262,57.776,79.6437,-1.22694
263,5.15693,10.2164,-1.8578
264,7.10419,12.0893,-1.86017
265,47.4409,91.0491,0.509865
266,54.471,83.419,-0.654797
267,7.51119,14.1799,-1.79113
268,10.2298,15.1339,-1.77399
269,50.8287,86.8545,2.26776
270,57.6584,79.4842,1.06322
272,10.8959,17.7949,-1.75534
274,54.3135,83.1894,1.65542
275,44.2433,85.0226,-6.22545
276,57.6318,79.4523,-5.82675
279,50.7522,86.7425,-4.77214
280,54.237,83.0675,-5.29448
283,47.2369,90.6375,-4.24983
284,57.664,79.5029,-3.52679
287,50.8142,86.8632,-2.42223
288,1.25712,3.2607,-1.85219
289,47.5595,90.4886,-1.8601
290,54.5595,82.9286,-2.97475
291,2.58328,5.83263,-1.92415
292,4.36027,7.89524,-1.91641
293,51.2265,86.8345,-0.072617
294,58.0263,79.4041,-1.22711
