-310.157,709.989,-20.3174
0.948868,-0.31029,-0.0580537
0.307582,0.950148,-0.0511103
0.0710186,0.0306407,0.997004
0,-1.45059,4.23059,-1.99545
1,-29.9749,119.425,-2.13503
2,-16.8219,112.146,-3.27198
3,-2.175,6.96943,-1.97549
4,-2.24967,9.89932,-1.99473
5,-24.2203,121.284,0.0121414
6,-10.5724,104.736,-1.19691
7,-3.24377,12.4377,-1.96515
8,-3.07889,15.668,-2.00402
10,-16.8047,112.016,-0.631991
11,-4.2825,17.8861,-1.95477
12,-2.67559,19.7386,-1.84238
15,-19.5133,96.8632,-6.8795
16,-3.8176,20.8967,-1.71336
19,-25.1682,99.7141,-6.56519
20,-10.4956,103.987,-6.04704
23,-21.9253,109.399,-5.16865
24,-16.2426,108.108,-5.69248
27,-28.1399,111.909,-4.67509
28,-10.5288,104.267,-3.627
31,-23.0777,115.366,-2.71825
32,-1.42059,4.23064,-1.99542
33,-29.4242,119.036,-2.12451
34,-16.331,111.587,-3.25157
35,-2.165,6.96945,-1.97548
36,-2.21968,9.90937,-1.9947
37,-23.6796,120.865,0.0126434
38,-10.1417,104.277,-1.18655
39,-3.19378,12.4478,-1.96509
40,-3.00889,15.6681,-2.00394
42,-16.2937,111.367,-0.63159
43,-4.22255,17.9162,-1.95469
44,-2.55498,19.3288,-1.80236
47,-19.1635,97.0138,-6.87905
48,-3.81852,21.5068,-1.76319
51,-24.8285,99.9146,-6.56474
52,-10.0749,103.538,-6.01669
55,-21.4851,109.29,-5.15818
56,-15.8427,108.169,-5.692
59,-27.7099,111.919,-4.67459
60,-10.0981,103.787,-3.61664
63,-22.6579,115.487,-2.71774
64,-1.41059,4.23066,-1.9954
65,-28.8935,118.547,-2.11404
66,-15.8601,110.998,-3.2412
67,-2.135,6.9695,-1.97545
68,-2.17967,9.90944,-2.00465
69,-23.1285,120.135,0.0130679
70,-9.75091,103.807,-1.18623
71,-3.1538,12.4579,-1.96504
72,-2.9589,15.6782,-2.01388
74,-15.8428,110.847,-0.63122
75,-4.17255,17.9162,-1.95463
79,-18.8738,97.2142,-6.88866
80,-3.67773,20.987,-1.72317
83,-24.5087,100.015,-6.56434
84,-9.68427,103.119,-5.98636
87,-21.1151,109.26,-5.14776
88,-15.503,108.349,-5.71155
91,-27.2797,111.77,-4.66414
92,-9.7074,103.348,-3.59632
95,-22.278,115.548,-2.71728
96,-1.39061,4.24069,-1.99538
97,-28.3932,118.358,-2.11352
98,-15.3792,110.419,-3.22081
99,-2.10502,6.97954,-1.97541
100,-2.14971,9.92948,-2.00461
101,-22.5675,119.526,0.0135384
102,-9.35025,103.388,-1.17589
103,-3.10382,12.4679,-1.96498
104,-2.8989,15.6783,-2.01381
106,-15.3619,110.278,-0.620831
107,-4.09258,17.9364,-1.95453
111,-18.524,97.3148,-6.88823
112,-3.59771,20.9771,-1.72309
115,-24.1087,100.006,-6.56388
116,-9.27356,102.659,-5.96602
119,-20.6648,109.091,-5.13729
120,-15.103,108.37,-5.70109
123,-26.8296,111.691,-4.65364
124,-9.29673,102.919,-3.57597
127,-21.8581,115.628,-2.71677
128,-1.38061,4.24071,-1.99537
129,-27.963,118.218,-2.10306
130,-14.9584,109.909,-3.20047
131,-2.085,6.96958,-1.97539
132,-2.10968,9.90955,-1.99457
133,-22.0564,118.877,0.0139397
134,-8.96948,102.908,-1.17559
135,-3.07383,12.478,-1.96494
136,-2.85894,15.6984,-2.00376
138,-14.931,109.689,-0.620504
139,-4.0426,17.9465,-1.95447
140,-2.37534,19.5691,-1.82208
143,-4.65866,21.4153,-1.51418
144,-3.5074,20.7672,-1.70304
147,-23.8592,100.336,-6.5835
148,-8.91288,102.21,-5.93573
151,-20.2947,109.021,-5.13688
152,-14.8541,109.07,-5.7306
155,-26.4394,111.601,-4.64322
156,-8.92597,102.429,-3.55568
159,-21.4882,115.689,-2.71633
160,-1.36063,4.25074,-1.99534
161,-27.4927,118.059,-2.10256
162,-14.5075,109.36,-3.18011
163,-2.06503,6.98961,-1.97536
164,-2.07972,9.9396,-2.00453
165,-21.5254,118.248,0.0143699
166,-8.58876,102.449,-1.16529
167,-3.02385,12.4981,-1.97487
168,-2.79893,15.6985,-2.01369
170,-14.4702,109.169,-0.610123
171,-3.98263,17.9665,-1.9544
172,-2.36645,20.3091,-1.89186
175,-17.8842,97.4958,-6.89744
176,-3.42745,20.7974,-1.70294
179,-23.5194,100.517,-6.58306
180,-8.52219,101.761,-5.90541
183,-19.8846,108.922,-5.12644
184,-14.4439,108.941,-5.72016
187,-25.9992,111.472,-4.63275
188,-8.54538,102.06,-3.55535
191,-21.1388,116.059,-2.72582
192,-1.35063,4.25075,-1.99533
193,-27.0324,117.88,-2.09208
194,-14.0467,108.841,-3.16973
195,-2.03504,6.99966,-1.98532
196,-2.03972,9.93966,-2.00448
197,-20.9844,117.579,0.0148
198,-8.18807,102.02,-1.16495
199,-2.98385,12.4981,-1.97483
200,-2.73895,15.7086,-2.01362
202,-14.0293,108.62,-0.609774
203,-3.92265,17.9766,-1.95433
204,-2.27603,20.0293,-1.86184
207,-17.5847,97.8063,-6.917
208,-3.36753,20.8475,-1.70286
211,-23.2098,100.757,-6.59263
212,-8.13157,101.361,-5.88508
215,-19.4845,108.873,-5.11599
216,-13.9931,108.412,-5.6898
219,-25.5892,111.433,-4.63229
220,-8.15465,101.58,-3.52504
223,-20.7592,116.31,-2.72531
224,-1.33061,4.24079,-1.99531
225,-26.5421,117.691,-2.09157
226,-13.5958,108.282,-3.14937
227,-2.01504,6.99969,-1.9853
228,-2.00974,9.94971,-2.00444
229,-20.4533,116.93,0.0152244
230,-7.79736,101.57,-1.15463
231,-2.93388,12.5182,-1.97477
232,-2.68897,15.7186,-2.00356
234,-13.5683,108.021,-0.609416
235,-3.85268,18.0068,-1.96424
239,-17.2448,97.8668,-6.91659
243,-22.86,100.868,-6.5922
244,-7.74087,100.902,-5.85476
247,-19.0845,108.843,-5.11554
248,-13.5422,107.852,-5.65944
251,-25.1692,111.414,-4.62181
252,-7.77397,101.151,-3.51473
