-268.811,723.035,-17.4954
0.969502,-0.238176,-0.0577697
0.236401,0.970991,-0.0359249
0.0646503,0.0211725,0.997683
0,0.469581,4.13144,-2.01452
1,2.54114,15.6805,-0.236776
2,14.7135,48.4078,-1.34318
3,1.02603,7.02214,-2.01749
4,2.30265,9.81377,-2.03894
5,12.1898,48.5618,0.13112
6,16.6737,46.5285,-0.432219
7,2.54903,12.704,-2.01264
8,4.09575,15.3759,-2.01368
9,9.94765,49.7885,0.408204
10,14.4816,47.6552,-0.155213
11,3.27491,15.4043,-1.67558
12,4.97439,15.476,-1.49139
13,3.35958,15.7003,0.405215
14,5.06001,15.7027,0.229269
15,3.34321,15.6432,-1.08494
16,4.13387,15.4946,-1.28336
17,2.53939,15.6891,0.49324
18,4.18982,15.6815,0.317155
19,2.53296,15.632,-0.976895
20,5.04281,15.655,-0.920872
23,12.5937,50.0571,-2.27498
24,4.19251,15.6837,-0.81284
27,10.2118,51.0435,-1.9887
28,17.0254,47.4712,-1.62953
31,12.4216,49.4444,-1.05659
32,0.489581,4.13146,-2.01447
33,10.2199,50.2511,-0.76024
34,14.8836,48.338,-1.34291
35,1.05604,7.01218,-2.01743
36,2.33266,9.8038,-2.03888
37,12.3499,48.482,0.131344
38,16.8238,46.4486,-0.422019
39,2.59902,12.6941,-2.00254
40,4.14577,15.366,-2.01358
41,10.0978,49.6987,0.408384
42,14.6317,47.5654,-0.155033
43,3.33491,15.4043,-1.67544
44,5.0444,15.4861,-1.5012
45,3.39957,15.7103,0.40533
46,5.11001,15.7028,0.229388
47,3.40319,15.6533,-1.08478
48,4.18388,15.4846,-1.28326
49,2.5894,15.6791,0.49334
50,4.2498,15.7015,0.317337
51,2.59295,15.6621,-0.986693
52,5.12277,15.7051,-0.930583
55,12.7539,49.9473,-2.27481
56,15.0758,48.9307,-2.55129
59,2.59204,15.6613,-0.606695
60,17.1855,47.3914,-1.6293
63,12.5817,49.3646,-1.05637
64,0.499593,4.12147,-2.01447
65,10.3899,50.1813,-0.759973
66,15.0337,48.2382,-1.33275
67,1.07603,7.0222,-2.01737
68,2.37268,9.79385,-2.03881
69,12.5,48.3922,0.131524
70,16.9939,46.3888,-0.431732
71,2.63905,12.6941,-2.01245
72,4.20575,15.3761,-2.01342
73,10.2678,49.6289,0.408651
74,14.7918,47.4856,-0.154809
75,3.39491,15.4044,-1.67529
76,5.10439,15.4962,-1.50104
77,3.46961,15.6804,0.405438
78,5.18001,15.7029,0.229555
79,3.46319,15.6533,-1.08464
80,4.24384,15.4947,-1.27309
81,2.65937,15.6992,0.493546
82,4.3198,15.7016,0.317504
83,2.65295,15.6621,-0.98655
84,5.17279,15.6851,-0.930503
87,12.914,49.8574,-2.27461
88,15.2359,48.8309,-2.55111
91,10.552,50.874,-1.98823
92,17.3456,47.3116,-1.62908
95,12.7518,49.2748,-1.04614
96,0.519606,4.1115,-2.01444
97,10.5501,50.0715,-0.759808
98,15.1938,48.1484,-1.33255
99,1.10603,7.00222,-2.00734
100,2.40269,9.78389,-2.03876
101,12.6701,48.3224,0.131792
102,17.144,46.309,-0.431532
103,2.68907,12.6742,-2.01237
104,4.26576,15.3662,-2.0133
105,10.4279,49.5591,0.408895
106,14.942,47.3858,-0.154649
107,3.45491,15.4045,-1.67515
108,5.16439,15.4963,-1.5009
109,3.52956,15.7005,0.41562
110,5.24002,15.6929,0.229678
111,3.52321,15.6434,-1.08451
112,4.31385,15.5048,-1.28291
113,2.70939,15.6893,0.493645
114,4.3698,15.7017,0.317623
116,5.23279,15.6852,-0.93036
119,13.0841,49.7877,-2.27434
120,15.3761,48.701,-2.55103
124,17.5057,47.2418,-1.62883
127,12.9119,49.185,-1.04594
128,0.529606,4.11151,-2.01442
130,15.3639,48.0886,-1.33226
131,1.12608,7.00228,-2.02729
132,2.44269,9.78394,-2.03866
133,12.8202,48.2326,0.131972
134,17.314,46.2692,-0.431205
135,2.73908,12.6643,-2.01227
136,4.31579,15.3662,-2.02318
137,10.598,49.4793,0.409142
138,15.0921,47.2959,-0.144469
139,3.51491,15.4046,-1.67501
140,5.2344,15.4863,-1.50075
141,3.58958,15.6805,0.415724
142,5.31998,15.723,0.229928
143,3.58322,15.6535,-1.09435
144,4.37385,15.5048,-1.28276
145,2.76936,15.6893,0.503788
146,4.43975,15.7218,0.32783
148,5.29283,15.6553,-0.930276
151,13.2441,49.6978,-2.26414
152,15.5461,48.6312,-2.55076
156,17.6658,47.152,-1.62863
159,13.062,49.0952,-1.04576
160,0.549606,4.11154,-2.01437
162,15.524,48.0188,-1.33202
163,1.15607,7.01232,-2.0272
164,2.4827,9.77399,-2.03858
165,12.9903,48.1728,0.132259
166,17.4641,46.1694,-0.431045
167,2.77908,12.6443,-2.00221
168,4.38578,15.3763,-2.02299
170,15.2522,47.2261,-0.154225
171,3.57493,15.4047,-1.68487
172,5.2944,15.4864,-1.50061
173,3.64956,15.7006,0.415906
174,5.36003,15.6831,0.229944
175,3.64323,15.6436,-1.09423
176,4.43388,15.5049,-1.29262
178,4.50975,15.7218,0.327996
180,5.34283,15.6554,-0.930157
183,13.3943,49.598,-2.26398
184,15.7062,48.5714,-2.5505
188,17.8259,47.0822,-1.62839
191,13.2321,49.0154,-1.04551
192,0.559618,4.10155,-2.01436
194,15.6841,47.939,-1.33179
195,1.17609,6.99234,-2.02719
196,2.5127,9.77402,-2.03851
197,13.1504,48.093,0.132482
198,17.6242,46.0996,-0.430801
199,2.81911,12.6444,-2.01212
200,4.44579,15.3664,-2.02287
202,15.4023,47.1463,-0.154025
203,3.62491,15.4247,-1.68471
204,5.35443,15.4765,-1.51049
205,3.70956,15.7007,0.416049
206,5.43999,15.7132,0.230194
207,3.69323,15.6436,-1.09411
208,4.49388,15.505,-1.29248
210,4.55976,15.7119,0.328096
211,2.88296,15.6524,-0.986021
212,5.42283,15.6554,-0.929966
215,13.5743,49.5282,-2.26369
216,15.8863,48.4917,-2.55023
219,11.2124,50.5148,-1.97736
220,17.9859,47.0024,-1.61816
223,13.4022,48.9456,-1.04524
224,0.579618,4.10157,-2.01432
225,11.1806,49.6223,-0.759194
226,15.8542,47.8692,-1.33153
227,1.19611,6.98237,-2.02716
228,2.5527,9.77407,-2.03842
229,13.3105,48.0432,0.132765
230,17.7743,46.0298,-0.430582
231,2.86912,12.6344,-2.01202
232,4.50579,15.3665,-2.02273
