-348.531,694.729,-22.8247
0.929124,-0.367585,-0.0401261
0.366525,0.929877,-0.0314416
0.0488698,0.0145059,0.9987
0,1.25233,3.26958,-1.85149
1,48.1778,92.0409,-1.86
2,55.2096,84.221,-2.97692
3,2.5784,5.86157,-1.92261
4,4.35527,7.92427,-1.91353
5,51.8436,88.2272,-0.0385077
6,58.7251,80.6571,-1.19553
7,5.18178,10.2255,-1.86452
8,7.14893,12.1085,-1.85536
9,48.2875,92.252,0.549904
10,55.3493,84.4322,-0.627015
11,7.56575,14.2092,-1.78625
12,10.2843,15.1533,-1.76672
13,51.714,88.028,2.33158
14,58.5554,80.4478,1.11457
15,11.1068,20.1146,-1.64883
16,10.9203,17.7743,-1.74784
18,55.2097,84.233,1.71307
19,44.2089,84.603,-6.16678
20,56.9685,78.2826,-5.70448
23,51.634,87.8749,-4.80835
24,55.1397,84.1199,-5.33688
27,48.078,91.8497,-4.27992
28,58.6152,80.506,-3.52546
31,51.7039,87.996,-2.41841
32,1.26236,3.2496,-1.85148
33,48.4382,91.7613,-1.84989
34,55.45,83.9614,-2.97682
35,2.57843,5.84157,-1.92261
36,4.3853,7.90431,-1.91352
37,52.084,87.9475,-0.0383972
38,58.9754,80.4175,-1.19543
39,5.22182,10.2056,-1.86451
40,7.18898,12.0786,-1.85535
41,48.538,91.9424,0.550027
42,55.5997,84.1826,-0.616917
43,7.61579,14.1793,-1.78624
44,10.3344,15.1034,-1.7667
45,51.9644,87.7483,2.33169
46,58.8158,80.1982,1.11466
47,11.0971,19.9446,-1.62875
48,10.9904,17.7544,-1.74783
50,55.4601,83.9734,1.71317
51,44.5291,84.4835,-6.17674
52,57.2089,78.0329,-5.70438
55,51.8744,87.5952,-4.79824
56,55.3901,83.8503,-5.32677
59,48.3185,91.5401,-4.2698
60,58.8656,80.2663,-3.52537
63,51.9543,87.7263,-2.4183
64,1.27236,3.24961,-1.85148
65,48.6887,91.4516,-1.84977
66,55.7204,83.7118,-2.96672
67,2.60844,5.83161,-1.9226
68,4.41532,7.89436,-1.91352
69,52.3444,87.6879,-0.0382956
70,59.1959,80.1278,-1.19532
71,5.26185,10.1857,-1.8545
72,7.22901,12.0587,-1.86534
73,48.8084,91.6728,0.550132
74,55.8701,83.933,-0.61682
75,7.66584,14.1493,-1.78623
77,52.2248,87.4787,2.3318
78,59.0762,79.9486,1.11476
79,11.1671,19.9047,-1.63874
80,11.0604,17.7145,-1.75782
82,55.7105,83.7138,1.71328
83,44.7994,84.2839,-6.16666
84,57.3894,77.7232,-5.69426
87,52.1248,87.3156,-4.79813
88,55.6505,83.6107,-5.32668
91,48.5888,91.2805,-4.2697
92,59.106,80.0067,-3.52526
95,52.2047,87.4567,-2.4182
96,1.28237,3.23963,-1.85148
97,48.9591,91.152,-1.84965
98,55.9708,83.4222,-2.97661
99,2.63846,5.82166,-1.9226
100,4.44536,7.8644,-1.91351
101,52.5949,87.3683,-0.0381686
102,59.4663,79.8682,-1.19522
103,5.30188,10.1657,-1.86449
104,7.27905,12.0287,-1.86533
105,49.0789,91.3632,0.550255
106,56.1205,83.6534,-0.61671
107,7.7159,14.1094,-1.78621
108,10.4245,15.0035,-1.76666
109,52.4653,87.1791,2.33191
110,59.3266,79.689,1.11486
111,11.2372,19.8748,-1.63873
112,11.1305,17.6746,-1.7578
114,55.9709,83.4242,1.71339
115,45.0598,84.0243,-6.16656
