-404.961,668.556,-25.2824
0.923036,-0.384559,-0.010889
0.383988,0.922664,-0.0352797
0.023614,0.0283832,0.999318
0,0.317878,4.11489,-2.02715
3,0.950181,7.25436,-2.10009
4,2.41253,10.5632,-2.22448
7,2.87526,14.2728,-2.3075
8,5.00824,18.501,-2.48354
11,5.07115,22.3509,-2.51599
12,8.51323,25.0483,-2.52321
15,8.84161,36.188,-2.65055
16,9.02744,30.8178,-2.66757
19,7.7945,39.9488,-2.65115
20,13.0327,36.9249,-2.33779
23,13.0938,51.7948,-2.54698
25,7.12713,29.8732,3.76609
27,13.8052,67.194,-2.85754
32,0.317878,4.11489,-2.02715
35,0.970173,7.24434,-2.10012
36,2.45252,10.5531,-2.22454
39,2.90526,14.2527,-2.29753
40,5.06821,18.471,-2.48362
43,5.14113,22.3209,-2.51609
44,8.58319,25.0082,-2.5233
47,8.9516,36.1779,-2.65072
48,9.10739,30.7477,-2.66766
51,7.91447,39.8987,-2.65132
55,14.7475,57.1433,-2.81292
56,13.6182,44.4644,-2.49335
57,7.23717,29.9031,3.7759
59,14.0753,67.4138,-2.86811
64,0.34787,4.10487,-2.02719
67,1.00017,7.24432,-2.10017
68,2.49252,10.5431,-2.2246
71,2.96524,14.2227,-2.29761
72,5.1382,18.4509,-2.48372
75,5.22112,22.2908,-2.5062
79,9.10158,36.1478,-2.65095
80,9.21735,30.6977,-2.66781
83,8.07448,39.9186,-2.65159
87,14.9675,57.1332,-2.81327
88,13.7682,44.3843,-2.49354
89,7.37723,29.963,3.78563
91,14.4457,67.8735,-2.88899
92,14.2859,39.4145,-1.51134
96,0.35787,4.10486,-2.02721
98,14.471,45.8944,-1.4556
99,1.01016,7.22431,-2.10017
100,2.52251,10.5331,-2.22464
102,64.5331,166.935,-2.28065
103,3.01522,14.2027,-2.29768
104,5.19819,18.4409,-2.48381
107,5.29109,22.2508,-2.50629
108,8.77316,24.9681,-2.52359
111,9.23156,36.1477,-2.66116
112,9.32732,30.6576,-2.66796
115,8.21447,39.9084,-2.65181
116,13.3525,36.6447,-2.32814
120,12.6956,40.6652,-2.28953
123,14.6756,67.8133,-2.88933
124,14.2155,38.8045,-1.49085
128,0.36787,4.10485,-2.02722
131,1.05016,7.22428,-2.10023
132,2.56249,10.493,-2.21468
134,64.7021,165.595,-2.2701
135,3.06521,14.1926,-2.29776
136,5.26817,18.4208,-2.48391
139,5.37107,22.2207,-2.5064
140,8.86312,24.918,-2.5237
143,9.36153,36.1076,-2.66135
144,9.43728,30.6075,-2.66811
147,8.37446,39.9183,-2.66208
148,13.5025,36.6146,-2.32836
152,12.7554,40.3452,-2.26943
155,14.9556,67.8431,-2.8998
156,14.3254,38.6644,-1.49095
159,12.9334,48.4957,-1.2147
160,0.387862,4.09483,-2.02725
162,54.6842,161.371,-5.1413
163,1.07014,7.20427,-2.10025
164,2.59249,10.493,-2.21473
166,64.6808,163.875,-2.24902
167,3.09519,14.1626,-2.29779
168,5.32817,18.4108,-2.484
171,5.45105,22.2007,-2.50651
172,8.9531,24.8879,-2.52383
175,9.49149,36.0575,-2.66153
176,9.52723,30.5474,-2.66822
179,8.50444,39.8882,-2.66227
180,13.6524,36.5945,-2.32859
183,12.8509,47.6051,-2.35402
184,12.7351,39.8552,-2.2491
187,15.1956,67.8229,-2.90017
188,39.9304,102.173,-3.96123
192,0.407862,4.09482,-2.02728
195,1.10014,7.20424,-2.1003
196,2.62248,10.473,-2.21477
198,65.0202,163.095,-2.23909
199,3.15517,14.1325,-2.29787
200,5.39815,18.3907,-2.4841
203,5.52102,22.1606,-2.5066
204,9.04308,24.8579,-2.52396
207,9.61147,36.0274,-2.6617
208,9.6372,30.5073,-2.66837
211,8.66446,39.9081,-2.66254
212,13.8024,36.6043,-2.33884
215,12.8605,47.0251,-2.32368
216,12.7648,39.4652,-2.22891
219,15.5459,68.2326,-2.92099
220,40.4005,102.323,-3.97208
224,0.417855,4.08481,-2.02729
226,55.8541,161.28,-5.15314
227,1.12013,7.19423,-2.10033
228,2.66247,10.463,-2.21483
230,65.2695,162.235,-2.23897
231,3.20516,14.1225,-2.29794
232,5.44815,18.3907,-2.48418
235,5.58101,22.1406,-2.50669
236,9.11305,24.8278,-2.52405
239,9.74146,36.0173,-2.66191
240,9.71717,30.4473,-2.65846
243,8.80446,39.918,-2.66277
244,13.9525,36.6442,-2.33911
247,12.8501,46.4451,-2.30331
248,12.7545,39.0352,-2.20863
251,15.7458,68.1725,-2.92128
252,40.7605,102.273,-3.97263
255,12.9422,46.7557,-1.17365
256,0.427847,4.0748,-2.0273
258,56.1033,160.24,-5.13291
259,1.13012,7.17422,-2.10033
260,2.70246,10.4429,-2.21488
262,65.5589,161.335,-2.22889
263,3.24515,14.0925,-2.28799
264,5.51813,18.3806,-2.49429
267,5.65097,22.1005,-2.50678
268,9.19302,24.7778,-2.52415
271,9.86143,35.9772,-2.66208
272,9.80712,30.3872,-2.65857
275,8.94444,39.8879,-2.66298
276,14.1225,36.6841,-2.34941
279,12.8597,45.8651,-2.27297
280,12.7542,38.6152,-2.18837
283,16.066,68.4122,-2.93194
