-223.144,735.042,-14.9659
0.97583,-0.211936,-0.0532817
0.211353,0.977272,-0.0164021
0.0555469,0.00474442,0.998445
0,-2.77785,3.14893,-1.71188
1,-11.9897,14.9868,-0.30597
2,-27.6034,44.6255,-1.46968
3,-4.29811,5.10873,-1.7109
4,-5.86849,8.31865,-1.91912
5,-31.3538,45.664,0.0302498
6,-23.5533,42.4254,-0.530316
7,-7.63874,10.1184,-1.87829
8,-8.59911,12.8883,-1.88667
9,-12.0698,15.0865,0.104079
10,-27.1335,43.8247,-0.260113
11,-10.4293,14.298,-1.82611
12,-8.84944,14.898,-1.5554
13,-10.9198,15.0265,0.424269
14,-22.9234,41.2548,0.559044
15,-10.8095,14.8576,-1.23582
16,-9.80947,14.8878,-1.3956
17,-12.0199,15.0362,0.544056
18,-26.3636,42.5541,0.879209
19,-11.8695,14.8274,-1.16605
20,-8.89957,14.9976,-0.975348
22,-9.98993,15.1964,0.724565
24,-9.91959,15.0875,-0.905492
27,-11.9696,14.9671,-0.745979
28,-23.9132,43.1061,-1.65994
31,-31.9237,46.5148,-1.25931
32,-2.76785,3.15893,-1.71187
33,-11.9297,14.9968,-0.305952
34,-9.85967,15.0772,-0.495487
35,-4.28811,5.10873,-1.7109
36,-5.84849,8.33866,-1.9291
37,-10.9098,15.1167,0.0143298
38,-23.3333,42.3454,-0.520325
39,-7.60874,10.1384,-1.87827
40,-8.56911,12.9183,-1.88664
41,-11.9898,15.0765,0.104088
42,-26.7835,43.5648,-0.260214
43,-10.3893,14.328,-1.82608
44,-8.78944,14.908,-1.54538
45,-10.8699,15.0565,0.424298
46,-22.7033,41.1648,0.559029
47,-10.7495,14.8676,-1.2358
48,-9.73947,14.8878,-1.38559
49,-11.8799,14.9362,0.544019
50,-26.1136,42.4341,0.86918
51,-11.7995,14.8274,-1.16604
52,-8.82957,14.9876,-0.975341
54,-9.90993,15.1664,0.724562
55,-10.8596,15.0473,-0.825706
56,-9.84959,15.0575,-0.905498
59,-11.8896,14.9471,-0.735977
60,-23.6831,42.9961,-1.65997
63,-31.5837,46.3148,-1.24937
64,-2.75785,3.16893,-1.71187
65,-11.8297,14.9768,-0.305945
67,-4.26811,5.12873,-1.71088
68,-5.8285,8.35867,-1.92908
69,-10.8398,15.1367,0.0143568
70,-23.0733,42.2555,-0.520332
71,-7.57875,10.1684,-1.87825
72,-8.50911,12.9383,-1.88662
73,-11.9098,15.0965,0.104117
74,-9.81976,15.1469,-0.0854333
75,-10.3293,14.368,-1.82605
76,-8.72944,14.918,-1.54537
77,-10.7799,15.0465,0.42431
78,-22.4633,41.0848,0.559024
79,-10.6695,14.8776,-1.22578
80,-9.66947,14.8978,-1.38557
81,-11.8499,15.0162,0.544077
82,-25.8436,42.3442,0.869175
83,-11.7095,14.8274,-1.16602
84,-8.75957,14.9876,-0.965327
86,-9.85993,15.1964,0.724591
87,-10.7896,15.0673,-0.825679
91,-11.8396,15.0071,-0.735927
92,-23.4131,42.8962,-1.64998
95,-31.2337,46.1848,-1.23939
96,-2.74785,3.18894,-1.72185
97,-11.7597,15.0068,-0.305912
99,-4.25811,5.15874,-1.72086
100,-5.7885,8.37867,-1.92906
101,-10.7498,15.1167,0.0143617
102,-22.8533,42.1555,-0.520353
103,-7.53875,10.1984,-1.87822
104,-8.46912,12.9683,-1.88659
105,-34.0539,45.7934,0.339797
107,-10.2793,14.388,-1.82602
108,-8.66944,14.918,-1.54535
109,-10.7199,15.0665,0.414335
110,-22.2333,40.9849,0.549004
111,-10.5995,14.8776,-1.22577
112,-9.59947,14.8978,-1.38555
113,-11.7899,15.0263,0.544095
115,-11.6395,14.8374,-1.156
116,-8.69957,14.9977,-0.965308
119,-10.6996,15.0473,-0.815674
123,-11.7496,14.9871,-0.735923
124,-23.1731,42.8062,-1.63999
127,-30.9036,46.0249,-1.22942
