-187.288,744.167,-13.4038
0.977198,-0.207934,-0.0429773
0.208177,0.97809,0.00121777
0.0417825,-0.0101369,0.999075
0,-0.670372,3.72763,-1.73914
1,-1.39041,15.6472,-0.255547
2,0.139325,15.7075,-0.447544
3,-0.810757,6.19761,-1.71841
4,-0.251703,9.89775,-1.96832
5,-0.630098,15.7973,0.00348732
6,0.919686,15.7475,-0.168561
7,-0.692084,12.4977,-1.92717
8,0.117394,15.4678,-1.94757
9,-1.39998,15.7771,0.0944949
10,0.139797,15.7974,-0.0775247
11,-0.642211,15.4676,-1.64657
12,0.89803,15.5878,-1.44857
13,-0.629604,15.6772,0.36346
14,0.920149,15.7275,0.181434
15,-0.641477,15.5575,-1.07655
16,0.118282,15.5777,-1.25755
17,-1.37949,15.677,0.454446
18,0.140268,15.7273,0.272459
19,-1.3814,15.7574,-0.995535
22,0.140735,15.8472,0.642486
23,-0.631026,15.6874,-0.716537
24,0.138845,15.7476,-0.807535
27,-1.38088,15.6273,-0.615564
31,-0.630539,15.6873,-0.346537
32,-0.650388,3.74764,-1.74917
33,-1.34041,15.6472,-0.255613
34,0.189322,15.7275,-0.447606
35,-0.790792,6.24761,-1.73843
36,-0.211703,9.89776,-1.96838
37,-0.580083,15.7873,0.0134194
39,-0.652084,12.4977,-1.92722
40,0.157395,15.4578,-1.94762
41,-1.33998,15.7771,0.094416
42,0.189797,15.7974,-0.0775904
43,-0.592211,15.4676,-1.64664
44,0.948015,15.5978,-1.45863
45,-0.579604,15.6772,0.363395
47,-0.601479,15.5675,-1.0766
48,0.178281,15.5877,-1.25762
49,-1.32948,15.667,0.454378
50,0.190268,15.7273,0.272394
51,-1.3314,15.7474,-0.995603
52,0.968707,15.7877,-0.908617
54,0.200735,15.8472,0.642407
55,-0.581024,15.6774,-0.716604
56,0.188847,15.7376,-0.807603
59,-1.3409,15.6673,-0.625608
60,0.969198,15.7576,-0.538624
63,-0.580539,15.6873,-0.346603
64,-0.640388,3.74764,-1.74918
65,-1.28041,15.6472,-0.255691
66,0.239337,15.7175,-0.437674
67,-0.770772,6.20761,-1.72846
68,-0.181703,9.89777,-1.96841
69,-0.530083,15.7873,0.0133536
70,1.02968,15.7576,-0.168703
71,-0.602082,12.4877,-1.92729
72,0.227381,15.4678,-1.95771
73,-1.28997,15.7671,0.0943481
74,0.249795,15.8074,-0.077667
75,-0.532213,15.4776,-1.64671
76,1.00802,15.5979,-1.45871
77,-0.529603,15.6672,0.363327
78,1.02015,15.7375,0.181305
79,-0.531477,15.5575,-1.0767
80,0.228281,15.5877,-1.25769
81,-1.27948,15.667,0.454312
82,0.250268,15.7273,0.272315
83,-1.2814,15.7574,-0.995666
84,1.01871,15.7577,-0.908689
86,0.250735,15.8473,0.642341
87,-0.531022,15.6674,-0.716672
88,0.248849,15.7276,-0.807684
91,-1.28089,15.6473,-0.615691
92,1.0292,15.7677,-0.538701
95,-0.530538,15.6773,-0.346671
96,-0.630373,3.73764,-1.73919
97,-1.22042,15.6672,-0.255766
98,0.299324,15.7175,-0.447752
99,-0.740752,6.16762,-1.71851
100,-0.151703,9.89777,-1.96845
101,-0.470084,15.7973,0.013277
102,1.07968,15.7676,-0.168767
103,-0.562084,12.4977,-1.92734
104,0.277379,15.4778,-1.95778
105,-1.22998,15.7771,0.0942714
106,0.309793,15.8174,-0.0777437
107,-0.482215,15.4876,-1.64678
108,1.04802,15.5979,-1.45876
109,-0.469604,15.6772,0.36325
110,1.08015,15.7475,0.181228
111,-0.481479,15.5675,-1.07676
112,0.288267,15.5877,-1.26777
113,-1.21949,15.6971,0.45424
114,0.300265,15.7473,0.272254
115,-1.2214,15.7574,-0.995745
116,1.06871,15.7477,-0.908757
118,0.310746,15.8573,0.652265
119,-0.471024,15.6774,-0.716749
120,0.298849,15.7276,-0.80775
123,-1.22091,15.6773,-0.625763
124,1.08919,15.7877,-0.538775
127,-0.470538,15.6774,-0.346749
128,-0.61037,3.71764,-1.73922
129,-1.16042,15.6572,-0.255847
130,0.359322,15.7275,-0.447829
131,-0.720752,6.16762,-1.71854
132,-0.121702,9.88778,-1.9685
133,-0.410085,15.7973,0.0131981
134,1.12968,15.7576,-0.168835
135,-0.512086,12.5077,-1.9274
136,0.33738,15.4679,-1.95786
137,-1.16999,15.7571,0.0841881
138,0.359793,15.8174,-0.0778094
139,-0.422215,15.4877,-1.64686
140,1.09801,15.6079,-1.45883
141,-0.419604,15.6772,0.363184
142,1.13015,15.7375,0.181161
143,-0.421479,15.5675,-1.07684
144,0.348267,15.5877,-1.26785
145,-1.15948,15.6671,0.454155
146,0.350265,15.7474,0.272188
147,-1.1714,15.7574,-0.995811
148,1.12871,15.7577,-0.908834
150,0.370736,15.8373,0.642181
151,-0.421026,15.6874,-0.716813
152,0.358834,15.7376,-0.817827
155,-1.16091,15.6773,-0.625842
156,1.12919,15.7777,-0.53883
159,-0.430543,15.7074,-0.346795
160,-0.610357,3.71764,-1.72922
161,-1.12042,15.6672,-0.255897
162,0.409322,15.7275,-0.447895
163,-0.700752,6.16762,-1.71856
164,-0.0917017,9.88778,-1.96854
165,-0.370081,15.7773,0.0131411
166,1.17968,15.7576,-0.1689
167,-0.472084,12.4977,-1.92746
168,0.377377,15.4879,-1.95791
169,-1.10997,15.7672,0.0941115
170,0.409786,15.8574,-0.0778662
171,-0.372216,15.4977,-1.64692
172,1.16803,15.6179,-1.44892
173,-0.359608,15.6972,0.36311
174,1.19014,15.7775,0.181091
175,-0.371481,15.5775,-1.0769
176,0.398267,15.5877,-1.26791
177,-1.10949,15.6871,0.454093
178,0.400265,15.7474,0.272122
179,-1.11141,15.7674,-0.995888
180,1.18871,15.7678,-0.908911
