-167.526,749.042,-12.7606
0.978302,-0.203657,-0.038078
0.20417,0.978884,0.0100547
0.0352262,-0.0176109,0.999224
0,-1.92314,3.57859,-1.74526
1,-7.47222,16.6385,-0.300715
2,-5.4023,15.7284,-0.46144
3,-2.87304,5.81862,-1.71448
4,-3.61294,9.49872,-1.9634
5,-6.24218,15.7483,0.00876849
7,-4.89283,11.7788,-1.92253
8,-5.1327,14.8288,-1.94173
9,-7.46212,16.6284,0.0992803
10,-5.4022,15.7883,-0.0814255
11,-6.15262,15.4688,-1.74132
12,-4.54255,15.6086,-1.48168
13,-6.2221,15.6583,0.378742
15,-6.17247,15.5486,-1.1413
16,-5.34251,15.5786,-1.31149
17,-7.47202,16.6183,0.51928
18,-5.39212,15.7282,0.278557
19,-7.03245,15.5186,-1.0611
22,-5.41202,15.7982,0.668579
23,-6.22237,15.6685,-0.761256
24,-5.39239,15.7285,-0.841443
27,-7.52232,16.7586,-0.720673
29,-6.28109,15.8573,4.4988
30,-6.47112,19.5075,3.69975
31,-6.21228,15.6684,-0.371258
32,-1.91314,3.60859,-1.75526
33,-7.47221,16.8285,-0.300668
34,-5.3323,15.7184,-0.46146
35,-2.83304,5.76862,-1.69451
36,-3.59294,9.50872,-1.9634
37,-6.19218,15.7683,0.00876126
39,-4.86283,11.7988,-1.92253
40,-5.0827,14.8488,-1.94173
42,-5.3622,15.8083,-0.0814303
43,-6.10262,15.4788,-1.74133
44,-4.49255,15.6086,-1.47169
45,-6.1621,15.6583,0.378727
47,-6.11247,15.5486,-1.14131
48,-5.29251,15.5786,-1.3115
49,-7.46201,16.7983,0.519322
50,-5.33212,15.7182,0.27854
51,-6.96245,15.5186,-1.06111
52,-4.52241,15.7885,-0.931639
54,-5.36202,15.8281,0.668575
55,-6.15237,15.6685,-0.761273
56,-5.33239,15.7485,-0.841452
59,-7.52231,16.9386,-0.730629
61,-6.23109,15.9072,4.49881
62,-6.38113,19.4475,3.68971
63,-6.17228,15.7084,-0.371258
64,-1.91315,3.62859,-1.76525
65,-7.4822,17.0085,-0.300622
66,-5.2723,15.7384,-0.471469
67,-2.81304,5.74862,-1.69452
68,-3.54294,9.50871,-1.96342
69,-6.14218,15.7683,0.00874913
71,-4.82282,11.8188,-1.92254
72,-5.0327,14.8588,-1.94174
73,-7.46211,16.9584,0.0993612
74,-5.2922,15.8183,-0.0814448
75,-6.03262,15.4788,-1.74135
76,-4.42255,15.6186,-1.4717
