-450.714,648.003,-26.1766
0.925377,-0.379037,-0.0026886
0.378852,0.925106,-0.0254839
0.0121466,0.0225637,0.999672
0,-1.78003,4.23482,-2.00909
1,-16.1667,53.2175,-0.840797
2,-10.0856,49.9707,-1.35871
3,-2.70107,7.24463,-2.06243
4,-3.04242,11.1049,-2.22401
5,-27.4672,113.711,0.25202
6,-7.59553,50.0796,-0.468833
7,-3.04147,8.70301,-1.36922
8,-2.60145,8.7426,-1.1092
9,-31.0744,105.579,0.854903
10,-26.4865,140.323,-0.510411
11,-3.05143,8.7521,-0.949112
12,-2.17144,8.8321,-0.809065
13,-25.8144,106.626,2.76642
14,-12.097,84.3046,1.16604
15,-3.08142,8.87137,-0.618848
16,-2.80177,9.80184,-0.786871
17,-29.0916,98.6144,3.18952
18,-26.496,140.346,2.78965
19,-3.54141,8.85111,-0.568826
20,-5.91137,37.2537,-2.10689
21,-29.0986,120.765,7.47757
23,-3.10144,8.99091,-0.408586
24,-2.88187,10.2112,-0.515971
27,-3.57142,8.98064,-0.35854
28,-7.58568,50.0422,-1.64892
29,-9.10884,34.7771,9.64822
31,-12.5855,49.6992,-1.06894
32,-1.78003,4.23482,-2.00909
33,-15.6162,51.9376,-0.823652
34,-9.91562,49.9707,-1.35874
35,-2.68108,7.25464,-2.06242
36,-2.99242,11.1149,-2.224
37,-31.1534,131.59,0.291322
39,-3.01148,8.71302,-1.3692
40,-2.58145,8.74261,-1.1092
41,-31.7156,109.219,0.882888
42,-26.0065,140.344,-0.510436
43,-3.03143,8.75211,-0.949115
44,-2.14144,8.83211,-0.809069
45,-26.7163,112.226,2.9187
46,-11.8571,84.5847,1.16661
47,-3.08148,9.0214,-0.628523
48,-2.81187,10.0919,-0.816241
49,-28.7717,98.7445,3.18976
50,-26.006,140.336,2.77956
51,-3.51142,8.87112,-0.568787
52,-6.00198,38.9939,-2.20311
53,-29.3696,123.775,7.65413
55,-3.08144,9.01092,-0.408545
59,-3.54143,8.99065,-0.358523
60,-7.42569,50.0522,-1.64892
61,-9.00885,34.8271,9.65832
63,-12.4255,49.8193,-1.0787
64,-1.76003,4.23483,-2.0091
65,-15.4362,51.9577,-0.823634
66,-9.74563,50.0008,-1.3587
67,-2.66108,7.26464,-2.0624
68,-2.95243,11.1349,-2.23396
69,-30.9237,132.71,0.293718
70,-7.25553,50.0797,-0.468882
71,-2.98149,8.73306,-1.37916
72,-2.54145,8.75262,-1.10918
73,-30.2643,105.449,0.854505
74,-25.5165,140.354,-0.510485
75,-3.00144,8.77212,-0.949076
76,-2.11145,8.86212,-0.809008
77,-31.1336,133.623,3.46574
78,-11.5471,84.5648,1.16653
79,-3.03144,8.93139,-0.618725
80,-2.84199,10.4219,-0.835521
81,-29.6032,103.074,3.32926
82,-25.506,140.357,2.77953
83,-3.49143,8.91112,-0.568703
84,-5.91211,39.384,-2.22227
85,-28.4389,121.665,7.51943
91,-3.52142,8.98066,-0.358547
92,-7.24569,50.0623,-1.64892
95,-12.2455,49.8393,-1.06869
96,-1.74004,4.24484,-2.00908
98,-9.55562,49.9809,-1.35877
99,-2.63108,7.27468,-2.07238
100,-2.92243,11.1349,-2.23397
101,-30.3736,132.41,0.292989
102,-7.08553,50.0998,-0.468862
103,-2.95149,8.74307,-1.37915
104,-2.50145,8.74264,-1.10921
105,-28.2423,99.5199,0.801356
106,-25.0165,140.424,-0.510404
107,-2.96142,8.73213,-0.949168
108,-2.08144,8.83211,-0.799078
109,-30.6336,133.583,3.46558
110,-11.2572,84.7049,1.16679
113,-28.322,99.8046,3.22199
114,-25.016,140.427,2.77961
115,-3.47146,8.98115,-0.578554
116,-5.77207,39.274,-2.21253
117,-28.1992,122.605,7.57143
120,-8.57377,44.2031,-2.25144
123,-3.48143,8.99067,-0.358531
124,-7.06569,50.0523,-1.64897
125,-8.05792,31.7593,8.79153
126,-6.59862,32.6856,6.11332
127,-12.1256,50.1394,-1.07805
128,-1.73004,4.25484,-2.00906
129,-15.0663,52.0678,-0.823448
130,-9.20527,48.9709,-1.33101
131,-2.61109,7.28468,-2.07236
132,-2.87243,11.1349,-2.22397
133,-29.7734,131.831,0.291645
134,-15.4406,122.869,-1.16985
135,-2.92149,8.74308,-1.37915
136,-2.48145,8.75264,-1.10919
137,-27.8823,99.56,0.801391
138,-9.23516,49.1384,-0.170638
139,-2.93143,8.75214,-0.949129
140,-2.06144,8.83214,-0.80908
141,-30.1636,133.684,3.46573
142,-10.7566,83.0051,1.14303
145,-27.9621,99.8747,3.22209
146,-9.23499,49.0959,0.959273
147,-3.42142,8.89115,-0.568756
148,-5.13059,35.0437,-1.9718
149,-27.7693,122.705,7.57159
150,-9.25486,49.2034,2.12951
151,-2.97143,8.98096,-0.408626
152,-8.41377,44.1932,-2.25149
155,-3.45143,8.99068,-0.358536
156,-6.88569,50.0524,-1.639
157,-8.17824,32.7987,9.0738
159,-11.9657,50.1894,-1.07797
160,-1.71004,4.25485,-2.00906
161,-14.7861,51.7379,-0.814204
162,-6.33957,32.5309,-0.887071
163,-2.58109,7.29469,-2.07234
164,-2.84244,11.155,-2.23393
165,-29.3235,132.011,0.291971
166,-6.71553,50.0999,-0.468915
167,-2.88147,8.70307,-1.36924
168,-2.44145,8.73266,-1.10924
169,-29.2345,106.059,0.855681
171,-2.91144,8.78215,-0.949067
172,-2.01144,8.84215,-0.809066
173,-29.6936,133.734,3.46577
174,-10.4465,82.7352,1.1424
175,-2.92143,8.88141,-0.608849
176,-4.68622,22.3734,-1.79934
177,-27.6922,100.205,3.22277
179,-3.4415,9.10116,-0.578298
180,-5.01061,35.1037,-1.98169
183,-2.94143,8.97097,-0.408652
186,-6.34907,32.583,2.76305
187,-3.41143,8.9907,-0.358541
188,-5.00047,35.0419,-1.15182
189,-7.69773,31.1298,8.61011
190,-6.34858,32.5458,6.08298
191,-11.5853,49.2995,-1.05995
192,-1.70004,4.25485,-2.00906
193,-14.5761,51.658,-0.814408
195,-2.55109,7.2947,-2.07235
196,-2.80244,11.175,-2.2339
197,-28.8836,132.251,0.292429
199,-2.85148,8.71308,-1.36923
200,-2.41145,8.73267,-1.10925
201,-28.7544,105.74,0.854918
202,-6.23947,32.5493,-0.117044
203,-2.87144,8.77216,-0.949094
204,-1.99144,8.84216,-0.809069
205,-29.3839,134.574,3.48755
206,-10.1766,83.0153,1.14297
207,-2.89143,8.88142,-0.608854
208,-4.63631,22.6335,-1.81878
209,-27.2321,99.935,3.21212
210,-6.22937,32.5876,0.633039
211,-3.35143,8.91117,-0.568723
212,-4.9107,35.3738,-1.99111
214,-6.23927,32.606,1.40308
215,-2.91143,8.98098,-0.408634
216,-6.18962,32.3526,-1.63748
218,-6.24909,32.653,2.76319
219,-3.38143,9.00071,-0.358524
220,-4.86043,34.922,-1.1421
221,-7.96829,32.9587,9.10411
222,-6.23862,32.6558,6.1032
223,-11.4053,49.2896,-1.06
224,-1.68004,4.24484,-1.99909
225,-14.3761,51.638,-0.81448
226,-6.10958,32.541,-0.887083
227,-2.5311,7.30471,-2.07233
228,-2.77245,11.185,-2.23388
229,-29.2149,136.191,0.301021
230,-6.36553,50.09,-0.468987
231,-2.83148,8.71309,-1.36923
232,-2.39145,8.73267,-1.10925
233,-28.4045,105.89,0.855193
234,-6.1295,32.6393,-0.116865
235,-2.83144,8.77218,-0.9491
236,-1.95144,8.84217,-0.809074
237,-28.954,134.914,3.48822
238,-9.98693,84.0253,1.15513
239,-2.86143,8.88143,-0.608858
240,-4.56635,22.7235,-1.8286
243,-3.32142,8.89118,-0.568771
244,-4.81076,35.5438,-2.00076
247,-2.89144,8.99098,-0.408616
248,-6.08963,32.3926,-1.64741
251,-3.34142,8.98072,-0.358573
252,-4.75044,34.962,-1.14203
255,-11.2354,49.3596,-1.05987
256,-1.66004,4.25486,-2.00907
259,-2.5011,7.30472,-2.07233
260,-2.72245,11.185,-2.23389
261,-28.4545,135.001,0.298331
262,-6.16551,50.0301,-0.469146
263,-2.80149,8.7631,-1.36913
264,-2.34145,8.73269,-1.10926
266,-22.4865,140.525,-0.510549
267,-2.79144,8.77217,-0.939106
268,-1.92144,8.84218,-0.809079
269,-29.5359,140.283,3.62995
270,-9.63681,83.6655,1.1443
271,-2.82144,8.91144,-0.608799
272,-4.48634,22.7035,-1.81865
273,-10.3006,36.3851,1.16186
274,-22.486,140.428,2.77925
275,-3.29143,8.92117,-0.55871
276,-4.55033,34.3038,-1.93349
280,-5.97969,32.5427,-1.6471
283,-3.31143,8.99073,-0.358556
284,-4.62044,34.962,-1.14205
285,-7.69827,32.8788,9.0739
287,-11.0253,49.2697,-1.0601
288,-1.65004,4.25487,-2.00907
289,-10.1809,36.4789,-0.567957
290,-8.40544,49.4512,-1.34008
291,-2.4811,7.31473,-2.07231
292,-2.68245,11.185,-2.23389
293,-27.9044,134.511,0.29719
294,-5.99548,49.9302,-0.469387
296,-2.31145,8.7327,-1.10926
297,-10.1708,36.4671,0.282018
298,-22.0165,140.535,-0.510595
299,-2.78144,8.78219,-0.949086
300,-1.89144,8.84219,-0.809083
301,-29.0459,140.294,3.6299
302,-9.34677,83.5356,1.14398
304,-4.40635,22.7336,-1.8286
305,-10.1706,36.4452,1.16197
306,-22.0161,140.498,2.77933
307,-3.25143,8.91121,-0.568737
308,-4.46039,34.4838,-1.94311
312,-6.59134,37.273,-1.88675
315,-3.28143,9.00074,-0.358538
316,-4.50045,34.9721,-1.14204
317,-7.44805,32.1494,8.86228
319,-10.8754,49.3498,-1.05995
320,-1.63004,4.25487,-2.00907
321,-13.4356,50.1683,-0.787802
322,-8.20539,49.3113,-1.34041
323,-2.4511,7.31474,-2.07232
324,-2.28154,8.7441,-1.74924
325,-27.6147,135.591,0.299491
326,-5.81548,49.9402,-0.469391
327,-2.72148,8.73312,-1.3692
328,-2.28145,8.73271,-1.10927
329,-28.2359,109.93,0.88393
330,-21.5065,140.505,-0.510733
331,-2.73143,8.76219,-0.939136
332,-1.86144,8.8422,-0.809087
333,-28.5559,140.364,3.61998
334,-9.0166,83.0457,1.14287
336,-4.33636,22.7736,-1.82852
337,-27.6847,107.704,3.45903
338,-21.5161,140.538,2.77935
339,-3.23145,8.96121,-0.568632
340,-4.32036,34.4039,-1.9333
343,-2.8716,9.47103,-0.427577
344,-7.554,44.8635,-2.27016
347,-3.24143,9.00073,-0.348544
348,-4.37043,34.9121,-1.14219
349,-7.26796,31.8496,8.77161
351,-10.7755,49.7598,-1.06907
352,-1.63004,4.26487,-2.00905
353,-13.2756,50.2983,-0.787543
354,-8.02537,49.2613,-1.33055
355,-2.4211,7.32475,-2.0723
356,-2.25154,8.73411,-1.74927
357,-27.0947,135.371,0.298939
358,-5.65555,50.1303,-0.469002
359,-2.70148,8.71311,-1.35925
360,-2.25144,8.7227,-1.09929
361,-28.0862,111.03,0.896295
362,-21.0065,140.525,-0.510761
363,-2.70144,8.7722,-0.939119
364,-1.83144,8.85221,-0.80907
365,-28.0459,140.374,3.61993
366,-8.69653,82.8358,1.13237
367,-4.73509,19.2824,-1.32603
368,-4.2664,22.8736,-1.83831
369,-27.2948,107.804,3.45919
370,-21.0161,140.518,2.76923
371,-3.19143,8.90123,-0.568768
372,-4.19031,34.2639,-1.92362
375,-2.88168,9.68105,-0.437121
376,-7.42406,45.0536,-2.27976
379,-3.22143,9.00074,-0.348547
380,-4.25043,34.9322,-1.14216
381,-7.0578,31.33,8.62045
383,-10.5354,49.4599,-1.05976
384,-1.58727,4.26534,-2.00909
385,-13.0423,50.059,-0.778369
386,-7.91229,49.6819,-1.34988
387,-2.3883,7.32522,-2.07236
388,-2.20873,8.74458,-1.74931
389,-27.5622,140.452,0.30936
390,-5.49232,50.1408,-0.469203
391,-2.64868,8.73361,-1.36927
392,-2.20863,8.71317,-1.09937
393,-27.6323,110.781,0.895106
394,-20.5324,140.566,-0.511337
395,-2.65863,8.77267,-0.939183
396,-1.78864,8.84268,-0.809147
397,-27.5518,140.375,3.6192
398,-8.62375,85.1663,1.16708
399,-2.81886,9.56201,-0.657451
400,-4.18345,22.9141,-1.83835
401,-26.931,107.905,3.45879
402,-20.5219,140.539,2.76861
403,-3.14863,8.93171,-0.568772
404,-4.06726,34.3344,-1.93363
407,-2.87895,9.94154,-0.44662
408,-7.2709,45.1342,-2.28981
411,-3.17863,9.00122,-0.348617
412,-4.12739,35.0227,-1.14213
