-360.336,689.454,-23.4577
0.922516,-0.38421,-0.0367093
0.383237,0.923133,-0.0309158
0.0457658,0.014452,0.998848
0,-2.83066,3.80403,-1.97361
2,-33.7704,67.6356,-2.0633
3,-4.35359,6.1421,-1.94996
4,-5.30703,8.90092,-1.9556
5,-56.5933,101.774,0.159884
6,-75.0334,174.014,-1.91537
7,-7.02972,11.0487,-1.93227
8,-7.85362,14.1678,-1.97732
9,-58.1529,93.4407,0.766374
10,-60.5797,123,-0.596294
11,-9.85616,16.2052,-1.95419
12,-9.89207,20.9354,-2.07659
13,-56.7538,102.039,2.8503
14,-75.0738,174.097,2.46477
15,-18.2052,31.4956,-2.45024
16,-14.3102,27.5005,-2.43637
18,-78.1052,159.162,3.32054
19,-21.1471,32.9419,-2.39813
20,-19.9115,44.494,-2.72947
21,-57.556,103.521,7.02263
22,-78.7171,160.384,7.50246
23,-25.4118,44.6964,-2.28955
24,-23.5541,46.5593,-2.62642
27,-30.5563,48.3299,-2.22409
28,-27.1929,61.5841,-2.22254
31,-37.9204,67.5998,-1.67366
32,-2.81066,3.80406,-1.9736
33,-33.9739,54.3337,-1.02469
34,-33.691,68.1158,-2.08252
35,-4.3236,6.15213,-1.94994
36,-5.27706,8.92096,-1.95556
37,-56.6344,102.694,0.161359
39,-6.99975,11.0688,-1.93224
40,-7.80365,14.1978,-1.97727
41,-57.8532,93.6811,0.766783
42,-77.7057,159.749,-0.778495
43,-9.78619,16.2253,-1.95416
44,-9.83214,20.9955,-2.08649
45,-56.5845,102.569,2.86117
47,-18.1254,31.6157,-2.45004
48,-14.2504,27.6306,-2.44615
49,-96.443,157.255,5.58611
50,-77.3951,159.083,3.32046
51,-21.0572,33.072,-2.41791
52,-19.8117,44.6841,-2.73916
55,-25.3922,45.0364,-2.299
56,-23.4543,46.7894,-2.63604
59,-29.1439,46.3915,-2.1271
60,-27.0833,61.9343,-2.23197
63,-37.861,68.0599,-1.68292
64,-2.79066,3.8041,-1.9836
65,-56.0904,91.5472,-1.70652
66,-33.4813,68.326,-2.08217
67,-4.29361,6.16217,-1.94992
68,-5.23707,8.93101,-1.95554
69,-57.4675,105.153,0.16525
70,-54.8373,129.098,-1.41607
71,-6.94978,11.0988,-1.93219
72,-7.75368,14.2179,-1.97723
73,-57.5235,93.9315,0.76721
74,-76.9957,159.77,-0.768409
75,-9.72623,16.2554,-1.9541
76,-9.75219,21.0356,-2.08642
77,-56.5455,103.419,2.88254
78,-68.328,161.456,2.27495
79,-18.0656,31.7858,-2.45976
80,-14.1705,27.7207,-2.446
82,-59.3496,122.666,2.55327
83,-20.9874,33.2221,-2.41767
84,-19.712,44.8943,-2.74881
87,-25.3826,45.3965,-2.31842
88,-23.3646,47.0195,-2.64567
91,-28.9039,46.3818,-2.1171
92,-26.9838,62.3244,-2.25133
95,-37.7013,68.3401,-1.68246
96,-2.78067,3.81409,-1.97359
97,-55.7305,91.6677,-1.7063
98,-33.4119,68.7961,-2.09141
99,-4.28364,6.18218,-1.94989
100,-5.2071,8.95104,-1.95551
101,-57.1378,105.393,0.165661
103,-6.90981,11.1189,-1.93215
104,-7.6937,14.238,-1.97719
106,-58.7692,122.572,-0.586847
107,-9.65625,16.2755,-1.95407
108,-9.68223,21.0657,-2.08637
109,-57.1982,105.528,2.93588
110,-67.8185,161.826,2.27558
111,-17.9858,31.9259,-2.46953
112,-14.0906,27.7708,-2.45592
114,-58.7694,122.567,2.54315
115,-20.9276,33.3722,-2.42742
116,-19.6122,45.1144,-2.75845
117,-57.9603,106.931,7.21808
119,-25.3531,45.7465,-2.32786
120,-23.2649,47.2497,-2.65529
123,-28.6839,46.382,-2.11708
124,-26.7739,62.4547,-2.25111
127,-37.6419,68.8202,-1.69168
128,-2.77067,3.81411,-1.97358
129,-63.8185,106.048,-1.97378
130,-33.172,68.8964,-2.09123
131,-4.25365,6.19222,-1.94987
132,-5.16711,8.96109,-1.95549
133,-57.0587,106.143,0.166872
134,-66.9776,161.384,-1.76507
135,-6.87985,11.1489,-1.9421
136,-7.64373,14.258,-1.97716
137,-61.0128,101.317,0.828822
138,-57.788,121.583,-0.588364
139,-9.59629,16.3056,-1.95401
140,-9.61228,21.1058,-2.0863
141,-56.7582,105.579,2.93599
142,-66.9679,161.337,2.26486
143,-17.9059,32.016,-2.46938
144,-13.9806,27.8209,-2.45583
145,-94.5539,157.928,5.57733
146,-58.0489,122.138,2.53251
147,-20.8578,33.5423,-2.43714
148,-19.5325,45.3245,-2.76811
149,-57.4101,106.811,7.18793
150,-58.6006,123.302,5.72435
151,-25.3535,46.1166,-2.34726
152,-23.1552,47.4698,-2.65493
155,-28.4138,46.2924,-2.10721
156,-26.7145,62.8948,-2.2604
159,-37.4322,69.0005,-1.69138
160,-2.75069,3.82412,-1.96357
162,-33.0324,69.1966,-2.10073
163,-4.23366,6.20224,-1.94985
164,-5.13713,8.98113,-1.95545
165,-56.4985,105.984,0.166658
166,-66.3979,161.585,-1.76471
167,-6.82986,11.159,-1.93208
168,-7.59375,14.2781,-1.97712
169,-60.6831,101.557,0.829233
170,-57.3081,121.664,-0.578199
171,-9.54634,16.3456,-1.95394
172,-9.54234,21.1559,-2.08621
173,-56.3785,105.749,2.91629
174,-66.6891,162.298,2.27642
175,-17.806,32.1162,-2.46921
176,-13.8807,27.851,-2.44577
177,-60.1923,100.744,3.54797
178,-57.5489,122.169,2.5326
179,-20.788,33.6824,-2.43691
180,-19.4428,45.5747,-2.7777
181,-57.0003,106.942,7.18817
182,-57.9202,122.983,5.70388
183,-25.344,46.4966,-2.35665
184,-23.0755,47.7199,-2.66452
187,-28.2539,46.3826,-2.10705
188,-26.5949,63.2549,-2.26981
191,-37.3627,69.4606,-1.70063
192,-2.7407,3.83414,-1.97355
193,-60.4734,102.012,-1.89002
194,-32.8628,69.4968,-2.10024
195,-4.21367,6.21227,-1.94984
196,-5.10715,8.99118,-1.96544
197,-56.0486,106.034,0.166773
198,-66.2093,162.745,-1.77283
199,-6.78988,11.179,-1.93204
200,-7.54377,14.2882,-1.9671
201,-60.1429,101.458,0.829114
202,-56.8582,121.775,-0.577987
203,-9.48636,16.3657,-1.95391
204,-9.47238,21.1859,-2.08616
205,-56.2292,106.35,2.93727
206,-66.0792,162.388,2.27661
207,-17.7161,32.2063,-2.47906
208,-13.7808,27.9112,-2.45567
209,-60.0229,101.224,3.55875
210,-57.1894,122.529,2.5332
211,-20.7081,33.8225,-2.44668
212,-19.3431,45.7948,-2.78734
213,-56.6907,107.262,7.19871
214,-57.4804,123.164,5.70421
215,-25.3345,46.8666,-2.37606
216,-22.9658,47.9301,-2.67417
219,-28.2744,46.7926,-2.11639
220,-26.4854,63.6151,-2.27922
