-188.915,743.752,-13.502
0.977156,-0.208571,-0.0407976
0.20877,0.977964,0.000650845
0.0397629,-0.00915331,0.999167
0,-0.550095,3.77902,-1.76831
1,-0.933585,15.6677,-0.248742
2,0.586405,15.7083,-0.438694
3,-0.640817,6.24897,-1.73633
4,0.0281065,9.93936,-1.97335
5,-0.193594,15.6877,0.0212814
6,1.36638,15.7683,-0.158638
7,-0.332669,12.5892,-1.93122
8,0.566487,15.4795,-1.94888
9,-0.943624,15.7874,0.101354
10,0.596375,15.798,-0.068622
11,-0.193516,15.479,-1.64889
12,1.34645,15.5993,-1.44878
13,-0.183597,15.6874,0.371281
14,1.36639,15.738,0.191337
15,-0.193548,15.5686,-1.06881
16,0.566451,15.5789,-1.2588
17,-0.933592,15.6671,0.461258
18,0.586389,15.7377,0.281329
19,-0.966215,24.7087,-1.54146
20,1.36638,15.7989,-0.908614
22,0.596359,15.8274,0.651402
23,-0.183593,15.7083,-0.708702
24,0.586405,15.7186,-0.808686
27,-0.933573,15.638,-0.618766
28,1.36639,15.7686,-0.528638
31,-0.183596,15.708,-0.338702
32,-0.540086,3.74901,-1.75834
33,-0.903585,15.6677,-0.248742
34,0.646402,15.7183,-0.438686
35,-0.60082,6.25898,-1.73632
36,0.0681065,9.93937,-1.97335
37,-0.133591,15.6777,0.021274
38,1.42639,15.7483,-0.158654
39,-0.282666,12.5792,-1.93122
40,0.626487,15.4795,-1.94888
41,-0.903624,15.7874,0.101355
42,0.656366,15.828,-0.0685972
43,-0.143519,15.489,-1.63888
44,1.39644,15.6093,-1.44877
45,-0.133603,15.7074,0.371298
46,1.42639,15.748,0.191346
47,-0.133548,15.5686,-1.06881
48,0.636451,15.579,-1.2588
49,-0.903592,15.6671,0.461258
50,0.646389,15.7377,0.28133
51,-0.89621,24.6887,-1.54148
52,1.42639,15.7889,-0.908621
54,0.656356,15.8374,0.661411
55,-0.14359,15.6983,-0.70871
56,0.646397,15.7486,-0.808662
59,-0.903585,15.678,-0.618734
60,1.42639,15.7786,-0.52863
63,-0.133599,15.718,-0.338694
64,-0.530086,3.74901,-1.74834
65,-0.853594,15.6977,-0.248717
66,0.706399,15.7283,-0.438677
67,-0.58082,6.25899,-1.73632
68,0.0981065,9.93938,-1.97335
69,-0.0735911,15.6777,0.0212746
70,1.47638,15.7683,-0.158637
71,-0.242666,12.5792,-1.93122
72,0.676487,15.4795,-1.94888
73,-0.843627,15.7974,0.101363
74,0.706369,15.818,-0.0686048
75,-0.0935163,15.4791,-1.63889
76,1.45644,15.6194,-1.44876
77,-0.0736003,15.6974,0.361291
78,1.48638,15.778,0.191371
79,-0.0935482,15.5686,-1.06881
80,0.686448,15.589,-1.26879
81,-0.843592,15.6671,0.461259
82,0.706392,15.7277,0.281323
83,-0.816207,24.6788,-1.54148
84,1.48639,15.7689,-0.908637
86,0.716359,15.8274,0.661403
87,-0.0735927,15.7083,-0.708701
88,0.706394,15.7586,-0.808653
91,-0.853582,15.668,-0.618741
92,1.47639,15.7586,-0.528645
95,-0.0735963,15.708,-0.338701
96,-0.510083,3.73901,-1.74835
97,-0.783583,15.6577,-0.248749
98,0.756399,15.7283,-0.438677
99,-0.570814,6.23899,-1.73633
100,0.138107,9.93939,-1.97335
101,-0.013594,15.6877,0.0212833
102,1.52639,15.7583,-0.158645
103,-0.192669,12.5893,-1.93121
104,0.736487,15.4795,-1.94888
105,-0.793633,15.8174,0.10138
106,0.766372,15.808,-0.0686122
107,-0.0335192,15.4891,-1.63888
108,1.50644,15.6094,-1.43877
109,-0.0136033,15.7075,0.371299
110,1.53638,15.7681,0.191363
