-413.725,664.616,-25.4445
0.924355,-0.381137,-0.0173832
0.380363,0.924129,-0.0361875
0.0298568,0.0268382,0.999194
0,0.897531,3.89517,-2.03424
1,68.4597,184.522,-3.4476
2,22.3442,47.3971,-1.53779
3,1.37882,5.52476,-1.6841
4,1.73971,5.61434,-1.25476
5,7.94765,20.7113,0.00300256
6,80.349,146.587,-2.00687
7,5.11051,14.1339,-2.38576
8,8.00161,18.293,-2.58874
11,8.00282,20.8129,-2.43704
12,11.8836,23.2415,-2.48316
16,10.2443,22.8518,-2.08015
19,11.3175,32.7816,-2.23561
20,22.86,43.0278,-2.87176
23,8.13566,21.1219,-1.0671
25,8.20353,21.2793,2.84288
26,13.8665,30.1873,2.73757
27,24.889,68.7872,-2.98848
28,60.171,110.265,-4.44103
31,8.12674,21.1316,-0.527073
32,0.917527,3.88516,-2.03429
33,68.7193,183.262,-3.42897
34,22.4841,47.2771,-1.53815
36,1.77971,5.62433,-1.25484
37,8.04765,20.7112,0.00280283
38,80.6488,145.926,-1.99792
39,5.16051,14.1239,-2.38587
40,8.10161,18.353,-2.5989
43,8.0728,20.7729,-2.43721
44,11.9836,23.2215,-2.48337
45,8.23885,21.1408,0.522711
47,8.19456,21.0523,-1.60726
48,10.3043,22.7618,-2.07033
51,11.4475,32.7615,-2.24588
52,23.0799,43.0678,-2.88218
53,8.24047,21.1603,1.33272
55,8.20564,21.0719,-1.06727
59,25.2991,69.1571,-3.00905
60,60.8111,110.495,-4.46215
61,8.35037,21.3769,6.25266
63,8.21673,21.0915,-0.52728
64,0.927543,3.87515,-2.02431
67,1.4288,5.52475,-1.6942
68,1.79971,5.61432,-1.25488
69,8.12764,20.6912,0.0026296
70,80.9185,145.236,-1.99892
71,5.2105,14.0939,-2.38599
72,8.21161,18.4029,-2.60908
75,8.14279,20.7428,-2.43737
76,12.0636,23.1915,-2.49355
77,8.31885,21.1408,0.522552
80,10.4442,22.8418,-2.09055
83,11.6275,32.8915,-2.25615
84,22.0695,40.918,-2.74161
89,8.34347,21.1692,2.83253
90,14.0965,30.1172,2.73706
91,25.6491,69.3569,-3.01961
92,61.3311,110.525,-4.47317
96,0.937543,3.87515,-2.02433
98,22.4839,46.4771,-1.51869
99,1.45878,5.54475,-1.70425
100,1.8397,5.64432,-1.26494
101,8.21765,20.7012,0.00245656
102,81.1683,144.486,-1.98992
103,5.25049,14.0638,-2.38609
104,8.32159,18.4629,-2.62926
107,8.22277,20.7328,-2.44754
108,12.1536,23.1714,-2.49375
112,11.3445,24.4315,-2.23128
115,11.7175,32.7914,-2.2464
116,22.1094,40.648,-2.73187
119,24.605,57.4572,-2.93554
120,11.7763,25.3109,-1.48155
122,14.2465,30.1472,2.74678
123,26.0492,69.6768,-3.0402
124,22.4017,41.1572,-1.66211
125,8.47028,21.2369,6.23233
128,0.957543,3.87514,-2.02437
129,69.2579,179.031,-3.36289
131,1.45878,5.52475,-1.70426
134,81.418,143.746,-1.98092
135,5.30048,14.0438,-2.3862
136,8.36158,18.3829,-2.6194
139,8.30277,20.7328,-2.4477
140,12.2535,23.1414,-2.49397
141,12.7828,30.639,0.77003
144,10.8443,23.2617,-2.13107
147,14.509,39.5807,-2.71741
148,22.2293,40.538,-2.73218
149,8.63065,21.4401,1.37213
151,24.6449,57.0172,-2.91591
152,11.7062,24.9509,-1.47165
154,14.3865,30.1671,2.74651
156,22.3116,40.6672,-1.64226
160,0.97752,3.86514,-2.03442
163,1.49878,5.53473,-1.70434
165,45.7872,103.028,-0.0171629
166,81.6478,143.006,-1.98188
167,5.33048,13.9938,-2.3763
168,8.39156,18.2829,-2.60952
170,80.9854,159.336,-1.08956
171,8.41275,20.7528,-2.4579
172,12.3535,23.1214,-2.49418
173,12.8427,30.529,0.769836
175,11.1658,26.8315,-2.04931
176,11.5545,24.4515,-2.24169
179,14.599,39.4007,-2.70771
180,22.2092,40.168,-2.71239
181,8.70063,21.3801,1.37195
183,24.4746,56.1073,-2.87619
184,11.6662,24.6509,-1.45178
192,0.98752,3.86514,-2.03444
193,69.7872,176.781,-3.33546
195,1.49878,5.52473,-1.70434
196,1.92967,5.6843,-1.2851
197,46.2373,103.058,-0.0180416
198,81.8275,142.156,-1.97281
199,5.38047,13.9638,-2.37642
200,8.43155,18.2028,-2.59966
203,8.50276,20.7627,-2.45808
204,12.4335,23.0913,-2.49436
205,12.9427,30.419,0.769563
207,11.3258,26.9414,-2.06956
208,11.6245,24.3415,-2.2419
211,11.8774,32.2013,-2.21712
212,22.2292,39.8879,-2.70262
213,8.81062,21.42,1.36176
215,25.345,57.497,-2.94699
217,8.323,20.3593,2.74202
224,0.987532,3.84513,-2.02445
225,69.9668,175.601,-3.31661
227,1.53876,5.53473,-1.71442
228,1.99966,5.75428,-1.30519
229,46.5972,102.987,-0.0188077
230,82.0672,141.556,-1.97369
231,5.42046,13.9238,-2.37652
232,8.46153,18.1228,-2.59977
235,8.57275,20.7527,-2.45822
236,12.5335,23.0813,-2.50457
237,12.7824,29.839,0.749492
239,11.1956,26.4115,-2.02965
240,11.7145,24.3514,-2.24208
243,11.9273,32.0413,-2.20732
244,22.1991,39.5379,-2.68279
245,8.90063,21.43,1.36159
247,12.8579,30.0205,-1.54054
249,8.34293,20.2293,2.73189
252,22.3113,39.7372,-1.62288
255,12.8795,30.07,-0.770549
256,1.01751,3.84513,-2.03451
257,70.2965,174.681,-3.30789
259,1.56876,5.54472,-1.71447
260,2.05965,5.84428,-1.32525
262,82.347,140.916,-1.96468
263,5.47045,13.9038,-2.37664
264,8.51152,18.0528,-2.58992
267,8.65274,20.7227,-2.4584
268,12.6335,23.0613,-2.50478
269,12.8023,29.609,0.749298
271,11.3457,26.4914,-2.0399
272,13.535,27.591,-2.55353
275,14.8188,38.7906,-2.67856
276,22.189,39.2079,-2.663
277,13.0048,30.0482,1.91919
280,22.7111,44.9877,-2.67015
281,8.39288,20.1393,2.72173
283,27.5192,69.8963,-3.07299
288,1.02753,3.84512,-2.02453
289,70.476,173.391,-3.28912
291,1.59874,5.54471,-1.72453
293,13.091,29.9594,-0.00104459
294,82.5668,140.146,-1.96564
295,5.50044,13.8637,-2.37672
296,8.54151,17.9628,-2.58004
298,57.8085,110.574,-0.756093
299,8.64271,20.5227,-2.43852
300,12.7235,23.0412,-2.50497
301,12.8623,29.489,0.739097
303,10.9354,25.4015,-1.95981
304,13.665,27.5909,-2.55379
308,22.1789,38.8779,-2.6432
309,13.1348,30.0281,1.91892
312,22.901,44.9677,-2.68054
313,8.45286,20.0893,2.72158
315,27.8392,69.9862,-3.08356
316,22.3211,39.1172,-1.60332
320,1.03751,3.82512,-2.03457
321,70.8357,172.451,-3.28047
322,23.9739,46.5465,-1.54162
323,1.60876,5.5347,-1.71456
324,4.33928,9.98408,-2.25702
326,82.9466,139.616,-1.95675
327,5.54044,13.8237,-2.36683
328,8.55148,17.8228,-2.57015
330,58.1684,110.264,-0.757021
331,8.71269,20.4726,-2.43869
332,13.7137,24.481,-2.67598
333,13.0724,29.6289,0.748772
335,11.6857,26.7213,-2.07042
336,13.785,27.5809,-2.55404
339,11.5269,30.1114,-2.08782
340,22.2188,38.6279,-2.63345
343,22.1727,48.7978,-2.51651
344,23.121,44.9676,-2.68098
347,22.6556,56.8277,-2.51207
348,22.4811,39.0571,-1.60368
351,22.3253,49.1269,-1.26659
352,1.05751,3.83511,-2.0346
353,71.1254,171.541,-3.26166
354,75.4517,141.36,-4.72062
355,1.63874,5.5347,-1.72462
356,4.35927,9.95408,-2.25708
358,83.2264,139.025,-1.95771
359,5.59043,13.7937,-2.36695
360,8.59148,17.7628,-2.56027
363,8.78268,20.4426,-2.43885
364,13.7737,24.401,-2.66616
365,13.1323,29.5189,0.748578
367,11.1754,25.4514,-1.97026
368,13.895,27.5709,-2.56426
372,22.2088,38.3279,-2.61363
375,22.2327,48.5078,-2.50682
376,23.311,44.9775,-2.69135
379,22.6055,56.1877,-2.4824
380,22.561,38.8971,-1.60395
383,22.3352,48.7069,-1.25689
384,1.08027,3.81553,-2.03473
386,75.8037,140.831,-4.72178
387,1.67149,5.52512,-1.72477
388,4.42201,9.93449,-2.25729
390,83.4983,138.386,-1.9485
391,5.64315,13.7541,-2.36718
392,8.65418,17.7132,-2.56051
393,7.84056,20.8417,0.123149
394,83.0256,154.046,-1.0773
395,8.8754,20.423,-2.42917
396,13.8363,24.3014,-2.66637
398,87.0979,144.262,1.87829
399,11.4281,25.7118,-2.00071
400,14.0477,27.5913,-2.56463
407,22.2751,48.1283,-2.49734
408,23.5436,44.998,-2.69189
411,8.02863,21.2623,-0.936948
415,22.3776,48.3275,-1.25741
416,1.10027,3.80552,-2.03478
418,76.0535,140.051,-4.70278
419,1.69148,5.51511,-1.72482
420,4.46201,9.93447,-2.25737
422,83.738,137.616,-1.94948
423,5.70314,13.7241,-2.36732
424,8.70415,17.6432,-2.56065
427,8.95535,20.413,-2.44933
428,13.8763,24.1614,-2.65654
432,14.1877,27.6012,-2.5649
436,22.2512,37.7684,-2.59409
440,29.326,55.1163,-3.30662
448,1.11028,3.79551,-2.0248
449,8.15965,21.1519,-0.397276
450,76.3132,139.371,-4.69374
451,1.72149,5.5251,-1.72487
452,4.49201,9.89446,-2.24745
454,83.9778,136.946,-1.94039
455,5.74313,13.7041,-2.36741
456,8.75415,17.5831,-2.55079
457,7.97052,20.7217,0.122814
458,82.5544,150.616,-1.05862
459,9.03535,20.393,-2.4495
460,13.9363,24.0614,-2.64673
463,12.1483,26.7316,-2.08146
464,14.3177,27.6212,-2.58514
465,8.15173,21.1313,0.662728
468,22.2412,37.4484,-2.57428
472,29.3459,54.7063,-3.29693
476,23.6838,39.7672,-1.64559
478,8.64621,17.3891,3.61931
479,22.3473,47.3975,-1.23796
480,1.10028,3.77551,-2.0248
481,8.20965,21.0919,-0.387414
482,76.5631,138.79,-4.67461
483,1.75147,5.53509,-1.73492
484,4.52201,9.87444,-2.24752
486,84.2276,136.396,-1.94124
487,5.78312,13.6641,-2.36752
488,8.78413,17.5231,-2.55089
489,8.05051,20.7116,0.122651
490,82.7842,149.916,-1.04953
491,9.11534,20.3829,-2.44966
492,13.9762,23.9513,-2.64688
495,11.9682,26.1317,-2.0415
496,14.4277,27.6311,-2.58535
497,8.23172,21.1312,0.662571
500,22.3211,37.3183,-2.57452
504,29.4258,54.4463,-3.28725
510,8.65613,17.2791,3.59922
512,1.13026,3.78551,-2.03485
514,61.6951,111.215,-3.75346
515,1.76146,5.51509,-1.73496
516,4.55198,9.85444,-2.2576
518,84.6274,135.916,-1.94234
519,5.83311,13.6441,-2.36763
520,8.83412,17.4531,-2.54103
521,8.13051,20.6916,0.12248
522,83.0439,149.086,-1.05059
523,9.18533,20.3429,-2.44983
524,14.0362,23.8613,-2.63706
527,12.1082,26.1616,-2.05176
528,14.5776,27.6411,-2.59564
529,8.32173,21.1512,0.662407
532,22.4611,37.2383,-2.57485
536,22.1426,41.0583,-2.48171
540,23.6736,39.1572,-1.62597
542,8.68607,17.1491,3.58907
543,22.4171,46.7374,-1.21853
544,1.15026,3.7755,-2.0349
548,4.59197,9.83443,-2.25769
550,84.8872,135.226,-1.9333
551,5.8831,13.614,-2.36775
552,8.8841,17.3931,-2.54117
553,8.2105,20.6716,0.12231
554,83.1535,148.006,-1.04151
555,9.26532,20.3229,-2.45
556,14.0862,23.7613,-2.63722
560,14.7276,27.6611,-2.60592
561,8.57186,21.4711,0.672125
563,11.9793,29.1217,-2.03956
564,22.6311,37.1982,-2.57521
568,22.2026,40.7983,-2.472
571,22.357,52.4182,-2.33469
572,23.8136,39.0672,-1.6263
574,8.72602,17.0691,3.57894
575,22.6071,46.6973,-1.21893
576,1.15027,3.7655,-2.0249
579,1.81145,5.52508,-1.74505
580,4.62197,9.81442,-2.25776
582,85.147,134.696,-1.93416
583,5.9131,13.574,-2.35783
584,8.93409,17.3531,-2.54129
586,83.4233,147.416,-1.04243
587,9.3153,20.2729,-2.45013
588,14.1462,23.6913,-2.62738
591,11.848,25.2317,-1.98185
592,14.8076,27.601,-2.60612
593,8.67188,21.5211,0.671961
600,22.1425,40.4083,-2.45214
604,73.1846,116.012,-4.8729
606,8.76599,17.0291,3.56884
607,22.7871,46.6773,-1.22929
608,1.17027,3.75549,-2.02495
610,77.6322,136.2,-4.62841
611,1.85144,5.55507,-1.75511
612,4.65197,9.7744,-2.24785
614,85.4068,134.075,-1.92508
615,5.9631,13.554,-2.35794
616,8.98409,17.293,-2.53143
618,83.613,146.546,-1.04337
619,9.3953,20.2528,-2.4503
620,14.2061,23.6013,-2.62756
624,15.7678,29.0408,-2.74706
625,8.6618,21.2911,0.67183
627,12.1192,28.9416,-2.02996
628,22.971,37.1981,-2.59587
632,22.1924,40.1783,-2.44239
638,8.81596,16.9691,3.5687
639,22.9871,46.6672,-1.22969
640,1.19025,3.75549,-2.03499
641,46.1356,102.979,-1.98827
642,78.0021,135.76,-4.62942
643,1.95139,5.69507,-1.80521
644,4.68195,9.76439,-2.25791
646,85.6066,133.355,-1.92594
647,6.00308,13.514,-2.35805
648,9.02407,17.243,-2.53154
650,83.7827,145.665,-1.03428
651,9.48528,20.2528,-2.46048
652,14.2761,23.5312,-2.62774
656,15.7978,28.8808,-2.73723
657,12.9556,30.4693,0.959409
659,12.2792,29.0116,-2.04022
660,23.111,37.1281,-2.59619
664,22.2223,39.8983,-2.43263
667,22.8868,52.188,-2.34588
668,58.2978,91.3264,-3.84983
671,23.1771,46.6572,-1.23007
672,1.20026,3.73548,-2.02502
673,12.8925,30.0704,-0.570732
674,78.3619,135.27,-4.62045
675,1.9314,5.62506,-1.78522
678,85.8664,132.745,-1.91685
679,6.04307,13.484,-2.35815
680,9.07405,17.183,-2.53168
681,12.974,30.2299,0.179214
682,84.1025,145.055,-1.03531
683,9.56526,20.2128,-2.46066
684,14.3461,23.4412,-2.62794
688,15.8678,28.7507,-2.72745
689,12.6953,29.6295,0.93937
691,12.019,28.1716,-1.99026
692,23.291,37.118,-2.59656
696,22.2122,39.5583,-2.41283
704,1.21026,3.73548,-2.02504
706,78.6117,134.63,-4.61136
707,1.94141,5.58505,-1.77526
708,4.75193,9.72437,-2.25807
710,86.1562,132.185,-1.90779
711,6.09306,13.454,-2.35827
712,9.13403,17.143,-2.53182
714,84.3322,144.275,-1.03628
715,9.63525,20.1928,-2.46081
716,14.4261,23.3912,-2.62813
719,17.0798,34.3103,-2.71619
720,15.9377,28.6507,-2.72765
721,12.8053,29.5994,0.939134
724,23.421,37.028,-2.59687
727,22.6942,44.9381,-2.37025
728,22.2121,39.2483,-2.40304
731,12.9609,29.9509,-1.34095
732,75.4945,116.011,-4.91744
735,23.6171,46.687,-1.23092
736,1.22025,3.71547,-2.02507
738,78.7815,133.86,-4.5922
739,1.96141,5.59505,-1.7753
740,4.76194,9.67436,-2.24813
742,86.466,131.635,-1.91876
743,6.13305,13.4139,-2.35837
744,9.18404,17.093,-2.52196
746,84.622,143.625,-1.03727
747,9.71524,20.1627,-2.46099
748,14.4961,23.3211,-2.61831
751,17.2097,34.2402,-2.71649
752,16.0077,28.5307,-2.71787
753,12.9053,29.5494,0.938904
756,23.661,37.1079,-2.60729
760,22.2021,38.9283,-2.38323
763,22.1661,49.2382,-2.2164
764,75.9144,115.761,-4.91843
767,23.8371,46.7269,-1.24133
768,1.25305,3.71588,-2.0252
769,73.8049,157.481,-3.07739
770,79.1036,133.25,-4.5831
771,2.02418,5.62546,-1.78547
772,4.8147,9.64478,-2.24831
774,86.738,130.986,-1.90931
775,6.1858,13.3944,-2.35857
776,9.25676,17.0334,-2.52218
778,84.8638,142.806,-1.02814
