-140.918,756.059,-12.1571
0.971877,-0.233248,-0.0324231
0.234367,0.97146,0.0365597
0.0229703,-0.0431304,0.998805
0,0.987908,3.44175,-1.79047
1,5.26705,16.0542,-0.281842
2,7.15704,16.1117,-0.512648
3,1.80143,5.84054,-1.76883
4,3.50542,8.60817,-1.90728
5,6.20727,16.1126,0.00778226
6,8.16719,16.1199,-0.203097
7,3.98886,10.9374,-1.83555
8,5.75222,13.2348,-1.85442
9,5.27728,16.0939,0.0981867
10,7.16727,16.1413,-0.0926274
11,5.94559,15.5245,-1.80259
12,8.07629,15.9613,-1.68319
13,6.14729,16.0024,0.397717
15,6.11647,15.9338,-1.19233
16,7.07637,15.9426,-1.43275
17,5.23731,15.9936,0.488121
18,7.12735,16.071,0.307332
19,5.2065,15.925,-1.08192
20,8.1167,16.0507,-1.05313
21,35.1888,83.8058,5.3514
22,7.16762,16.1306,0.727364
23,6.17685,16.0733,-0.802237
24,7.12676,16.0521,-0.922684
31,6.177,16.053,-0.392254
32,0.997908,3.44174,-1.79048
34,7.21702,16.1016,-0.512683
35,1.8214,5.82052,-1.76886
36,3.5354,8.59813,-1.90731
37,6.26727,16.1125,0.00775508
39,4.02885,10.9273,-1.83558
40,5.79217,13.2048,-1.85447
42,7.26734,16.1912,-0.0926308
43,5.99555,15.4944,-1.80264
44,8.14629,15.9612,-1.68322
45,6.21727,15.9923,0.397677
47,6.18645,15.9237,-1.19237
48,7.14639,15.9525,-1.43278
50,7.20737,16.0809,0.317304
51,5.27649,15.9149,-1.08196
52,8.19671,16.0606,-1.06316
53,35.3883,83.5055,5.34105
54,7.23764,16.1405,0.727341
55,6.24685,16.0732,-0.802269
56,7.19676,16.052,-0.922716
60,31.2271,57.668,-2.25871
63,6.24703,16.0729,-0.392269
64,1.00789,3.43172,-1.79049
66,7.28702,16.1015,-0.512715
67,1.81131,5.75051,-1.74891
68,3.5654,8.59808,-1.90732
69,6.3473,16.1324,0.00773559
70,8.3172,16.1297,-0.203157
71,4.06883,10.9173,-1.8456
72,5.85217,13.2047,-1.85449
74,7.31731,16.1711,-0.0926702
75,6.04549,15.4544,-1.8027
76,8.21628,15.9611,-1.69325
77,6.29733,16.0322,0.397674
78,8.29734,16.0994,0.206827
79,6.25645,15.9236,-1.1924
