-161.063,750.664,-12.5512
0.978185,-0.206971,-0.0177854
0.207359,0.977977,0.0237398
0.0124803,-0.0269099,0.99956
0,-2.31859,3.45972,-1.77871
1,-9.29872,15.6145,-0.369718
2,-7.44719,15.7029,-0.534015
3,-3.54662,5.6109,-1.76591
4,-4.71111,9.1624,-2.01056
5,-8.39124,15.7431,-0.051883
6,-6.56972,15.7316,-0.226578
7,-6.24933,11.2839,-1.98041
8,-6.82626,14.2444,-2.00096
9,-9.35198,15.7239,0.0300074
10,-7.47051,15.7523,-0.134125
11,-8.24603,15.4657,-1.89113
12,-6.5085,15.5835,-1.57633
13,-8.34462,15.6425,0.338377
14,-6.57284,15.7211,0.143394
15,-8.28135,15.5348,-1.25131
16,-7.37993,15.5541,-1.4137
17,-9.27558,15.5733,0.440446
18,-7.45366,15.7118,0.235972
19,-9.23193,15.5056,-1.18934
20,-6.57313,15.7527,-1.0066
22,-7.50701,15.8112,0.645682
23,-8.35449,15.6743,-0.861703
24,-7.44381,15.7135,-0.933986
27,-9.29527,15.6151,-0.779703
28,-6.57641,15.7522,-0.616619
29,-10.0857,19.1765,5.62906
30,-9.78106,21.1984,4.12451
31,-8.35793,15.6837,-0.451704
32,-2.30848,3.47973,-1.7886
33,-9.23871,15.6344,-0.369184
34,-7.3872,15.6928,-0.533525
35,-3.51673,5.59086,-1.75569
36,-4.67108,9.19236,-2.01018
37,-8.34122,15.7631,-0.0514331
38,-6.51972,15.7316,-0.226157
39,-6.21931,11.3038,-1.98013
40,-6.78624,14.2644,-2.0006
41,-9.29198,15.7239,0.0305123
42,-7.43039,15.7823,-0.143744
43,-8.18602,15.4856,-1.8906
44,-6.4485,15.5935,-1.57581
45,-8.29461,15.6525,0.338812
46,-6.51283,15.731,0.143913
47,-8.22135,15.5347,-1.2508
48,-7.32001,15.5641,-1.40318
49,-9.22555,15.6032,0.440911
50,-7.40364,15.7317,0.236422
51,-9.16194,15.5055,-1.18876
52,-6.51312,15.7627,-1.00609
