-132.763,758.434,-11.9445
0.967563,-0.25135,-0.0253836
0.252192,0.966909,0.0385456
0.0148552,-0.0436968,0.998934
1,6.48372,48.5463,-0.864784
2,3.31186,15.8414,-0.482475
3,0.615976,6.24525,-1.78804
4,1.72093,9.40345,-1.9396
5,9.49872,51.4418,-0.0271548
6,4.14202,15.8602,-0.20287
7,1.71484,11.8435,-1.8804
8,2.96895,14.4315,-1.89185
9,1.71217,15.8741,0.0682638
10,3.33216,15.9215,-0.102511
11,2.4509,15.6024,-1.71199
12,4.11116,15.7098,-1.53281
13,9.97313,53.8414,1.23183
14,4.13213,15.8203,0.167148
15,2.4713,15.6825,-1.12203
16,3.28124,15.7012,-1.32241
17,1.70216,15.7643,0.438305
18,3.30213,15.7917,0.257546
19,1.69138,15.7038,-1.02167
20,4.13156,15.7999,-0.972846
21,2.47229,15.7032,0.907964
22,3.31245,15.8818,0.637511
23,8.59034,46.8225,-2.2352
24,11.1412,47.4483,-2.5766
27,6.17991,46.4664,-1.92395
28,4.15189,15.89,-0.592885
31,8.82277,48.0325,-1.14571
32,0.332017,3.76569,-1.81708
33,6.66388,48.646,-0.864901
34,3.37186,15.8413,-0.482503
35,0.646019,6.2752,-1.79806
36,1.75093,9.4034,-1.93961
37,9.42662,50.1219,-0.0266843
38,4.21202,15.8601,-0.202903
39,1.75484,11.8434,-1.88042
40,3.00892,14.4114,-1.89186
41,7.04837,51.1358,0.274095
42,3.39215,15.9114,-0.102536
43,2.51093,15.6223,-1.71203
44,4.17117,15.7197,-1.53284
45,2.54215,15.7829,0.347905
46,16.8787,57.5003,0.657382
47,2.53132,15.6924,-1.12206
48,3.33124,15.7011,-1.32244
49,1.7622,15.7842,0.43827
50,3.36219,15.8316,0.257505
51,1.74137,15.6937,-1.02169
52,4.18156,15.7999,-0.972869
53,2.53229,15.7031,0.907936
54,3.39251,15.9217,0.647461
55,8.46805,45.3627,-2.16466
56,11.291,47.3681,-2.57665
58,17.6352,72.5709,6.06204
59,1.76173,15.8138,-0.66174
60,4.22188,15.8899,-0.592918
63,2.54189,15.8327,-0.382111
64,0.341958,3.72568,-1.80707
65,6.85381,48.6057,-0.864977
66,3.43187,15.8512,-0.482535
67,0.666035,6.28517,-1.79807
68,1.7909,9.38334,-1.93963
69,9.80815,51.0813,-0.0271805
70,4.28204,15.87,-0.202939
71,1.80483,11.8333,-1.88044
72,3.06891,14.4013,-1.89188
73,7.28885,51.4354,0.273883
74,3.45215,15.9113,-0.102564
75,2.57091,15.6122,-1.72205
76,4.23117,15.7196,-1.53287
77,10.2925,53.4609,1.23181
78,4.28221,15.8701,0.167061
79,2.59132,15.6923,-1.12209
80,3.40124,15.701,-1.32247
81,1.81218,15.7741,0.43825
82,3.4322,15.8415,0.257469
83,1.80138,15.7036,-1.03172
84,4.26156,15.7997,-0.972906
85,2.59229,15.703,0.907908
86,3.44246,15.8916,0.637447
87,8.85968,46.4021,-2.21519
88,3.4317,15.8511,-0.862535
90,17.8749,72.4005,6.05199
91,6.59054,46.8658,-1.94428
92,4.28188,15.8898,-0.592946
95,2.61184,15.8026,-0.382134
96,0.341931,3.70568,-1.79707
97,6.99357,48.4555,-0.864993
98,3.49184,15.8311,-0.482556
99,0.686003,6.26514,-1.79808
100,1.8209,9.38329,-1.93964
101,10.3106,52.6305,-0.0279286
102,4.33202,15.8599,-0.202959
103,1.84481,11.8233,-1.88046
104,3.10889,14.3913,-1.8919
105,7.55985,52.065,0.273548
106,13.0708,52.836,-0.32929
107,2.62091,15.6121,-1.72208
108,4.28117,15.7195,-1.54289
109,10.8051,55.0601,1.26104
110,17.4092,57.8394,0.657021
111,2.64132,15.6923,-1.12211
112,3.45124,15.7009,-1.32249
113,1.87216,15.764,0.438225
114,3.48216,15.8114,0.257455
115,1.86136,15.6935,-1.03175
116,4.32156,15.7996,-0.972935
117,2.64229,15.7029,0.907885
118,3.50247,15.8915,0.647419
119,8.69728,44.8723,-2.14461
120,3.49171,15.861,-0.872566
122,18.0142,71.9302,6.01208
123,1.8717,15.7936,-0.661784
124,4.35193,15.9197,-0.592988
127,2.67191,15.8425,-0.382176
128,0.351931,3.70567,-1.79707
129,7.16352,48.4252,-0.865062
130,3.54186,15.841,-0.482583
131,0.705976,6.24511,-1.78808
132,1.84088,9.37326,-1.93965
133,10.3092,51.7405,-0.0276335
134,4.40205,15.8798,-0.202999
135,1.88481,11.8232,-1.88048
136,3.15884,14.3612,-1.89191
137,7.73979,52.0247,0.273477
138,13.5425,53.9052,-0.339865
139,2.68091,15.612,-1.7221
140,4.35117,15.7194,-1.54292
141,11.0655,55.3197,1.27083
142,17.6392,57.8191,0.65692
143,2.70132,15.6922,-1.12214
144,3.51126,15.7108,-1.32253
145,1.92216,15.7639,0.438202
146,3.5522,15.8413,0.257412
147,1.91138,15.7035,-1.03177
148,4.38158,15.8095,-0.972966
149,2.7023,15.7128,0.907853
150,3.56245,15.8814,0.647394
151,8.83704,44.7221,-2.14462
152,3.56174,15.8809,-0.872605
155,1.93171,15.8035,-0.661816
156,4.41193,15.9196,-0.593017
159,2.71186,15.8124,-0.382184
160,0.381931,3.70562,-1.79709
161,1.97184,15.7736,-0.281825
162,3.61184,15.8309,-0.482612
163,0.715987,6.25509,-1.79809
164,1.89088,9.37318,-1.93967
165,2.79214,15.8824,-0.012245
166,4.46204,15.8697,-0.203023
167,1.92478,11.8031,-1.88049
168,3.20883,14.3511,-1.89193
169,7.9399,52.0943,0.27336
170,3.64219,15.941,-0.102663
171,2.73091,15.6119,-1.72213
172,4.41117,15.7193,-1.54295
173,11.3964,55.8992,1.29048
174,4.45218,15.8498,0.166988
175,2.76132,15.6921,-1.12217
176,3.57124,15.7007,-1.32255
177,1.98216,15.7638,0.438174
178,3.6122,15.8412,0.257384
179,1.97138,15.7034,-1.0318
180,4.4416,15.8195,-0.972997
181,2.7623,15.7127,0.907825
182,3.6325,15.9113,0.647352
183,2.7817,15.8222,-0.76222
184,11.4377,45.2379,-2.46601
187,1.98173,15.8135,-0.661843
188,4.47193,15.9195,-0.593045
191,2.78191,15.8423,-0.382227
192,0.391931,3.7056,-1.79709
193,2.03183,15.7635,-0.281849
194,3.67187,15.8508,-0.482647
195,0.756019,6.27503,-1.79811
196,1.91085,9.35315,-1.93967
197,2.85216,15.8923,-0.0122764
198,4.52204,15.8696,-0.203051
199,1.96476,11.7931,-1.8805
200,3.2588,14.331,-1.89195
201,8.14026,52.324,0.27319
202,3.69218,15.9309,-0.102683
203,2.79093,15.6218,-1.72216
204,4.47117,15.7192,-1.54298
205,11.7174,56.4987,1.30013
206,4.51215,15.8297,0.166966
207,2.81134,15.702,-1.12219
208,3.63125,15.7106,-1.33258
209,2.04216,15.7637,0.438146
210,3.65219,15.8311,0.257369
211,2.02138,15.7033,-1.03182
212,4.49156,15.7994,-0.973014
213,2.82232,15.7227,0.907794
214,3.69251,15.9212,0.64732
215,2.84171,15.8321,-0.762252
216,3.67171,15.8607,-0.87265
218,19.428,74.2581,6.23064
219,7.28093,47.1146,-1.95468
220,4.53192,15.9094,-0.593069
223,2.84187,15.8222,-0.382248
224,0.391915,3.6956,-1.79709
225,7.8249,49.2941,-0.88566
226,3.72186,15.8408,-0.482667
227,0.786046,6.29498,-1.80813
228,1.95085,9.35308,-1.93969
229,2.92221,15.9222,-0.0123192
230,4.59207,15.8895,-0.203091
231,2.00476,11.793,-1.88052
232,3.30876,14.3109,-1.89197
233,8.29986,52.0738,0.273198
234,3.75221,15.9508,-0.102718
235,2.85091,15.6117,-1.72218
236,4.53118,15.7291,-1.54301
237,11.4741,54.4591,1.25092
238,18.3796,58.0979,0.666481
239,2.87135,15.7119,-1.12223
240,3.69125,15.7105,-1.33261
241,2.08218,15.7737,0.438124
242,3.7222,15.841,0.257333
243,2.08137,15.7032,-1.04185
244,4.56159,15.8193,-0.983053
245,2.87232,15.7226,0.90777
246,3.75253,15.9311,0.647289
247,2.90171,15.832,-0.76228
248,3.73172,15.8706,-0.872682
250,19.7985,74.5775,6.26036
251,7.44082,47.0444,-1.95474
252,4.59193,15.9193,-0.593101
255,2.89184,15.8021,-0.382265
256,0.421915,3.69556,-1.7971
257,8.04525,49.5138,-0.885836
258,3.79189,15.8606,-0.482706
259,0.785971,6.24498,-1.79812
260,1.98084,9.34304,-1.9397
261,2.97216,15.8921,-0.0123326
262,4.65208,15.8994,-0.203122
263,2.04475,11.783,-1.88054
264,3.35875,14.3009,-1.89199
265,8.51007,52.2034,0.273056
266,3.81216,15.9207,-0.102736
267,2.91091,15.6116,-1.72221
268,4.59117,15.719,-1.54303
269,2.94214,15.7723,0.347721
270,4.64219,15.8595,0.166896
271,2.93134,15.7018,-1.12225
272,3.75125,15.7104,-1.33264
273,2.15218,15.7736,0.438091
274,3.79222,15.8509,0.257297
275,2.13142,15.7231,-1.02188
276,4.62156,15.7992,-0.983075
277,2.93232,15.7225,0.917742
278,3.8025,15.911,0.647272
279,9.97048,46.9203,-2.25588
280,3.79174,15.8805,-0.872713
283,7.61088,47.0841,-1.95483
284,4.66193,15.9192,-0.593134
287,2.96189,15.832,-0.382308
288,0.431942,3.71554,-1.80711
289,8.28585,49.8934,-0.896074
290,3.85193,15.8905,-0.492744
291,0.815955,6.23493,-1.79813
292,2.01082,9.33299,-1.93971
293,11.0578,50.8793,-0.0276993
294,4.71207,15.8893,-0.203147
295,2.08475,11.7829,-1.88056
296,3.39872,14.2808,-1.892
297,8.75058,52.5231,0.282838
298,3.86216,15.9207,-0.102759
299,2.97091,15.6115,-1.72224
300,4.66118,15.7289,-1.55307
301,12.428,56.8576,1.30968
302,4.69221,15.8694,0.166869
303,2.98134,15.7017,-1.12227
304,3.81127,15.7203,-1.33267
305,2.2022,15.7835,0.438064
306,3.8422,15.8408,0.257277
307,2.1914,15.713,-1.03191
308,4.68159,15.8191,-0.98311
309,2.99232,15.7224,0.917714
310,3.87256,15.9509,0.647226
311,3.02171,15.8318,-0.762336
312,12.4195,46.3963,-2.53685
