-242.176,730.17,-15.9424
0.974683,-0.216523,-0.0557813
0.215391,0.976192,-0.0256255
0.0600018,0.012962,0.998114
0,-1.61899,4.16962,-1.97194
1,-5.27058,15.4882,-0.265797
2,-9.14606,45.708,-1.32069
3,-2.44945,6.82946,-1.9505
4,-2.61995,9.70944,-1.9591
5,-11.4457,45.517,0.0297212
6,-6.54548,43.3881,-0.48236
7,-3.66034,12.0292,-1.89778
8,-3.58086,15.0093,-1.91639
9,-5.2605,15.458,0.0941868
10,-8.91561,44.4775,-0.241325
11,-4.3508,15.029,-1.64622
12,-2.84077,15.1291,-1.4065
13,-4.42041,15.308,0.363931
14,-6.54525,43.3476,0.517621
15,-4.37069,15.0987,-1.06618
16,-3.60073,15.1289,-1.23633
17,-5.26041,15.4478,0.464182
18,-3.64043,15.3282,0.273769
19,-5.16067,15.0985,-0.986005
20,-2.87069,15.3089,-0.886409
22,-3.66038,15.458,0.643835
23,-4.41064,15.2785,-0.716085
24,-3.64067,15.3187,-0.796235
27,-5.27067,15.5084,-0.635787
28,-6.72594,44.7385,-1.54168
31,-11.7262,46.8074,-1.07961
32,-1.59899,4.16962,-1.97194
34,-8.96604,45.618,-1.31078
35,-2.42945,6.83947,-1.9505
36,-2.58995,9.71944,-1.95911
37,-11.2457,45.427,0.0296348
38,-6.37545,43.2581,-0.472459
39,-3.61034,12.0392,-1.89779
40,-3.53086,15.0093,-1.91641
41,-5.22051,15.508,0.0942016
42,-8.7456,44.4176,-0.231391
43,-4.3008,15.029,-1.64623
44,-2.79077,15.1391,-1.40651
45,-4.36041,15.298,0.363914
46,-6.37523,43.2676,0.517546
47,-4.31069,15.0987,-1.06619
48,-3.55073,15.1289,-1.23634
49,-5.20042,15.4578,0.464174
50,-3.59044,15.3382,0.273763
51,-5.10067,15.0985,-0.986018
52,-2.82068,15.3089,-0.87642
54,-3.61037,15.438,0.643815
55,-4.36064,15.2585,-0.716105
56,-3.58066,15.2987,-0.796258
60,-6.55593,44.6686,-1.54175
63,-11.5462,46.7475,-1.07968
64,-1.58899,4.16962,-1.97194
65,-14.0863,47.7669,-0.828637
66,-8.78603,45.5381,-1.31085
67,-2.39945,6.84947,-1.9505
68,-2.54995,9.71945,-1.95912
69,-11.0757,45.377,0.0295738
70,-6.21544,43.1781,-0.472532
71,-3.58035,12.0792,-1.90778
72,-3.47086,15.0093,-1.91642
74,-8.58559,44.3676,-0.23145
75,-4.2408,15.029,-1.64624
76,-2.74077,15.1392,-1.40652
77,-4.30041,15.2981,0.3639
78,-6.21522,43.2076,0.517482
79,-4.26069,15.1087,-1.0662
80,-3.49073,15.1389,-1.23635
81,-5.09038,15.2679,0.46406
82,-3.53043,15.3282,0.273745
83,-5.05067,15.1086,-0.986024
84,-2.76069,15.3389,-0.886419
86,-3.55037,15.438,0.643801
87,-4.30064,15.2686,-0.716114
88,-3.52066,15.2987,-0.796271
92,-6.38591,44.5686,-1.54184
95,-11.3562,46.6275,-1.07977
96,-1.56899,4.17962,-1.97194
98,-8.59602,45.4581,-1.31093
99,-2.38945,6.85947,-1.9505
