-164.257,749.853,-12.6377
0.978144,-0.204877,-0.0354996
0.205424,0.978593,0.0125019
0.0321784,-0.0195212,0.999291
0,-2.12921,3.53933,-1.74714
1,-8.13752,15.6193,-0.289731
2,-6.38717,15.739,-0.476739
3,-3.20851,5.71966,-1.72579
4,-4.15692,9.34031,-1.9622
5,-7.28796,15.7586,0.0118372
6,-5.54764,15.7783,-0.175328
7,-5.58622,11.5807,-1.93133
8,-6.00515,14.6609,-1.95765
9,-8.18811,15.7287,0.100343
10,-6.4078,15.7784,-0.0767152
11,-7.16516,15.4911,-1.77835
12,-5.49558,15.5801,-1.49553
13,-7.22861,15.628,0.391749
14,-5.53825,15.7377,0.19463
15,-7.19614,15.5502,-1.15831
16,-6.32586,15.5701,-1.32688
17,-8.13879,15.6282,0.500281
18,-6.39842,15.7279,0.293229
19,-8.08628,15.5104,-1.0798
20,-5.54641,15.7693,-0.945341
22,-6.41902,15.8073,0.683309
23,-7.2567,15.6897,-0.778212
24,-6.39655,15.7595,-0.856726
27,-8.12687,15.6098,-0.689728
28,-5.54703,15.7688,-0.555342
29,-8.06555,17.6816,5.12332
30,-7.74277,19.5934,3.79654
31,-7.25735,15.6891,-0.378213
32,-2.09925,3.49929,-1.72714
33,-8.07751,15.6493,-0.289592
34,-6.32719,15.7389,-0.466642
35,-3.19851,5.73965,-1.72575
36,-4.1269,9.35031,-1.97214
37,-7.22795,15.7785,0.0119623
38,-5.48764,15.7782,-0.175231
39,-5.54621,11.6007,-1.93124
40,-5.95514,14.6709,-1.95756
41,-8.11811,15.7287,0.100456
42,-6.3478,15.7984,-0.0765902
43,-7.10516,15.491,-1.77825
44,-5.43558,15.6001,-1.4954
45,-7.1786,15.658,0.391872
46,-5.47825,15.7377,0.194727
47,-7.12614,15.5402,-1.15821
48,-6.27587,15.5801,-1.31679
49,-8.06879,15.6281,0.500394
50,-6.32842,15.7178,0.293328
51,-8.01628,15.5104,-1.07969
52,-5.4864,15.7793,-0.94523
54,-6.34903,15.7873,0.683394
55,-7.1967,15.6997,-0.778101
56,-6.33656,15.7495,-0.856643
59,-8.07687,15.6298,-0.689619
60,-5.48704,15.7588,-0.555259
61,-8.03555,17.7416,5.13345
62,-7.69276,19.6733,3.80673
63,-7.18735,15.6791,-0.378114
64,-2.07928,3.47927,-1.71714
65,-8.01751,15.6492,-0.289495
66,-6.27719,15.7489,-0.466547
67,-3.1785,5.74965,-1.7257
68,-4.09689,9.3703,-1.97206
69,-7.15795,15.7785,0.0120752
70,-5.43764,15.7882,-0.175137
71,-5.50621,11.6207,-1.93115
72,-5.90514,14.6809,-1.95746
73,-8.06811,15.7387,0.100551
74,-6.28779,15.8084,-0.0764792
75,-7.03518,15.481,-1.76815
76,-5.37557,15.6101,-1.49529
77,-7.1186,15.668,0.391983
78,-5.42825,15.7577,0.194836
79,-7.06614,15.5501,-1.1581
80,-6.21587,15.5801,-1.31669
81,-8.00877,15.6381,0.490505
82,-6.26841,15.7378,0.293453
83,-7.95628,15.5103,-1.07959
84,-5.4264,15.7793,-0.945133
86,-6.28902,15.8073,0.683519
87,-7.12672,15.6896,-0.768002
88,-6.26656,15.7395,-0.856544
91,-8.00687,15.6198,-0.68952
92,-5.42703,15.7787,-0.555134
93,-7.97555,17.8015,5.14363
94,-7.64276,19.7433,3.81691
95,-7.11736,15.6691,-0.378015
96,-2.07925,3.49928,-1.72711
97,-7.94751,15.6292,-0.28941
98,-6.1972,15.7089,-0.466475
99,-3.1585,5.75964,-1.72565
100,-4.05689,9.39029,-1.97197
101,-7.09795,15.7785,0.0121719
102,-5.36764,15.7782,-0.175038
103,-5.4662,11.6407,-1.93106
104,-5.85514,14.6809,-1.95738
105,-7.98811,15.7387,0.10068
106,-6.22779,15.8083,-0.0763825
107,-6.98517,15.491,-1.76806
108,-5.31559,15.6,-1.48521
109,-7.0486,15.6579,0.392082
110,-5.35825,15.7477,0.194935
111,-7.01614,15.5501,-1.15802
112,-6.15587,15.5701,-1.31661
113,-7.94878,15.6481,0.500616
114,-6.19842,15.7178,0.293538
115,-7.88628,15.5203,-1.07947
116,-5.36642,15.7693,-0.93505
118,-6.23901,15.8273,0.683628
119,-7.05673,15.6696,-0.767917
120,-6.20656,15.7494,-0.856433
124,-5.37703,15.7887,-0.555039
125,-7.93556,17.8715,5.16379
126,-7.59275,19.8233,3.82711
127,-7.05735,15.689,-0.37789
130,-6.14719,15.7489,-0.466338
131,-3.13848,5.77965,-1.73559
132,-4.02688,9.40028,-1.9719
133,-7.02795,15.7785,0.0122848
134,-5.31764,15.7882,-0.174943
135,-5.4262,11.6507,-1.93098
136,-5.79513,14.7109,-1.95724
138,-6.17778,15.8483,-0.0762452
139,-6.91517,15.491,-1.76794
140,-5.26559,15.61,-1.48511
141,-6.9886,15.6579,0.392179
142,-5.30826,15.7276,0.194987
143,-6.93615,15.5501,-1.14789
144,-6.09587,15.59,-1.31648
146,-6.13842,15.7278,0.293649
147,-7.82627,15.5303,-1.07936
148,-5.32642,15.7793,-0.934972
150,-6.16902,15.8172,0.683727
151,-6.99672,15.6896,-0.767792
152,-6.14655,15.7594,-0.856322
156,-5.30703,15.7787,-0.55494
157,-7.88555,17.9415,5.17397
158,-7.55273,19.9032,3.83728
159,-6.99735,15.689,-0.377793
160,-2.06918,3.56932,-1.757
162,-6.09719,15.7388,-0.466271
163,-3.1185,5.76963,-1.72558
164,-4.00688,9.41027,-1.97186
165,-6.98795,15.7885,0.0123635
166,-5.25764,15.7782,-0.174861
167,-5.38619,11.6607,-1.9309
168,-5.75512,14.7308,-1.95715
170,-6.11779,15.8383,-0.0761627
171,-6.86517,15.4909,-1.76786
172,-5.21559,15.62,-1.48502
173,-6.9386,15.6779,0.392288
174,-5.24825,15.7476,0.195112
175,-6.88615,15.5601,-1.1478
176,-6.03586,15.6,-1.31637
178,-6.08842,15.7278,0.293729
179,-7.76627,15.5403,-1.07925
180,-5.25641,15.7992,-0.934831
182,-6.11901,15.8372,0.683836
183,-6.93672,15.6896,-0.767696
184,-6.09656,15.7494,-0.856256
187,-7.82688,15.6497,-0.679188
188,-5.24704,15.7687,-0.554858
189,-7.83555,17.9814,5.18411
190,-7.49273,19.9732,3.84748
191,-6.93735,15.699,-0.377682
192,-2.05918,3.56932,-1.75698
193,-7.74753,15.6391,-0.279074
194,-6.03719,15.7488,-0.46616
195,-3.08852,5.7596,-1.71554
196,-3.95688,9.42026,-1.97176
197,-6.89796,15.7584,0.0124661
198,-5.19764,15.7981,-0.174736
199,-5.34617,11.6807,-1.94081
200,-5.69514,14.7408,-1.94704
201,-7.74813,15.6286,0.0909113
202,-6.05779,15.8283,-0.0760801
203,-6.79517,15.5009,-1.76774
204,-5.15559,15.62,-1.48492
205,-6.87859,15.6879,0.392398
206,-5.18825,15.7476,0.195209
207,-6.82614,15.5601,-1.1577
208,-5.97587,15.6,-1.31627
209,-7.73878,15.598,0.490884
210,-6.0184,15.7278,0.283842
211,-7.69629,15.5302,-1.06915
212,-5.19642,15.7892,-0.934748
214,-6.049,15.8072,0.673906
215,-6.87672,15.6895,-0.767599
216,-6.03655,15.7694,-0.856131
219,-7.75688,15.6497,-0.679075
220,-5.19704,15.7687,-0.554777
221,-7.79554,18.0614,5.19429
222,-7.43272,20.0432,3.85768
223,-6.88735,15.699,-0.377602
225,-7.70752,15.6691,-0.278967
226,-5.96719,15.7488,-0.466047
227,-3.0685,5.75961,-1.72551
228,-3.92687,9.44025,-1.97169
229,-6.81798,15.6984,0.0125102
230,-5.12765,15.7581,-0.174679
231,-5.30618,11.7007,-1.93071
232,-5.64511,14.7608,-1.95693
233,-7.7381,15.7586,0.101111
234,-5.98779,15.8183,-0.0759813
235,-6.73519,15.5009,-1.75764
236,-5.09559,15.62,-1.48483
237,-6.81859,15.6979,0.392509
238,-5.12825,15.7676,0.195334
239,-6.77615,15.57,-1.14761
240,-5.91586,15.61,-1.31616
241,-7.69876,15.658,0.491033
242,-5.96839,15.7577,0.283965
243,-7.63629,15.5302,-1.06905
244,-5.13642,15.7892,-0.934651
246,-5.989,15.8272,0.674031
247,-6.80672,15.6995,-0.767472
248,-5.96655,15.7594,-0.856032
251,-7.69688,15.6397,-0.678992
252,-5.13703,15.7787,-0.554666
253,-7.74553,18.1314,5.20447
254,-7.38271,20.1131,3.86786
255,-6.81734,15.709,-0.377475
256,-2.01923,3.53927,-1.73696
257,-7.62752,15.6491,-0.278866
258,-5.90719,15.7488,-0.465951
259,-3.05849,5.78961,-1.72545
260,-3.89687,9.44024,-1.97164
261,-6.75797,15.7184,0.0126353
262,-5.07764,15.7881,-0.174556
263,-5.26617,11.7206,-1.93062
264,-5.59511,14.7808,-1.95682
265,-7.67809,15.7486,0.091194
266,-5.9278,15.8082,-0.0758987
267,-6.67519,15.5009,-1.75754
268,-5.03559,15.6199,-1.48473
269,-6.74859,15.6878,0.392608
270,-5.06825,15.7476,0.195402
271,-6.71615,15.57,-1.14751
273,-7.61877,15.628,0.49112
274,-5.90839,15.7577,0.284062
275,-7.57629,15.5402,-1.06894
276,-5.07641,15.7992,-0.93454
278,-5.92901,15.8072,0.6741
279,-6.75672,15.6995,-0.767391
280,-5.90657,15.7593,-0.845935
283,-7.62688,15.6497,-0.678865
284,-5.07703,15.7786,-0.554569
285,-7.69554,18.2013,5.22465
286,-7.3327,20.1931,3.87805
287,-6.75735,15.6989,-0.377392
288,-1.99923,3.53927,-1.73693
289,-7.57751,15.6791,-0.278743
290,-5.85718,15.7788,-0.465827
291,-3.04846,5.82962,-1.73538
292,-3.87687,9.45023,-1.97159
293,-6.69797,15.7184,0.012732
294,-5.01765,15.7781,-0.174474
295,-5.22617,11.7406,-1.93053
296,-5.5451,14.8008,-1.95671
297,-7.60809,15.7386,0.0912927
298,-5.88779,15.8382,-0.0757918
299,-6.61518,15.5108,-1.75743
300,-4.97559,15.6199,-1.48463
301,-6.6886,15.6778,0.392691
302,-5.01825,15.7476,0.195483
303,-6.64615,15.57,-1.1474
304,-5.80586,15.61,-1.31599
305,-7.55877,15.638,0.491231
306,-5.84839,15.7577,0.284159
307,-7.52629,15.5402,-1.06886
308,-5.03641,15.7992,-0.934476
310,-5.869,15.8172,0.67421
311,-6.69671,15.7295,-0.767252
312,-5.85657,15.7693,-0.845841
315,-7.56688,15.6596,-0.678754
316,-5.01703,15.7886,-0.554459
317,-7.64553,18.2513,5.2248
318,-7.28269,20.2731,3.88824
319,-6.69734,15.7189,-0.377267
320,-1.98923,3.53926,-1.73691
321,-7.49752,15.659,-0.278642
322,-5.78718,15.7587,-0.465743
323,-3.03846,5.83961,-1.73535
324,-3.82686,9.46021,-1.9715
325,-6.63797,15.7183,0.0128288
326,-4.95765,15.7681,-0.174391
327,-5.17617,11.7406,-1.93045
328,-5.49509,14.8208,-1.9566
329,-7.53809,15.7485,0.0914198
330,-5.82779,15.8382,-0.075695
331,-6.58514,15.5909,-1.76727
332,-4.91558,15.6299,-1.48452
333,-6.62859,15.7078,0.39283
334,-4.95823,15.7575,0.185594
335,-6.60613,15.64,-1.14723
336,-5.74586,15.6099,-1.31589
337,-7.49877,15.638,0.491328
338,-5.7884,15.7477,0.284241
339,-7.45628,15.5502,-1.06873
342,-5.809,15.8271,0.674321
343,-6.63672,15.6895,-0.767212
344,-5.78657,15.7593,-0.845742
347,-7.49688,15.6596,-0.678641
349,-7.61553,18.3313,5.24496
350,-7.22269,20.343,3.89844
351,-6.64734,15.7189,-0.377186
352,-1.97922,3.55926,-1.73687
353,-7.43752,15.669,-0.278531
354,-5.72718,15.7687,-0.465632
355,-2.98851,5.78957,-1.71534
356,-3.79684,9.47022,-1.98143
357,-6.57797,15.7183,0.0129255
359,-5.15616,11.7606,-1.93039
360,-5.44509,14.8407,-1.95649
361,-7.46809,15.7485,0.0915327
362,-5.75778,15.8482,-0.075568
363,-6.50518,15.5308,-1.75723
364,-4.86558,15.6399,-1.48443
365,-6.56857,15.7078,0.382927
367,-6.52614,15.61,-1.14715
368,-5.68586,15.6099,-1.31579
369,-7.42877,15.6479,0.491455
370,-5.7284,15.7477,0.284338
371,-7.38628,15.5501,-1.06862
372,-4.90641,15.8091,-0.934252
374,-5.749,15.8271,0.674418
375,-6.57671,15.7294,-0.767059
376,-5.73657,15.7693,-0.845647
379,-7.44688,15.6596,-0.678561
380,-4.90702,15.8086,-0.554253
381,-7.55552,18.4012,5.25516
382,-7.17267,20.433,3.90865
383,-6.57734,15.7189,-0.377074
384,-1.9681,3.59967,-1.75678
385,-7.36659,15.6593,-0.278306
386,-5.65626,15.759,-0.46547
387,-2.93749,5.76991,-1.70525
388,-3.76589,9.49055,-1.97132
389,-6.50703,15.7186,0.0131329
391,-5.08523,11.7709,-1.93019
392,-5.3842,14.851,-1.95632
393,-7.41714,15.7688,0.091769
394,-5.68685,15.8485,-0.0753913
395,-6.42432,15.5111,-1.74703
396,-4.79471,15.6402,-1.47428
397,-6.49761,15.7181,0.383148
399,-6.46524,15.5902,-1.14698
400,-5.61497,15.6202,-1.3156
401,-7.3678,15.6782,0.49172
402,-5.65745,15.758,0.284528
403,-7.31538,15.5504,-1.06838
404,-4.83551,15.7894,-0.934134
406,-5.68803,15.8474,0.674607
407,-6.5158,15.7297,-0.766867
408,-5.66566,15.7796,-0.845457
411,-7.35596,15.6599,-0.67829
413,-7.50444,18.4615,5.26543
414,-7.10166,20.5033,3.91894
415,-6.50641,15.7392,-0.376838
416,-1.94812,3.57965,-1.74678
417,-7.29659,15.6693,-0.278182
418,-5.61626,15.779,-0.465379
419,-2.93744,5.82994,-1.72517
420,-3.72588,9.50054,-1.97124
421,-6.44703,15.7386,0.0132557
422,-4.78673,15.7883,-0.164057
423,-5.06522,11.8009,-1.93012
424,-5.33419,14.891,-1.95619
425,-7.35714,15.7688,0.0918635
426,-5.61685,15.8385,-0.0752951
427,-6.36432,15.5211,-1.74692
428,-4.73472,15.6202,-1.47421
429,-6.43762,15.7081,0.383228
430,-4.76727,15.7678,0.175945
431,-6.39526,15.5902,-1.13687
432,-5.55496,15.6302,-1.31549
433,-7.2978,15.6682,0.491816
434,-5.59745,15.758,0.284623
435,-7.26538,15.5604,-1.06829
436,-4.77551,15.7994,-0.934026
438,-5.62803,15.8474,0.674702
439,-6.44582,15.7197,-0.756771
440,-5.61565,15.7996,-0.84535
443,-7.29596,15.6699,-0.678181
444,-4.77611,15.7889,-0.554041
445,-7.44443,18.5215,5.27561
446,-7.06165,20.5833,3.92912
447,-6.43643,15.7191,-0.366756
448,-1.93812,3.58965,-1.74675
449,-7.23659,15.6793,-0.278073
450,-5.53626,15.779,-0.465253
452,-3.68588,9.51052,-1.97117
453,-6.407,15.8086,0.0134173
454,-4.70673,15.7683,-0.163959
455,-5.00521,11.8209,-1.92999
456,-5.28419,14.901,-1.9561
457,-7.27714,15.7788,0.0920037
458,-5.55685,15.8385,-0.0752005
459,-6.30432,15.531,-1.74682
460,-4.67471,15.6401,-1.47409
461,-6.36762,15.7181,0.383353
462,-4.70728,15.7778,0.186054
463,-6.32526,15.5902,-1.13676
464,-5.49496,15.6302,-1.3154
465,-7.2378,15.6682,0.491911
466,-5.53744,15.7779,0.284746
467,-7.18539,15.5604,-1.05816
468,-4.71553,15.7994,-0.923931
470,-5.56803,15.8674,0.674824
471,-6.37582,15.7197,-0.75666
472,-5.53566,15.7695,-0.845266
475,-7.23596,15.6798,-0.678072
476,-4.72613,15.7988,-0.543948
477,-7.39444,18.5915,5.29579
478,-6.99164,20.6633,3.93934
479,-6.37641,15.7391,-0.376633
480,-1.91814,3.57963,-1.73673
481,-7.16659,15.6592,-0.277991
482,-5.48627,15.779,-0.455174
483,-2.90743,5.85993,-1.72508
484,-3.65588,9.52051,-1.9711
485,-6.347,15.8086,0.0135119
486,-4.65672,15.7983,-0.163838
487,-4.9652,11.8409,-1.9299
488,-5.23418,14.931,-1.95597
489,-7.22713,15.7987,0.0921107
490,-5.51685,15.8484,-0.0751234
491,-6.24432,15.531,-1.74672
492,-4.62471,15.6401,-1.47401
493,-6.31762,15.708,0.383417
494,-4.65729,15.7678,0.186119
495,-6.26526,15.5902,-1.13667
497,-7.16781,15.6482,0.491993
498,-5.47745,15.7579,0.284812
499,-7.12539,15.5603,-1.05807
500,-4.66552,15.8194,-0.923824
502,-5.51803,15.8674,0.674903
