-184.015,744.998,-13.2832
0.977359,-0.206527,-0.0460017
0.20692,0.97835,0.00389534
0.0442013,-0.0133258,0.998934
0,-0.882635,3.69773,-1.72249
1,-2.26672,15.6371,-0.261033
2,-0.756746,15.7176,-0.441034
3,-1.12347,6.13765,-1.71219
4,-0.814714,9.75778,-1.94176
5,-1.50676,15.7673,0.00897735
6,0.301621,20.488,-0.220463
7,-1.36557,12.2476,-1.89145
8,-0.756568,15.1678,-1.9111
9,-2.27675,15.747,0.0889806
10,-0.746774,15.8076,-0.0810234
11,-1.49667,15.4675,-1.65106
12,0.0132911,15.588,-1.45106
13,-1.50671,15.6373,0.358962
14,0.301634,20.4579,0.229533
15,-1.49669,15.5274,-1.08105
16,-0.766701,15.5677,-1.26105
17,-2.26672,15.647,0.448968
18,-0.756741,15.7175,0.268966
19,-2.25669,15.5372,-0.991045
20,0.02323,15.7779,-0.911033
22,-0.746776,15.8275,0.638979
23,-1.49674,15.6874,-0.721032
24,-0.756752,15.7277,-0.811033
27,-2.26672,15.6471,-0.631032
28,0.301617,20.488,-0.700463
29,-1.64801,19.5366,5.24944
31,-1.49673,15.6674,-0.351035
32,-0.862639,3.70774,-1.72249
33,-2.21672,15.6371,-0.261033
34,-0.706749,15.7276,-0.441033
35,-1.10347,6.12766,-1.70219
36,-0.774717,9.7678,-1.94176
37,-1.44676,15.7673,0.00897691
38,0.371627,20.468,-0.220466
39,-1.32557,12.2476,-1.89145
40,-0.706575,15.1878,-1.9111
41,-2.22676,15.7571,0.0889814
42,-0.696774,15.8076,-0.0810238
43,-1.43667,15.4775,-1.65106
44,0.0632911,15.588,-1.45106
45,-1.44672,15.6573,0.358964
46,0.361641,20.4379,0.22953
47,-1.45669,15.5475,-1.08105
48,-0.696701,15.5677,-1.27105
49,-2.21671,15.627,0.448966
50,-0.706741,15.7176,0.268965
51,-2.20669,15.5372,-0.991045
52,0.0732334,15.768,-0.911034
54,-0.696772,15.8175,0.638977
55,-1.44674,15.6974,-0.721032
56,-0.696759,15.7477,-0.811031
59,-2.21673,15.6571,-0.631031
60,0.37162,20.478,-0.700465
61,-1.578,19.4967,5.22943
63,-1.44674,15.6974,-0.351032
64,-0.852639,3.70775,-1.73249
65,-2.17672,15.6471,-0.261032
66,-0.646749,15.7277,-0.441034
67,-1.08346,6.11766,-1.7022
68,-0.754714,9.7578,-1.94176
69,-1.39676,15.7673,0.00897654
70,0.441631,20.458,-0.220468
71,-1.28557,12.2676,-1.89145
72,-0.666579,15.1978,-1.9211
73,-2.16675,15.7471,0.0889798
74,-0.646764,15.7776,-0.0810278
75,-1.38667,15.4776,-1.65106
76,0.123288,15.598,-1.45106
77,-1.39672,15.6673,0.358964
78,0.431641,20.4379,0.22953
79,-1.38669,15.5475,-1.08105
80,-0.646701,15.5678,-1.26105
81,-2.16672,15.657,0.448969
82,-0.646737,15.7076,0.268964
83,-2.15669,15.5372,-0.991046
84,0.133237,15.758,-0.911036
86,-0.646779,15.8375,0.63898
87,-1.39674,15.6874,-0.721033
88,-0.646762,15.7577,-0.81103
91,-2.16672,15.6472,-0.631032
92,0.43162,20.4781,-0.700466
93,-1.51798,19.4467,5.21942
95,-1.39673,15.6674,-0.351036
96,-0.842642,3.71775,-1.73249
97,-2.10671,15.6271,-0.261035
98,-0.586749,15.7277,-0.441034
99,-1.06346,6.11767,-1.7022
100,-0.704714,9.75782,-1.94176
101,-1.34676,15.7674,0.00897617
102,0.511631,20.458,-0.230469
103,-1.24557,12.2676,-1.89145
104,-0.596579,15.1979,-1.9211
105,-2.12676,15.7671,0.0889819
106,-0.586778,15.8176,-0.0810234
107,-1.33667,15.4776,-1.65106
108,0.163288,15.5981,-1.45106
109,-1.33673,15.6873,0.358966
110,0.511644,20.428,0.229528
111,-1.3367,15.5575,-1.08105
112,-0.596704,15.5778,-1.26105
113,-2.10672,15.6671,0.44897
114,-0.586748,15.7376,0.268967
115,-2.10669,15.5472,-0.991045
116,0.511613,20.4881,-1.18046
118,-0.596776,15.8275,0.638978
119,-1.33674,15.6875,-0.721034
120,-0.586762,15.7577,-0.811031
123,-2.10673,15.6572,-0.631032
124,0.501624,20.4681,-0.700467
125,-1.44797,19.4067,5.20942
127,-1.34673,15.6774,-0.351035
128,-0.822649,3.73776,-1.74249
129,-2.04672,15.6472,-0.261033
130,-0.536746,15.7177,-0.441036
131,-1.04346,6.11768,-1.7022
132,-0.674711,9.74783,-1.94176
133,-1.28676,15.7774,0.00897694
134,0.581634,20.4481,-0.22047
135,-1.19557,12.2676,-1.89145
136,-0.546579,15.1979,-1.9211
137,-2.05676,15.7771,0.0889826
138,-0.526774,15.8077,-0.081025
139,-1.27667,15.4776,-1.65106
140,0.223288,15.5981,-1.45106
141,-1.28673,15.6873,0.358966
142,0.581648,20.418,0.229526
143,-1.27669,15.5475,-1.08105
144,-0.546707,15.5878,-1.26105
145,-2.04672,15.6571,0.448968
146,-0.526744,15.7276,0.268965
147,-2.03668,15.5173,-0.991049
148,0.243233,15.768,-0.911036
150,-0.526776,15.8276,0.638977
151,-1.28674,15.6975,-0.721033
152,-0.536756,15.7377,-0.811033
155,-2.05673,15.6772,-0.63103
156,0.581627,20.4581,-0.700469
157,-1.38796,19.3767,5.19941
159,-1.28673,15.6874,-0.351034
160,-0.812652,3.74776,-1.74249
161,-1.99672,15.6572,-0.261032
162,-0.476746,15.7177,-0.441036
163,-1.02347,6.13768,-1.71219
164,-0.644714,9.75784,-1.94176
165,-1.22676,15.7774,0.0089765
166,0.651641,20.4281,-0.220473
167,-1.15557,12.2577,-1.89145
168,-0.496582,15.2079,-1.9211
169,-2.00677,15.7871,0.0889835
170,-0.476771,15.7977,-0.0810266
171,-1.22668,15.4876,-1.66106
172,0.283288,15.5981,-1.45106
173,-1.22673,15.6974,0.358967
174,0.651651,20.408,0.229524
175,-1.2267,15.5575,-1.08105
176,-0.496704,15.5778,-1.26105
177,-1.99672,15.6571,0.448968
178,-0.476748,15.7376,0.268966
179,-1.98669,15.5473,-0.991046
180,0.641624,20.4582,-1.18047
182,-0.476776,15.8276,0.638977
183,-1.22674,15.6875,-0.721034
184,-0.476762,15.7578,-0.811031
187,-2.00673,15.6572,-0.631032
188,0.651634,20.4381,-0.700472
189,-1.30794,19.3268,5.18941
