-142.18,755.703,-12.1756
0.972567,-0.230677,-0.030022
0.231678,0.972136,0.0357383
0.0209415,-0.0417134,0.99891
0,1.04236,3.37145,-1.78475
1,5.69221,16.0547,-0.308818
2,7.6316,16.1225,-0.534768
3,1.89527,5.71041,-1.75549
4,3.66812,8.4684,-1.90873
5,6.63316,16.0733,-0.0117144
6,8.6826,16.161,-0.227988
7,4.21109,10.7777,-1.84853
8,5.96368,12.9356,-1.8522
9,5.72351,16.1343,0.0811514
10,7.673,16.2021,-0.114829
11,6.25661,15.2652,-1.81122
12,8.57772,15.9923,-1.73781
14,8.67387,16.1607,0.182041
15,6.57927,15.9543,-1.22165
16,7.55853,15.9934,-1.47465
17,5.66457,15.9841,0.481214
18,7.62414,16.1219,0.285259
19,5.65962,15.9654,-1.10879
20,8.62981,16.0818,-1.09789
21,42.4663,94.5553,5.98123
22,7.64548,16.1315,0.715203
24,7.6002,16.0629,-0.964721
27,5.70103,16.105,-0.708807
28,8.7113,16.2113,-0.668038
32,1.04237,3.35145,-1.77476
33,5.7522,16.0446,-0.309012
34,7.71159,16.1424,-0.544999
35,1.91524,5.69038,-1.75556
36,3.6981,8.44836,-1.90884
38,8.75259,16.1509,-0.228213
39,4.25106,10.7576,-1.84867
40,6.02364,12.9055,-1.85241
41,21.7721,55.8448,0.313774
42,7.76304,16.242,-0.115075
43,6.3166,15.2551,-1.81141
44,8.65774,16.0023,-1.73805
46,8.75386,16.1506,0.181785
47,6.64925,15.9643,-1.23186
48,7.62852,15.9833,-1.47488
49,5.75464,16.044,0.480984
50,7.70414,16.1218,0.285011
51,5.71961,15.9553,-1.10899
52,8.70981,16.0817,-1.09814
54,7.7656,16.2313,0.714912
55,6.75073,16.1938,-0.841985
56,7.67021,16.0728,-0.96493
59,5.77101,16.0849,-0.70904
60,33.1061,57.7934,-2.37974
63,6.74199,16.1635,-0.42198
64,1.05236,3.34143,-1.7748
65,5.82221,16.0545,-0.309221
66,7.78159,16.1423,-0.545216
