-150.627,753.385,-12.4065
0.974583,-0.221186,-0.0355597
0.222013,0.974812,0.0212507
0.0299637,-0.0286053,0.999142
0,-3.00328,3.10593,-1.76962
1,-14.252,15.5996,-0.301754
2,-11.8328,15.6666,-0.502315
3,-4.64095,4.89789,-1.72265
4,-6.39813,7.92998,-1.90528
5,-13.0403,15.6981,0.0529546
6,-10.7413,15.6954,-0.167076
7,-8.29595,9.59226,-1.85716
8,-9.23292,11.9634,-1.81331
9,-14.2899,15.6497,0.168411
10,-11.8808,15.7267,-0.0621076
11,-10.9813,13.0355,-1.72578
12,-10.608,15.4751,-1.65765
13,-12.9585,15.5781,0.502614
14,-10.7095,15.6654,0.242792
15,-12.8666,15.4678,-1.30779
16,-11.7073,15.4764,-1.48285
17,-14.208,15.5496,0.638068
18,-11.829,15.6567,0.367677
19,-14.0963,15.4193,-1.23242
20,-10.6651,15.5752,-1.0174
22,-11.867,15.7268,0.81784
23,-12.9045,15.5079,-0.857628
24,-11.7648,15.5565,-0.942605
27,-14.1342,15.4694,-0.772259
28,-10.7432,15.6953,-0.607072
30,-17.7069,24.0443,5.43255
31,-12.9924,15.618,-0.407251
32,-2.99327,3.11591,-1.76966
33,-14.1021,15.5394,-0.292402
34,-11.7828,15.6866,-0.502535
35,-4.6109,4.89786,-1.71278
36,-6.3681,7.94995,-1.90541
37,-12.9803,15.7181,0.0526908
38,-10.6713,15.6953,-0.167382
39,-8.25588,9.61222,-1.84734
40,-9.1829,11.9833,-1.81353
41,-14.19,15.6395,0.157976
42,-11.8008,15.7366,-0.0624576
43,-10.9312,13.0754,-1.72601
44,-10.5381,15.485,-1.66796
45,-12.8785,15.598,0.492263
46,-10.6496,15.6753,0.232529
47,-12.7866,15.4577,-1.30814
48,-11.6373,15.4763,-1.48316
49,-14.098,15.5395,0.637589
50,-11.749,15.6766,0.367326
51,-14.0063,15.4192,-1.23282
52,-10.5951,15.5851,-1.01771
54,-11.777,15.7067,0.81745
55,-12.8345,15.5378,-0.857936
56,-11.6748,15.5564,-0.942998
59,-14.0542,15.4693,-0.772608
60,-10.6632,15.6852,-0.60742
62,-17.6468,24.1342,5.43228
63,-12.9024,15.6279,-0.407645
64,-2.98327,3.1159,-1.76971
65,-14.042,15.5793,-0.292668
66,-11.6927,15.7065,-0.50293
68,-6.33808,7.96991,-1.90555
70,-10.5913,15.7052,-0.167732
71,-8.21587,9.62217,-1.84752
73,-14.1199,15.6795,0.157667
74,-11.7108,15.7265,-0.0628491
75,-10.8912,13.1154,-1.72619
76,-10.468,15.4949,-1.64826
78,-10.5695,15.6552,0.242182
79,-12.6965,15.4576,-1.29853
80,-11.5473,15.4662,-1.48355
81,-14.018,15.5494,0.637239
82,-11.659,15.6565,0.366936
83,-13.9163,15.4291,-1.23321
84,-10.5251,15.585,-1.01802
86,-11.717,15.7366,0.817185
87,-12.7445,15.5277,-0.858328
88,-11.5948,15.5563,-0.943347
91,-13.9442,15.4691,-0.763088
92,-10.5931,15.7051,-0.597728
94,-17.5667,24.2141,5.44192
96,-2.98328,3.1459,-1.77971
97,-13.962,15.5892,-0.293018
98,-11.6128,15.6964,-0.503278
99,-4.61091,4.96786,-1.73279
100,-6.31806,7.98989,-1.90564
101,-12.7804,15.6878,0.0518214
102,-10.5113,15.6951,-0.16808
103,-8.18582,9.66213,-1.84765
104,-9.09284,12.0332,-1.81393
105,-13.99,15.6293,0.147105
106,-11.6408,15.7365,-0.0631555
107,-10.8411,13.1453,-1.72641
108,-10.398,15.5048,-1.64857
110,-10.4995,15.6851,0.241874
111,-12.6165,15.4675,-1.29888
112,-11.4973,15.5061,-1.48377
113,-13.938,15.5693,0.636888
114,-11.579,15.6564,0.366587
115,-13.8262,15.429,-1.2236
116,-10.4551,15.5949,-1.01832
118,-11.627,15.7165,0.806795
119,-12.6545,15.5276,-0.858721
120,-11.5348,15.5862,-0.943612
123,-13.8742,15.4791,-0.763394
124,-10.5231,15.7151,-0.598034
126,-17.5066,24.3041,5.44165
128,-3.0033,3.19592,-1.79963
129,-13.872,15.5891,-0.29341
130,-11.5527,15.7363,-0.503544
131,-4.62089,5.01787,-1.74275
132,-6.29803,8.00986,-1.90573
133,-12.6504,15.6377,0.0512595
134,-10.4612,15.735,-0.168302
135,-8.15578,9.6921,-1.84779
136,-9.0528,12.0632,-1.8141
137,-13.9599,15.7093,0.156966
138,-11.5708,15.7564,-0.0634629
139,-10.8011,13.1753,-1.72658
140,-10.318,15.4947,-1.64892
141,-12.5986,15.5777,0.491043
142,-10.4195,15.665,0.241527
143,-12.5365,15.4674,-1.29923
144,-11.4172,15.516,-1.47412
145,-13.8579,15.5892,0.636537
146,-11.519,15.6664,0.366324
147,-13.7362,15.4288,-1.224
148,-10.3852,15.5949,-1.02863
150,-11.557,15.7364,0.806487
151,-12.5845,15.5375,-0.859027
152,-11.4648,15.5962,-0.943918
155,-13.7742,15.4789,-0.763831
156,-10.4332,15.695,-0.598425
158,-17.4564,24.404,5.45142
159,-12.6524,15.6276,-0.398735
160,-2.99331,3.19591,-1.79967
161,-13.752,15.559,-0.293931
162,-11.4628,15.6962,-0.503932
163,-4.59086,5.00783,-1.73288
164,-6.26805,8.02983,-1.91586
165,-12.6303,15.7277,0.051163
166,-10.3713,15.7149,-0.168692
167,-8.11577,9.70205,-1.84796
168,-9.01278,12.0831,-1.81428
169,-13.8299,15.6691,0.156403
170,-11.4708,15.7263,-0.0638961
171,-10.7511,13.2152,-1.72681
172,-10.2479,15.5046,-1.63922
173,-12.5485,15.6176,0.490821
174,-10.3495,15.6849,0.241219
