-418.97,662.269,-25.5725
0.924972,-0.379877,-0.0110114
0.37926,0.924546,-0.0371162
0.0242801,0.0301553,0.99925
0,1.24767,3.69575,-2.02843
2,28.0435,47.6924,-1.63744
3,2.508,6.45559,-2.05933
4,4.83827,9.60529,-2.25097
6,90.6044,135.014,-1.96171
7,6.44867,13.6951,-2.42213
8,9.179,16.7147,-2.49405
10,89.1367,147.935,-1.06079
11,9.75943,19.7847,-2.43448
12,12.9796,20.6143,-2.33673
15,15.6608,30.6439,-2.44868
16,11.7699,20.9744,-2.00589
19,7.77003,18.2149,-1.29308
20,26.3818,40.3526,-2.85622
23,11.7307,23.4044,-1.24588
24,11.8004,21.0144,-1.29591
27,7.79036,18.2549,-0.823099
28,75.4296,112.646,-4.80096
32,1.25767,3.69575,-2.02843
35,2.528,6.45559,-2.05934
36,4.86827,9.59529,-2.25099
38,13.7111,21.5442,-0.307248
39,6.47866,13.6651,-2.42215
40,9.229,16.6847,-2.49409
42,89.1865,146.965,-1.06082
43,9.79943,19.7147,-2.42451
44,12.9796,20.4643,-2.31673
47,15.8608,30.7639,-2.45882
48,11.7599,20.8044,-1.99588
51,7.78001,18.0849,-1.29309
52,26.5317,40.3025,-2.85633
55,11.7307,23.2344,-1.23588
56,11.8004,20.8744,-1.28591
64,1.25767,3.67575,-2.02843
65,18.7932,40.3635,-0.790939
67,2.548,6.44559,-2.05935
68,4.89827,9.54529,-2.24102
70,13.7311,21.4142,-0.307261
71,6.50866,13.6251,-2.42217
72,9.27899,16.6247,-2.49412
74,89.4265,146.225,-1.05098
75,9.85942,19.6647,-2.42455
76,13.1396,20.5442,-2.33684
78,13.8115,21.5342,0.282682
79,16.0608,30.8839,-2.47896
83,7.78,17.9249,-1.28309
87,11.7307,23.0544,-1.22588
88,11.8004,20.7244,-1.27591
91,7.95036,18.2649,-0.833211
96,1.27767,3.66575,-2.02845
97,19.0232,40.4635,-0.7911
98,28.1534,46.7823,-1.61751
99,2.568,6.42558,-2.05937
100,4.93827,9.53528,-2.24104
102,13.7411,21.2742,-0.307267
103,6.56866,13.5951,-2.42221
104,9.33899,16.6047,-2.49416
106,89.6664,145.455,-1.05114
107,9.90941,19.5847,-2.42459
108,13.1096,20.3442,-2.31682
111,11.6602,22.7444,-1.82583
112,12.5099,21.6943,-2.09641
115,7.83999,17.8949,-1.28313
120,11.7903,20.5444,-1.2759
123,8.04036,18.2849,-0.833273
128,1.29767,3.67575,-2.02846
129,19.2332,40.5435,-0.801247
131,2.598,6.41558,-2.05939
132,4.95826,9.50528,-2.24106
134,13.7511,21.1242,-0.307273
135,6.61865,13.5651,-2.42225
136,9.44899,16.6447,-2.50424
138,89.9363,144.775,-1.05132
139,9.97941,19.5546,-2.42463
140,13.7796,21.1742,-2.41729
142,13.9015,21.3342,0.282621
143,16.0208,30.3039,-2.43893
144,12.6299,21.7043,-2.0965
146,18.403,30.8936,0.609409
147,7.93,17.9049,-1.28319
148,13.8703,21.3042,-1.51736
150,18.4836,31.0236,1.46935
152,11.7703,20.3444,-1.26589
155,8.12036,18.2849,-0.833329
156,13.8907,21.3142,-0.917372
160,1.30767,3.65574,-2.02847
163,2.61799,6.39558,-2.0594
164,4.98826,9.47528,-2.24108
167,6.65865,13.5251,-2.41227
168,9.52898,16.6447,-2.5143
170,90.1962,144.064,-1.0515
171,10.0694,19.5646,-2.4247
172,13.8896,21.1641,-2.42737
174,14.0115,21.3342,0.282544
175,16.1308,30.2539,-2.439
176,11.7298,20.1344,-1.94586
178,18.523,30.8436,0.609326
179,8.01,17.9149,-1.28325
180,13.9903,21.2941,-1.52744
182,18.6136,30.9836,1.46926
183,30.2836,55.2321,-2.96906
187,8.20036,18.2849,-0.833385
188,14.0007,21.3341,-0.917449
192,1.31767,3.64574,-2.02847
195,2.63799,6.38558,-2.05942
196,5.01825,9.43527,-2.2411
198,92.174,131.424,-1.93277
199,6.68865,13.4751,-2.41229
200,9.61898,16.6647,-2.51436
202,90.4261,143.334,-1.04165
203,10.1594,19.5546,-2.43476
204,14.0096,21.1841,-2.42745
207,16.2608,30.2438,-2.43909
210,18.5929,30.7136,0.609278
212,27.0217,39.5225,-2.83666
214,18.6636,30.8336,1.46923
215,11.7306,22.3044,-1.19588
219,8.27036,18.2849,-0.833434
220,27.9526,40.8424,-1.76732
223,81.5942,144.596,-3.92551
224,1.32767,3.63574,-2.02848
227,2.65799,6.37557,-2.05943
228,5.04826,9.41527,-2.23112
230,92.4739,130.864,-1.93298
231,6.72864,13.4351,-2.41232
232,9.72899,16.6947,-2.51444
234,90.696,142.644,-1.04183
235,10.2394,19.5446,-2.43482
236,14.2496,21.3541,-2.45762
239,16.4408,30.3138,-2.45922
240,13.0499,21.8543,-2.12679
242,18.7029,30.6536,0.609202
243,8.15999,17.9049,-1.29335
244,27.1717,39.4425,-2.83677
246,18.7835,30.7736,1.46915
247,11.7406,22.1444,-1.19588
248,30.3827,48.842,-3.05908
251,8.36036,18.2949,-0.833496
255,81.9442,144.056,-3.91575
256,1.33766,3.62574,-2.02849
257,80.0463,156.726,-3.13453
258,18.6217,30.2936,-1.05074
259,2.67799,6.35557,-2.05944
260,5.07825,9.38526,-2.23114
262,92.7438,130.234,-1.92316
263,6.76865,13.405,-2.40235
264,9.82898,16.7247,-2.53451
266,18.7123,30.4236,-0.220803
267,10.3094,19.4946,-2.43486
271,16.5607,30.2638,-2.4593
272,12.9599,21.5643,-2.09673
274,18.6029,30.2636,0.609275
276,27.5817,39.7224,-2.86705
278,18.7235,30.4436,1.45919
279,11.7606,21.9844,-1.18589
280,18.5811,30.2236,-1.90071
287,82.1941,143.265,-3.90592
288,1.35766,3.62574,-2.0285
291,2.69799,6.34557,-2.05946
292,5.09825,9.35526,-2.23115
294,93.0037,129.694,-1.92334
295,6.81864,13.375,-2.40238
296,9.92897,16.7446,-2.54458
299,10.3894,19.4746,-2.42492
300,14.4096,21.2541,-2.45773
303,16.5807,30.0538,-2.43932
304,12.9299,21.3443,-2.0867
306,18.4928,29.8736,0.599355
307,8.33999,17.9349,-1.29348
310,18.5634,29.9636,1.43931
311,11.7706,21.8344,-1.1859
315,11.6509,24.2844,-1.11584
316,28.0325,40.0524,-1.73737
319,28.004,49.5724,-1.34743
320,1.36767,3.61574,-2.01851
323,2.70799,6.32557,-2.05946
324,5.12825,9.32526,-2.23117
326,93.3437,129.204,-1.92357
327,6.84864,13.335,-2.4024
328,10.029,16.7746,-2.55465
331,10.4394,19.4146,-2.43495
332,14.5296,21.2741,-2.46782
335,16.6407,29.9238,-2.43936
336,12.9599,21.2343,-2.07672
338,18.6628,29.9136,0.599236
339,8.41999,17.9448,-1.30354
342,18.6234,29.8536,1.42926
343,11.7505,21.6444,-1.17588
344,20.3913,32.5333,-2.05199
347,11.6509,24.0844,-1.11583
352,1.38766,3.60573,-2.02852
354,85.762,130.905,-4.6283
355,2.74798,6.31556,-2.05949
356,5.15824,9.30525,-2.23119
358,93.6536,128.684,-1.92378
359,6.89863,13.295,-2.40244
360,10.129,16.8246,-2.56472
362,91.7157,139.894,-1.03252
363,10.5194,19.4046,-2.43501
364,14.5996,21.2241,-2.46787
367,16.2607,29.0438,-2.36908
368,13.0299,21.1643,-2.07677
370,18.8828,30.0035,0.599082
372,15.9904,23.0939,-1.67885
374,18.8734,29.9935,1.43909
375,11.7505,21.4544,-1.16588
379,11.6709,23.9244,-1.10585
383,28.0339,48.8624,-1.33744
384,1.40045,3.58613,-2.01863
386,86.0846,130.385,-4.62065
387,2.80076,6.33596,-2.06967
388,5.20101,9.27565,-2.23141
390,93.9162,128.075,-1.91606
391,6.95139,13.2654,-2.40273
392,10.2617,16.845,-2.57512
394,91.9482,139.155,-1.03495
395,10.6521,19.425,-2.44545
396,14.7823,21.2844,-2.47838
399,16.5034,29.2042,-2.38976
403,16.4638,32.6542,-2.37981
404,28.0743,39.2328,-2.85807
406,18.9062,29.794,1.43855
407,11.7833,21.3148,-1.16628
411,11.6936,23.7249,-1.09628
412,28.0051,39.1328,-1.71802
416,1.42044,3.58613,-2.02864
418,86.3945,129.865,-4.61086
420,5.22101,9.25565,-2.23143
422,94.2361,127.584,-1.91628
423,6.99139,13.2254,-2.40275
424,10.3717,16.895,-2.5852
426,92.2681,138.585,-1.03516
427,10.7321,19.415,-2.44551
428,14.9223,21.3244,-2.48847
431,16.6234,29.1742,-2.38984
432,15.0028,23.7744,-2.34859
435,16.7439,32.9142,-2.40001
436,28.2543,39.1827,-2.86819
439,11.7733,21.1349,-1.15627
440,32.4254,49.6722,-3.16134
443,11.6836,23.5149,-1.09626
444,28.1251,39.0028,-1.7181
448,1.43044,3.57613,-2.02865
450,86.6845,129.365,-4.60105
451,2.85075,6.31595,-2.0697
452,5.25101,9.22564,-2.22145
454,94.506,127.054,-1.91645
455,7.03138,13.1854,-2.40278
456,10.4617,16.915,-2.59526
458,92.518,137.965,-1.02532
459,10.8221,19.4149,-2.45557
460,15.0223,21.3044,-2.49854
463,16.4634,28.7042,-2.35972
464,15.1428,23.8144,-2.35869
467,11.6731,23.3149,-1.70625
468,28.3143,39.0027,-2.85823
471,11.7632,20.9849,-1.14626
475,27.9164,53.1928,-2.47828
480,1.44044,3.56613,-2.01866
482,86.8944,128.725,-4.59118
483,2.86075,6.28595,-2.06971
484,5.29101,9.20564,-2.22147
486,94.766,126.494,-1.90662
487,7.06139,13.1554,-2.3928
488,10.5817,16.955,-2.61534
490,92.7979,137.345,-1.0255
491,10.8921,19.3849,-2.45562
492,15.0923,21.2444,-2.49859
495,16.4933,28.5042,-2.34974
496,15.2927,23.8444,-2.36879
500,27.8942,38.1528,-2.80792
503,11.7832,20.8248,-1.13627
504,32.9254,49.6921,-3.17169
507,11.6836,23.1549,-1.07626
508,29.1152,39.7627,-1.7588
