-134.967,757.776,-12.0115
0.968923,-0.246068,-0.0252653
0.246926,0.968218,0.0397706
0.014676,-0.0447733,0.998889
1,2.75282,15.8513,-0.280983
2,4.43299,15.9189,-0.480421
3,1.0097,6.18403,-1.7937
4,2.28392,9.15227,-1.91262
5,12.9224,51.1069,0.0101593
7,2.43729,11.562,-1.85204
8,3.82073,14.0001,-1.86105
9,2.77288,15.9711,0.0790504
10,16.426,53.622,-0.298142
11,3.52305,15.6705,-1.74077
12,5.25313,15.768,-1.56019
13,14.4903,57.0544,1.37199
15,3.54296,15.7503,-1.13075
16,4.39306,15.7692,-1.34047
17,2.74253,15.8111,0.459005
18,4.42271,15.8988,0.279571
19,2.73293,15.7514,-1.03101
20,5.29306,15.8578,-0.980155
21,3.55233,15.7799,0.939262
22,4.45267,15.9586,0.669594
23,11.4352,45.4695,-2.17158
24,4.44314,15.939,-0.870413
27,9.41727,47.0223,-1.94189
31,3.58291,15.8901,-0.380704
32,0.536122,3.6447,-1.79442
33,9.96937,48.7612,-0.851323
34,15.9434,51.433,-1.54879
35,1.02968,6.174,-1.78369
36,2.31392,9.15223,-1.92261
37,3.66287,15.9499,-0.000664822
38,5.37291,15.9275,-0.190114
39,2.47728,11.552,-1.85203
40,3.8707,13.98,-1.86104
41,2.82283,15.9411,0.07906
42,4.51293,15.9687,-0.0903841
43,3.58306,15.6804,-1.74075
44,5.32314,15.7779,-1.56016
45,3.6226,15.8399,0.369298
46,5.36273,15.8875,0.179874
47,3.60296,15.7502,-1.13073
48,4.45306,15.7691,-1.34045
49,2.80256,15.831,0.459029
50,4.49271,15.8987,0.279594
51,2.78293,15.7514,-1.031
52,5.35308,15.8677,-0.990133
53,3.61233,15.7798,0.939281
54,4.51268,15.9686,0.669616
55,11.5851,45.4093,-2.17154
56,4.50316,15.9489,-0.870392
59,9.62751,47.192,-1.94178
63,3.63288,15.87,-0.380692
64,0.546059,3.60468,-1.77442
65,10.4111,49.9606,-0.870912
66,16.1534,51.4727,-1.54871
67,1.04968,6.17398,-1.79369
68,2.34389,9.13219,-1.91261
69,13.996,53.6454,0.0110726
71,2.50724,11.5219,-1.85202
72,3.92068,13.96,-1.86102
73,11.0044,52.6195,0.319872
74,4.58294,15.9786,-0.0903592
75,3.64303,15.6603,-1.74074
76,5.38314,15.7778,-1.56014
77,3.70265,15.8798,0.369333
79,3.66296,15.7502,-1.13071
80,4.51307,15.779,-1.34043
81,2.86257,15.8409,0.459051
82,4.55271,15.8986,0.279613
83,2.84293,15.7513,-1.03098
84,5.41307,15.8577,-0.990116
85,3.67233,15.7797,0.939301
86,4.57268,15.9685,0.669635
87,11.7852,45.499,-2.17146
88,14.818,47.3948,-2.59005
91,9.80753,47.2017,-1.95172
92,5.45308,15.9575,-0.590081
95,12.8303,49.3673,-1.17026
96,0.556045,3.59467,-1.77442
97,10.5911,49.9904,-0.870847
98,4.61297,15.9087,-0.480365
99,1.07968,6.17394,-1.79368
100,2.38388,9.12213,-1.9126
101,14.2864,53.935,0.0112314
102,5.50292,15.9374,-0.190069
103,2.54724,11.5219,-1.85201
104,3.97065,13.9399,-1.86101
105,11.2548,52.8692,0.320008
106,4.65297,15.9985,-0.090332
107,3.70305,15.6702,-1.74071
108,5.44313,15.7678,-1.57013
109,3.75263,15.8597,0.369344
110,5.49276,15.9073,0.179921
111,3.72297,15.7601,-1.13069
112,4.56307,15.7789,-1.34041
113,2.92256,15.8308,0.459068
114,4.6127,15.8885,0.279631
115,2.90294,15.7612,-1.03095
116,5.48308,15.8676,-0.990091
117,3.73233,15.7796,0.92932
118,4.63267,15.9584,0.669653
119,11.8748,45.2289,-2.16149
120,4.63317,15.9587,-0.880347
123,9.98763,47.2715,-1.95165
124,5.52309,15.9674,-0.590056
127,3.75291,15.8899,-0.380649
128,0.566031,3.58465,-1.77442
129,10.7409,49.8502,-0.87083
130,4.67293,15.8786,-0.480352
131,1.09967,6.16391,-1.79367
132,2.41388,9.12209,-1.92259
133,14.1447,52.7252,0.0109164
134,5.55289,15.9173,-0.190057
135,2.59722,11.5118,-1.852
136,4.02065,13.9398,-1.861
137,11.4147,52.789,0.320043
138,4.70293,15.9685,-0.0903224
139,3.76306,15.6802,-1.74069
140,5.50313,15.7677,-1.57011
141,3.81261,15.8496,0.369362
142,5.56276,15.9072,0.179944
143,3.78297,15.76,-1.13067
144,4.63306,15.7688,-1.35039
145,2.97254,15.8208,0.459082
146,4.67271,15.8984,0.279652
147,2.96294,15.7611,-1.03093
148,5.54308,15.8675,-0.990072
149,3.78233,15.7795,0.939336
150,4.70272,15.9983,0.669684
151,3.82307,15.9099,-0.770622
152,4.69316,15.9487,-0.88033
155,10.1778,47.3812,-1.96156
156,5.59311,15.9773,-0.600031
159,3.82291,15.8898,-0.380626
160,0.576031,3.58464,-1.77442
161,10.6291,48.5503,-0.851155
162,4.74299,15.9185,-0.49032
163,1.09955,6.0839,-1.77369
164,2.44386,9.11204,-1.91258
165,14.827,54.4042,0.0115115
166,5.63291,15.9272,-0.190029
167,2.63721,11.5018,-1.85199
168,4.07063,13.9297,-1.86098
169,3.06288,15.9707,0.0791446
170,4.77297,15.9984,-0.090293
171,3.82306,15.6801,-1.74067
172,5.57313,15.7676,-1.57008
173,3.88265,15.8795,0.369391
174,5.62276,15.9071,0.179963
175,3.84297,15.7599,-1.13065
176,4.69307,15.7788,-1.35037
177,3.04257,15.8407,0.459109
178,4.74271,15.8983,0.279675
179,3.02294,15.761,-1.03092
