-133.852,758.107,-11.9727
0.968306,-0.248546,-0.024653
0.249367,0.967615,0.0392191
0.0141069,-0.0441238,0.998926
0,0.428856,3.70496,-1.80827
1,8.1199,48.5952,-0.888332
2,3.87526,15.8712,-0.496232
3,0.812259,6.20445,-1.78995
4,1.99643,9.25274,-1.9319
5,11.5353,52.6711,-0.0406959
6,4.73526,15.9002,-0.206136
7,2.06969,11.6527,-1.86355
8,3.37305,14.1109,-1.87508
9,8.75449,52.0751,0.259342
10,3.88527,15.9214,-0.106265
11,2.9851,15.6315,-1.73619
12,4.67522,15.7394,-1.55603
13,3.02506,15.8129,0.343694
14,4.72518,15.8805,0.163876
15,3.00513,15.7119,-1.13624
16,3.82518,15.7307,-1.33614
17,2.21504,15.8041,0.433591
18,3.85512,15.8417,0.253786
19,2.20514,15.7331,-1.03636
20,4.70525,15.8197,-0.986085
21,3.01489,15.7433,0.913741
22,3.88517,15.922,0.643735
23,9.73498,44.8521,-2.16552
24,3.86535,15.9009,-0.866254
26,20.4442,74.4533,6.24541
27,7.76729,46.5749,-1.94698
28,4.72534,15.92,-0.596151
31,3.03522,15.8524,-0.386332
32,0.448884,3.72492,-1.81828
33,8.22941,48.235,-0.878068
34,3.9353,15.9011,-0.496245
35,0.812148,6.12446,-1.76989
36,2.02642,9.2427,-1.93189
37,3.1153,15.9526,-0.0163905
38,4.78526,15.9001,-0.206129
39,2.10968,11.6426,-1.86354
40,3.42305,14.1108,-1.87507
41,8.854,51.715,0.249605
42,3.94529,15.9314,-0.106264
43,3.04513,15.6515,-1.73619
44,4.73522,15.7393,-1.55602
45,12.5801,56.3306,1.28691
46,4.77515,15.8604,0.163897
47,3.06514,15.7218,-1.13624
48,3.88519,15.7406,-1.33614
49,2.27504,15.804,0.433599
50,3.92516,15.8716,0.253775
51,2.25513,15.723,-1.03635
52,4.75527,15.8296,-0.986085
53,3.06489,15.7433,0.913748
54,3.93514,15.9019,0.643755
55,3.09531,15.8821,-0.776345
56,3.92532,15.8809,-0.876232
58,20.7745,74.6629,6.27531
59,7.95754,46.7546,-1.95708
60,4.80535,15.9298,-0.596147
63,10.5085,47.5117,-1.15726
64,0.458871,3.71491,-1.81827
65,8.56057,49.0846,-0.898612
66,3.99528,15.891,-0.496229
67,0.832134,6.11444,-1.76988
68,2.0564,9.23267,-1.92188
69,11.4929,50.9012,-0.0394753
70,18.5897,55.811,-0.711921
71,2.14967,11.6326,-1.86353
72,3.47302,14.0908,-1.87505
73,2.34524,15.9137,0.0635327
74,4.0053,15.9413,-0.106263
75,3.10511,15.6414,-1.73618
76,4.79522,15.7392,-1.55602
77,3.14508,15.8228,0.343703
78,19.4027,58.1709,0.656554
79,3.11514,15.7218,-1.13623
80,3.94519,15.7405,-1.34613
81,2.32502,15.7939,0.433613
82,3.98516,15.8716,0.253783
83,2.31513,15.7229,-1.03634
84,4.82528,15.8395,-0.986082
85,3.12489,15.7432,0.913756
86,3.99516,15.9118,0.643756
87,3.1553,15.872,-0.77633
88,3.99535,15.9008,-0.876236
91,8.12754,46.7544,-1.95706
92,4.86537,15.9398,-0.596146
95,3.15523,15.8622,-0.396323
96,0.468842,3.6949,-1.80826
97,8.81107,49.4542,-0.898834
98,4.05526,15.8709,-0.496207
99,0.852134,6.11441,-1.76988
100,2.09641,9.2326,-1.93187
101,11.7432,51.1208,-0.0395938
102,4.92529,15.92,-0.206124
103,2.18967,11.6325,-1.86352
104,3.52302,14.0907,-1.87505
105,9.3447,52.2343,0.259312
106,4.07531,15.9512,-0.10626
107,3.1651,15.6313,-1.73616
108,4.86522,15.7391,-1.55601
109,3.20506,15.8127,0.343719
110,4.91519,15.8902,0.163895
111,3.17514,15.7217,-1.13622
112,4.01519,15.7404,-1.34612
113,2.38501,15.7839,0.433628
114,4.04514,15.8615,0.253798
115,2.37514,15.7329,-1.03634
116,4.89527,15.8295,-0.986066
117,3.18489,15.7431,0.913764
118,4.05514,15.9017,0.643771
119,3.20525,15.8419,-0.776302
120,4.05535,15.9007,-0.886228
123,8.33776,46.9141,-1.96714
124,4.92535,15.9297,-0.606131
127,3.21524,15.8722,-0.396321
128,0.488857,3.70487,-1.81826
129,8.94069,49.174,-0.898623
130,4.10526,15.8709,-0.496201
131,0.902274,6.21432,-1.79994
132,2.12638,9.21257,-1.92185
133,11.9533,51.1905,-0.0396138
134,4.96526,15.8999,-0.206105
135,2.22965,11.6225,-1.86351
136,3.58302,14.0906,-1.87504
137,9.55481,52.314,0.259285
138,4.13533,15.9611,-0.106259
139,3.22513,15.6512,-1.74617
140,4.92522,15.739,-1.566
141,13.3107,56.7396,1.30672
142,4.97518,15.8801,0.16391
143,3.23515,15.7316,-1.13622
144,4.0752,15.7403,-1.35611
145,2.44502,15.7938,0.433629
146,4.10516,15.8714,0.253799
147,2.43514,15.7328,-1.03633
148,4.95527,15.8294,-0.986058
149,3.24488,15.733,0.913779
150,4.13521,15.9516,0.643748
151,10.5257,45.391,-2.19579
152,4.11535,15.9006,-0.88622
155,8.53798,47.0738,-1.97722
156,5.00542,15.9796,-0.606155
159,3.27523,15.8621,-0.396306
160,0.498857,3.70485,-1.81826
161,2.50516,15.8232,-0.296383
162,4.18531,15.9108,-0.496218
163,0.932274,6.21428,-1.79994
164,2.15636,9.20252,-1.93184
165,3.3553,15.9522,-0.026358
166,5.04527,15.9098,-0.206101
167,2.26963,11.6024,-1.86349
168,3.633,14.0806,-1.87502
169,9.7851,52.5237,0.269171
171,3.27513,15.6511,-1.74616
172,4.97522,15.7389,-1.56599
173,3.31506,15.8125,0.353733
174,5.03517,15.8701,0.163925
175,3.29514,15.7215,-1.13621
176,4.13521,15.7502,-1.34611
177,2.50504,15.8037,0.43363
178,4.1752,15.9013,0.263788
179,2.49516,15.7427,-1.04633
180,5.01527,15.8293,-0.996049
181,3.30492,15.7629,0.913767
182,4.18522,15.9616,0.653748
183,11.108,47.0601,-2.28687
187,8.69793,47.0436,-1.97718
188,5.05538,15.9495,-0.606127
191,11.2888,47.7707,-1.16733
192,0.508829,3.68485,-1.80824
193,9.45178,49.9733,-0.919108
195,0.942246,6.19427,-1.78992
196,2.17635,9.1925,-1.93183
197,12.8562,53.2993,-0.0409531
198,5.09524,15.8897,-0.20608
199,2.30961,11.5924,-1.86348
200,3.67298,14.0605,-1.875
201,9.97514,52.5534,0.269176
203,3.33513,15.6511,-1.74615
204,5.04522,15.7388,-1.56598
205,3.38509,15.8324,0.353729
206,5.09519,15.89,0.16392
207,3.35515,15.7314,-1.13621
208,4.18519,15.7402,-1.3461
209,2.56508,15.8336,0.443618
211,2.54516,15.7426,-1.04632
212,5.08528,15.8392,-0.996047
213,3.3549,15.7529,0.91378
215,10.7954,45.1606,-2.19559
216,4.23535,15.9004,-0.886204
219,8.88814,47.1934,-1.98726
