-152.06,753.005,-12.4463
0.975499,-0.218246,-0.02775
0.218943,0.975414,0.0251483
0.0215792,-0.0306078,0.999299
0,-2.89712,3.1581,-1.7641
1,-13.3071,15.5543,-0.314716
2,-11.0385,15.6634,-0.530602
3,-4.46687,5.00826,-1.7311
4,-6.15825,8.15742,-1.94268
5,-12.1848,15.6956,0.0170764
6,-9.99629,15.7047,-0.207851
7,-7.95772,9.82775,-1.86737
8,-8.83755,12.2678,-1.85152
9,-13.3841,15.6661,0.125358
10,-11.0755,15.7252,-0.0905931
11,-10.607,13.4882,-1.76455
12,-9.89622,15.5186,-1.66781
13,-12.1219,15.6174,0.446987
14,-9.9635,15.6564,0.20214
15,-12.0338,15.4602,-1.30302
16,-10.935,15.4894,-1.49061
17,-13.2909,15.568,0.595146
18,-11.0127,15.6369,0.319359
19,-13.2034,15.4305,-1.23494
20,-9.932,15.5812,-1.0478
22,-11.0597,15.6987,0.759436
23,-12.0709,15.5219,-0.873006
24,-10.9714,15.5516,-0.960608
27,-13.3803,15.6523,-0.78464
28,-9.99915,15.683,-0.627754
29,-15.8978,20.8944,6.92097
30,-16.4092,23.9773,5.2216
31,-12.1378,15.6138,-0.422918
33,-13.2371,15.5943,-0.315358
34,-10.9685,15.6834,-0.531161
35,-4.46687,5.04826,-1.73127
36,-6.12818,8.16746,-1.93293
37,-12.1248,15.7256,0.0165439
38,-9.92629,15.7047,-0.208327
39,-7.92772,9.85775,-1.8677
40,-8.79755,12.2978,-1.85191
41,-13.2841,15.6661,0.124678
42,-10.9955,15.7152,-0.0910956
43,-10.547,13.4982,-1.765
44,-9.81616,15.4987,-1.65827
45,-12.0419,15.6074,0.446484
46,-9.9035,15.6664,0.20169
47,-11.9538,15.4602,-1.30356
48,-10.865,15.4994,-1.49113
49,-13.181,15.538,0.584523
50,-10.9328,15.6269,0.308857
51,-13.1133,15.4205,-1.22551
52,-9.86201,15.5812,-1.04828
54,-10.9997,15.7387,0.758862
55,-11.9909,15.5319,-0.873591
56,-10.9014,15.5616,-0.961125
59,-13.3103,15.6723,-0.785199
60,-9.91915,15.693,-0.62834
61,-15.8377,20.9744,6.93023
62,-16.3492,24.0674,5.23081
