-422.814,660.531,-25.6523
0.925526,-0.378489,-0.0121599
0.3779,0.9252,-0.034599
0.0243456,0.027427,0.999327
0,-3.58026,3.37703,-1.97716
2,-37.8468,49.0248,-1.80806
3,-5.58919,5.45805,-1.98848
4,-7.44765,8.51889,-2.13064
5,-26.236,30.3403,-0.0149698
6,-34.1866,48.9538,-0.70866
7,-8.23751,8.64961,-1.7506
8,-7.58741,8.70957,-1.39077
9,-66.5648,71.4915,0.508885
10,-37.9065,49.086,-0.378093
11,-8.30737,8.73008,-1.22065
13,-28.4045,32.9622,0.963292
15,-8.4672,8.93049,-0.810786
16,-7.68725,8.85002,-0.900862
17,-29.3256,30.8528,1.18517
18,-70.1939,92.0945,1.9428
19,-21.2307,22.0262,-1.91912
20,-18.059,25.1346,-1.78222
21,-25.626,29.6018,2.21552
22,-58.1419,76.0598,3.81365
23,-29.2046,33.9101,-2.06733
26,-57.6415,75.3927,7.6441
27,-34.923,36.9631,-2.04878
32,-3.58026,3.38702,-1.98717
33,-55.6811,60.0043,-1.44375
34,-37.5968,49.0247,-1.8081
35,-5.55919,5.46804,-1.9885
36,-7.42762,8.56888,-2.13068
37,-26.3159,30.6503,-0.0152074
38,-34.1964,49.3238,-0.718959
39,-8.18751,8.65958,-1.75062
40,-7.55741,8.71955,-1.39078
41,-66.5945,72.0115,0.508468
42,-37.6665,49.1159,-0.378161
43,-8.24737,8.73005,-1.22066
45,-26.1458,30.441,0.884932
47,-8.4172,8.93047,-0.810795
50,-70.5534,93.2247,1.96194
51,-21.1606,22.0961,-1.91919
52,-18.019,25.2546,-1.78232
53,-25.466,29.6217,2.20548
54,-57.4521,75.6394,3.78386
55,-29.1745,34.1101,-2.0775
56,-14.0329,17.4231,-1.14668
57,-67.428,80.5019,12.7517
58,-57.7312,76.0328,7.6836
59,-34.8829,37.1631,-2.05895
60,-24.494,34.8882,-1.47898
63,-26.346,30.6796,-0.935226
64,-3.55025,3.38702,-1.96717
65,-55.5909,60.3642,-1.45406
66,-37.3268,49.0345,-1.79816
67,-5.54917,5.49803,-1.98852
68,-7.39761,8.58887,-2.1307
70,-34.416,50.0439,-0.729504
71,-8.14751,8.65956,-1.75062
72,-7.49741,8.70953,-1.38078
73,-66.6342,72.5815,0.508012
74,-37.3765,49.1057,-0.378205
75,-8.19737,8.74002,-1.22068
76,-7.0372,8.98959,-1.01109
77,-25.716,30.1307,0.875107
78,-22.1253,31.6185,0.413247
79,-8.35719,8.94044,-0.810814
81,-29.5852,31.573,1.21464
82,-59.2509,78.6686,1.64173
83,-21.0906,22.1661,-1.91926
84,-17.9689,25.3846,-1.79244
85,-25.286,29.6216,2.20544
86,-57.152,75.8393,3.78365
88,-13.9529,17.4331,-1.1367
89,-67.0279,80.6116,12.7316
90,-58.1306,77.153,7.77276
91,-34.8228,37.363,-2.06912
92,-24.294,34.8781,-1.47901
96,-3.54025,3.39701,-1.97718
97,-44.417,48.3287,-1.1563
98,-37.0868,49.0444,-1.79821
99,-5.51917,5.49802,-1.98853
100,-7.3776,8.60885,-2.14072
101,-26.0558,30.7702,-0.0153519
103,-8.0875,8.65954,-1.74063
104,-7.44741,8.7095,-1.38079
105,-29.6852,31.9122,0.214377
106,-37.1165,49.1056,-0.378252
107,-8.14737,8.73999,-1.22069
108,-6.95723,8.93956,-1.00107
111,-8.31719,8.94041,-0.810821
113,-29.4552,31.6529,1.20455
114,-58.8009,78.6284,1.64168
115,-21.0006,22.226,-1.91932
116,-17.9189,25.4846,-1.79253
117,-25.0561,29.5315,2.18547
118,-57.1217,76.3193,3.80325
119,-26.1461,30.8787,-1.86542
120,-13.8629,17.453,-1.13674
121,-67.2275,81.4518,12.8309
122,-58.0403,77.593,7.80238
123,-34.243,36.9928,-2.03893
124,-22.6551,32.6573,-1.3775
128,-3.53025,3.407,-1.97719
129,-44.3369,48.5787,-1.15652
130,-36.2072,48.204,-1.75768
131,-5.49917,5.50801,-1.98854
132,-7.34759,8.62884,-2.13074
133,-25.7659,30.64,-0.0152986
134,-22.5149,32.688,-0.467552
135,-8.0375,8.65951,-1.74064
136,-7.40741,8.71948,-1.38081
137,-29.2453,31.642,0.214517
138,-36.7365,48.9454,-0.378191
139,-8.10737,8.73998,-1.2107
140,-6.9572,8.99955,-1.01112
142,-22.3949,32.4887,0.422588
143,-8.27718,8.9604,-0.800844
146,-58.7207,79.0983,1.64128
147,-20.8905,22.266,-1.91938
148,-17.8288,25.5545,-1.7926
150,-57.0615,76.8193,3.81283
152,-13.8028,17.503,-1.13679
153,-62.1905,75.7885,11.9046
154,-57.6603,77.6528,7.78227
155,-34.1029,37.0927,-2.03903
156,-22.5351,32.7273,-1.37758
160,-3.52025,3.407,-1.97719
161,-46.0657,50.8695,-1.20807
162,-35.9572,48.2339,-1.75775
163,-5.48915,5.538,-1.98857
164,-7.32757,8.66882,-2.14078
166,-34.5054,51.344,-0.740545
167,-7.9875,8.6595,-1.73065
168,-7.35741,8.71947,-1.37082
169,-60.9568,67.7085,0.470945
170,-36.4865,48.9653,-0.378253
171,-8.05736,8.74996,-1.21071
173,-25.4458,30.4406,0.874806
174,-21.7253,31.7183,0.413093
175,-8.24717,8.99038,-0.810874
177,-27.1363,29.4917,1.11588
178,-58.6105,79.5283,1.65091
179,-20.7905,22.3159,-1.91943
180,-17.7288,25.6045,-1.79266
181,-24.9559,29.8414,2.2052
182,-56.8913,77.1392,3.82254
184,-13.8128,17.643,-1.1469
185,-61.9404,76.0183,11.9044
186,-57.4602,77.9327,7.792
187,-34.2028,37.4727,-2.05933
188,-23.8339,34.9779,-1.46918
191,-29.5136,35.5411,-1.0786
192,-3.51023,3.43699,-1.98722
193,-43.587,48.3883,-1.1465
194,-35.6372,48.1237,-1.74772
195,-5.45915,5.54799,-1.98858
196,-7.29756,8.69881,-2.14081
197,-45.5829,55.9802,-0.0323069
198,-34.5352,51.754,-0.740873
199,-7.9475,8.66948,-1.73067
200,-7.30742,8.69944,-1.37081
203,-8.01736,8.74994,-1.21072
205,-24.986,30.0904,0.865007
207,-8.20716,9.00037,-0.80089
208,-7.49718,8.98992,-0.90101
209,-27.0762,29.6116,1.11578
210,-58.5003,79.9282,1.65057
211,-20.7005,22.3459,-1.91947
212,-17.6288,25.6244,-1.7927
213,-25.3455,30.5417,2.24471
214,-57.0809,77.9593,3.85191
215,-14.8529,17.3536,-1.03648
216,-13.8327,17.783,-1.15701
217,-61.0807,75.4578,11.7847
218,-58.7689,80.3136,8.01031
219,-34.6024,38.1829,-2.08983
220,-23.6939,35.0078,-1.46922
223,-29.2836,35.481,-1.0686
224,-3.50023,3.43699,-1.97722
225,-43.4469,48.5882,-1.14669
226,-35.3872,48.1336,-1.74778
227,-5.44913,5.57798,-1.98861
228,-7.27754,8.7288,-2.14084
229,-66.3192,82.6209,-0.0502057
230,-34.5849,52.224,-0.751246
231,-7.89749,8.67946,-1.72069
232,-7.24741,8.69942,-1.36082
233,-28.9752,32.0019,0.214176
234,-36.0665,49.085,-0.378426
235,-7.96735,8.75992,-1.20074
236,-6.83718,9.0295,-1.00116
239,-8.15716,9.00034,-0.800899
240,-7.47717,9.00991,-0.90103
241,-26.9762,29.6916,1.11569
242,-58.2401,80.1681,1.65033
243,-20.5905,22.3858,-1.90953
244,-17.5388,25.6944,-1.79277
245,-25.0356,30.3615,2.2248
246,-58.7493,80.8803,3.98984
247,-14.7629,17.3535,-1.03649
248,-13.8426,17.923,-1.15712
249,-60.7007,75.5176,11.7646
250,-58.0192,79.8531,7.95054
251,-30.3747,33.6009,-1.82687
252,-23.5739,35.0877,-1.46931
255,-29.6432,36.1912,-1.08911
256,-3.48023,3.44698,-1.97723
257,-43.2268,48.6681,-1.14679
258,-35.1772,48.1735,-1.74785
259,-5.42913,5.58797,-1.98862
260,-7.24753,8.74878,-2.14086
261,-70.0864,88.0228,-0.0539143
262,-34.4948,52.4839,-0.751474
263,-7.85748,8.68944,-1.7207
264,-7.21741,8.7094,-1.36083
265,-28.8051,32.0318,0.214121
266,-35.8065,49.0849,-0.368473
267,-7.92735,8.7599,-1.20074
268,-6.79717,9.03948,-1.00118
270,-22.0746,32.9885,0.422124
271,-8.11716,9.00032,-0.800906
272,-7.42717,9.00988,-0.901039
274,-23.745,32.0495,0.65319
275,-20.4605,22.4058,-1.90957
276,-20.5363,30.5856,-2.1262
277,-24.9756,30.5015,2.23467
278,-59.1587,82.0605,4.02895
279,-14.6629,17.3635,-1.03652
280,-24.2352,32.7275,-2.11727
281,-60.3407,75.6074,11.7544
282,-57.779,80.093,7.95031
284,-23.4738,35.2077,-1.47943
288,-3.47022,3.45697,-1.97724
289,-28.8652,32.331,-0.756112
291,-5.40912,5.59796,-1.98863
292,-7.17754,8.72876,-2.13086
294,-34.3747,52.7139,-0.751682
295,-7.80749,8.67941,-1.7207
296,-7.16741,8.69938,-1.36083
297,-28.6251,32.0417,0.21408
298,-35.5665,49.0948,-0.368524
299,-7.86735,8.75987,-1.20076
300,-6.77716,9.06947,-1.0012
301,-25.7951,31.7808,0.90378
303,-8.03717,8.98028,-0.800904
304,-7.37718,8.99986,-0.901039
306,-23.4851,31.9294,0.65324
307,-20.3904,22.4757,-1.90964
308,-20.4063,30.6256,-2.12626
309,-25.0754,30.8515,2.25441
310,-66.9726,93.775,4.60085
311,-14.5829,17.3735,-1.02654
312,-24.0752,32.7575,-2.11733
313,-61.3297,77.4281,11.9931
314,-57.6288,80.4929,7.96995
319,-29.3132,36.301,-1.08926
320,-3.47022,3.46697,-1.97725
322,-34.6972,48.2232,-1.73797
323,-5.38911,5.61795,-1.98865
324,-7.08758,8.64873,-2.11081
325,-38.7766,48.8067,-0.0277087
327,-7.75749,8.6694,-1.7107
328,-7.11741,8.70936,-1.35085
329,-28.4551,32.0616,0.214033
330,-35.3165,49.1147,-0.368586
331,-7.81735,8.75985,-1.19076
332,-6.74714,9.09945,-1.00123
334,-21.8145,33.1084,0.421979
335,-7.98717,8.98026,-0.790913
336,-7.33716,9.01985,-0.891063
339,-20.2804,22.4957,-1.90967
341,-57.4832,73.0007,5.31602
342,-63.0552,88.8628,4.34413
343,-14.5129,17.4234,-1.02659
344,-24.185,33.1575,-2.13763
345,-60.8397,77.3478,11.9531
346,-58.5878,82.4636,8.14852
348,-23.3936,35.6076,-1.48977
352,-3.45021,3.47695,-1.98726
353,-28.5251,32.3909,-0.756222
354,-34.607,48.4532,-1.73818
355,-5.3791,5.63795,-1.98867
356,-7.03757,8.65871,-2.10082
357,-38.6165,48.9266,-0.0278352
358,-34.624,53.944,-0.772637
359,-7.71749,8.67937,-1.71072
360,-7.05742,8.68933,-1.35085
361,-27.1058,30.7209,0.204878
362,-35.1264,49.2046,-0.368693
363,-7.76735,8.75982,-1.19077
364,-6.70714,9.09943,-1.00124
366,-21.6146,33.0383,0.422
370,-23.3749,32.2394,0.652969
371,-20.1704,22.5356,-1.89973
372,-20.1662,30.7154,-2.12637
373,-56.6534,72.4502,5.26631
374,-23.165,31.91,1.5532
