-180.719,745.818,-13.1825
0.977807,-0.205613,-0.040201
0.206019,0.978528,0.00619036
0.038065,-0.0143351,0.999172
0,-1.07373,3.73841,-1.74682
1,-3.18944,15.6578,-0.270126
2,-1.85982,20.2281,-0.587044
3,-1.48432,6.14832,-1.72746
4,-1.35468,9.81837,-1.95689
5,-2.87105,20.3479,0.000912557
6,-0.890869,21.7783,-0.244945
7,-2.07534,12.2582,-1.90815
8,-1.61597,15.2383,-1.92697
9,-3.21017,15.7678,0.0798422
10,-1.86079,20.1981,-0.107047
11,-2.38657,15.4681,-1.65851
12,-0.887026,15.5784,-1.44546
13,-2.86198,20.3178,0.460929
14,-0.881866,21.7883,0.245075
15,-2.40774,15.5381,-1.08855
16,-1.63739,15.5682,-1.26698
17,-3.19088,15.6478,0.439872
18,-1.87171,20.1881,0.342931
19,-3.16792,15.5179,-1.0001
20,-0.888161,15.7484,-0.905443
21,-2.86343,20.2978,1.18093
22,-1.86265,20.158,0.812947
23,-2.86912,20.3579,-0.949085
24,-1.85887,20.2182,-1.05704
25,-2.86609,20.2777,2.49092
26,-1.85434,20.148,1.64297
27,-3.18868,15.6578,-0.640125
28,-0.888895,15.7584,-0.545443
29,-2.65038,18.0375,4.85118
30,-1.85844,20.1178,3.66296
31,-2.86009,20.3379,-0.469067
32,-1.06374,3.74842,-1.7468
33,-3.13943,15.6478,-0.270025
34,-1.79982,20.2182,-0.586923
35,-1.46432,6.15832,-1.72741
36,-1.32468,9.81837,-1.95683
37,-2.79104,20.3179,0.00107263
39,-2.03534,12.2682,-1.90807
40,-1.56598,15.2583,-1.92686
41,-3.15015,15.7478,0.0699625
42,-1.79079,20.1981,-0.106905
43,-2.33657,15.4781,-1.65841
44,-0.837028,15.5884,-1.44535
45,-2.79198,20.3178,0.461072
47,-2.34775,15.5481,-1.08843
48,-1.57739,15.5683,-1.26686
49,-3.13089,15.6278,0.449992
50,-1.7817,20.1781,0.343113
51,-3.11792,15.5179,-0.999993
52,-0.838143,15.7584,-0.915341
53,-2.79341,20.2878,1.17107
54,-1.78265,20.158,0.81311
55,-2.79912,20.338,-0.948944
56,-1.79887,20.2082,-1.05692
57,-2.79609,20.2677,2.49106
58,-1.78432,20.138,1.63311
59,-3.12868,15.6379,-0.640005
60,-0.838888,15.7284,-0.545344
61,-2.60035,18.0075,4.84128
62,-1.78843,20.1078,3.6631
63,-2.79009,20.3279,-0.468926
64,-1.05374,3.74842,-1.74678
65,-3.08943,15.6478,-0.269923
66,-1.71982,20.2182,-0.58676
67,-1.44435,6.10833,-1.70738
68,-1.29468,9.81838,-1.95677
69,-2.72104,20.3079,0.00121404
70,-0.79964,15.7283,-0.175264
71,-1.99534,12.2782,-1.90798
72,-1.51596,15.2683,-1.93676
73,-3.10017,15.7578,0.0800649
74,-1.72079,20.1881,-0.106764
75,-2.28657,15.4781,-1.65831
76,-0.78701,15.5985,-1.45525
77,-2.73197,20.3079,0.461193
78,-0.790349,15.7183,0.174755
79,-2.29774,15.5381,-1.08833
80,-1.52739,15.5783,-1.26676
81,-3.0809,15.6578,0.450096
82,-1.7217,20.1681,0.343234
83,-3.05792,15.5179,-0.999872
84,-0.788143,15.7584,-0.915239
85,-2.73341,20.2678,1.17119
86,-1.72265,20.1581,0.813232
87,-2.71911,20.328,-0.948782
88,-1.71887,20.2082,-1.05676
89,-2.73609,20.2577,2.49118
90,-1.72431,20.128,1.63323
91,-3.07868,15.6379,-0.639903
92,-0.788888,15.7284,-0.545243
93,-2.52033,17.9775,4.83144
94,-1.71843,20.0878,3.66324
95,-2.72007,20.3179,-0.478784
96,-1.04372,3.76842,-1.75676
97,-3.02944,15.6678,-0.2698
98,-1.65984,20.1982,-0.57664
99,-1.41434,6.07833,-1.70732
100,-1.25469,9.82839,-1.95668
101,-2.65104,20.3279,0.00135793
102,-0.729645,15.7484,-0.17512
103,-1.96534,12.2882,-1.90792
104,-1.46596,15.2883,-1.93666
105,-3.04017,15.7578,0.0801868
106,-1.65079,20.1681,-0.106623
107,-2.23657,15.4781,-1.65821
108,-0.727028,15.5885,-1.44513
109,-2.65197,20.2879,0.461354
110,-0.730349,15.7183,0.174877
111,-2.23775,15.5581,-1.0882
112,-1.47739,15.5783,-1.26666
113,-3.0209,15.6378,0.450217
114,-1.6617,20.1681,0.343356
115,-3.00792,15.5279,-0.999769
116,-0.728162,15.7484,-0.905118
117,-2.65341,20.2678,1.17135
118,-1.65265,20.1481,0.813373
119,-2.64911,20.308,-0.948642
120,-1.64886,20.1982,-1.05662
121,-2.66609,20.2477,2.49133
122,-1.65431,20.128,1.63337
123,-3.02868,15.6479,-0.639801
124,-0.728893,15.7484,-0.545119
125,-2.46029,17.9276,4.82156
126,-1.64843,20.0878,3.66338
127,-2.65008,20.308,-0.468643
128,-1.03372,3.76842,-1.75674
129,-2.96944,15.6579,-0.269679
130,-1.57984,20.2082,-0.576477
131,-1.39435,6.08834,-1.70728
132,-1.22469,9.8284,-1.95662
133,-2.58104,20.2879,0.00149685
134,-0.679647,15.7584,-0.175017
135,-1.91535,12.2982,-1.90782
136,-1.41597,15.3084,-1.93655
137,-2.99017,15.7678,0.0802892
138,-1.58079,20.1682,-0.106481
139,-2.17657,15.4782,-1.65809
140,-0.677028,15.5885,-1.44503
141,-2.58197,20.2779,0.461495
142,-0.680347,15.7083,0.174978
143,-2.18775,15.5581,-1.0881
144,-1.41739,15.5783,-1.26653
145,-2.97089,15.6278,0.450317
146,-1.5817,20.1581,0.343517
147,-2.96792,15.5279,-0.999688
148,-0.678141,15.7484,-0.915017
149,-2.5934,20.2478,1.17147
150,-1.58265,20.1381,0.813515
151,-2.57911,20.308,-0.9485
152,-1.57886,20.1682,-1.05648
153,-2.58606,20.2377,2.48149
154,-1.58431,20.118,1.63351
156,-0.678898,15.7684,-0.545016
157,-2.40027,17.8976,4.81168
158,-1.58843,20.0778,3.6635
159,-2.58008,20.298,-0.468501
160,-1.0137,3.77843,-1.7667
162,-1.50983,20.1782,-0.576337
163,-1.37435,6.09834,-1.70724
164,-1.18469,9.83841,-1.95654
165,-2.51104,20.2879,0.00163909
166,-0.619645,15.7484,-0.174896
167,-1.86535,12.2982,-1.90772
168,-1.35597,15.3284,-1.93643
170,-1.51079,20.1682,-0.106339
171,-2.12657,15.4782,-1.65798
172,-0.61701,15.5985,-1.45491
173,-2.50197,20.2679,0.461657
174,-0.62035,15.7184,0.175101
175,-2.12775,15.5581,-1.08798
176,-1.36739,15.5783,-1.26643
178,-1.5117,20.1481,0.343659
179,-2.89793,15.5479,-0.999544
180,-0.618148,15.7784,-0.914892
181,-2.5034,20.2478,1.17165
182,-1.50265,20.1281,0.813676
183,-2.50911,20.288,-0.948359
184,-1.50886,20.1783,-1.05634
185,-2.50606,20.2277,2.48165
186,-1.50431,20.108,1.63367
188,-0.618898,15.7684,-0.544894
189,-2.32024,17.8676,4.80184
190,-1.5184,20.0479,3.65364
191,-2.51008,20.288,-0.46836
192,-1.00372,3.76843,-1.75668
193,-3.47036,20.5578,-0.360288
194,-1.42981,20.1582,-0.586176
195,-1.37432,6.16834,-1.72723
196,-1.15469,9.82841,-1.95648
197,-2.43103,20.278,0.00180081
198,-0.559643,15.7384,-0.174775
199,-1.82535,12.3083,-1.90764
200,-1.31597,15.3384,-1.93635
202,-1.43078,20.1582,-0.106177
203,-2.06657,15.4782,-1.65786
204,-0.577013,15.6085,-1.45482
205,-2.43196,20.2579,0.461798
206,-0.57035,15.7184,0.175202
207,-2.07775,15.5581,-1.08788
208,-1.30739,15.5783,-1.26631
210,-1.44169,20.1382,0.3438
211,-2.83793,15.538,-0.999423
212,-0.558144,15.7585,-0.914772
213,-2.4334,20.2479,1.1718
214,-1.43265,20.1281,0.813819
215,-2.43911,20.288,-0.948217
216,-1.42887,20.1583,-1.04618
217,-2.43604,20.2178,2.47179
218,-1.43431,20.0981,1.63381
220,-0.558898,15.7684,-0.544772
221,-2.26021,17.8276,4.79195
222,-1.4384,20.0479,3.65381
223,-2.43008,20.268,-0.468199
224,-0.983735,3.74843,-1.74664
226,-1.36983,20.1583,-0.576054
228,-1.13469,9.83842,-1.95644
229,-2.37103,20.268,0.0019219
230,-0.519645,15.7484,-0.174693
231,-1.78535,12.3083,-1.90755
232,-1.25596,15.3684,-1.94622
234,-1.37078,20.1582,-0.106055
235,-2.01658,15.4882,-1.65776
236,-0.527013,15.6085,-1.45472
237,-2.37197,20.2679,0.461921
238,-0.510354,15.7384,0.175326
239,-2.02775,15.5681,-1.08777
240,-1.25739,15.5783,-1.26621
242,-1.37169,20.1282,0.343942
243,-2.78793,15.538,-0.999321
244,-0.508149,15.7785,-0.914669
245,-2.3734,20.2279,1.17192
246,-1.37264,20.1081,0.813939
247,-2.36912,20.2781,-0.938075
248,-1.36888,20.1683,-1.04605
249,-2.36606,20.2078,2.48193
250,-1.3743,20.0881,1.63394
251,-3.38936,20.4178,-0.840137
252,-0.508898,15.7684,-0.54467
253,-2.20016,17.7776,4.77207
254,-1.3684,20.0479,3.65395
255,-2.37008,20.268,-0.468077
256,-0.973751,3.72844,-1.73662
257,-3.31035,20.3878,-0.349977
258,-1.29983,20.1583,-0.575912
259,-1.31434,6.13836,-1.71711
260,-1.08469,9.84843,-1.95634
261,-2.29103,20.258,0.00208363
262,-0.459648,15.7584,-0.17457
263,-1.74535,12.3183,-1.90747
264,-1.19598,15.3484,-1.9361
265,-3.31126,20.3778,0.100021
266,-1.30079,20.1582,-0.105913
267,-1.95658,15.4882,-1.65764
268,-0.457013,15.6085,-1.45458
269,-2.29196,20.248,0.462082
270,-0.460354,15.7384,0.175427
271,-1.96775,15.5682,-1.08765
272,-1.21739,15.5883,-1.26613
273,-3.31223,20.3777,0.58002
274,-1.30169,20.1382,0.344085
275,-2.73793,15.548,-0.999219
276,-0.458146,15.7685,-0.914568
277,-2.3034,20.2179,1.17206
278,-1.30265,20.1182,0.814082
279,-2.28912,20.2681,-0.937914
280,-1.29886,20.1783,-1.05591
281,-2.29605,20.1878,2.48207
282,-1.30431,20.0981,1.63408
283,-3.30937,20.3978,-0.829976
284,-0.468898,15.7685,-0.544589
285,-2.13013,17.7476,4.76221
286,-1.2984,20.0379,3.65409
287,-2.29008,20.268,-0.467915
288,-0.963751,3.72844,-1.7366
289,-3.25034,20.3678,-0.349857
290,-1.22984,20.1883,-0.575767
291,-1.29434,6.13836,-1.71707
292,-1.05469,9.83844,-1.95628
293,-2.22103,20.258,0.00222586
294,-0.39965,15.7684,-0.174448
295,-1.69535,12.3283,-1.90737
296,-1.14596,15.3584,-1.946
297,-3.25126,20.3778,0.100143
298,-1.23079,20.1782,-0.105769
299,-1.90658,15.4982,-1.65754
300,-0.407013,15.6085,-1.45448
301,-2.23196,20.248,0.462204
302,-0.400354,15.7384,0.175549
303,-1.91775,15.5682,-1.08755
304,-1.1474,15.5984,-1.26598
305,-3.23221,20.3577,0.570181
306,-1.2317,20.1582,0.344228
307,-2.67793,15.548,-0.999097
308,-0.398151,15.7885,-0.914444
309,-2.2334,20.2179,1.1722
310,-1.24265,20.1282,0.814205
311,-2.21912,20.2681,-0.937771
312,-1.22887,20.2083,-1.05576
313,-2.22603,20.1778,2.47221
314,-1.23431,20.1081,1.63422
315,-3.23937,20.3778,-0.829835
316,-0.398901,15.7785,-0.544446
317,-2.07011,17.7177,4.75233
318,-1.2284,20.0479,3.65423
319,-2.22007,20.258,-0.467773
320,-0.943751,3.72844,-1.73656
321,-3.16034,20.3678,-0.349674
322,-1.15983,20.2383,-0.585621
323,-1.27435,6.11837,-1.70703
324,-1.01469,9.83845,-1.95619
325,-2.15103,20.248,0.00236727
326,-0.349648,15.7584,-0.174347
327,-1.65535,12.3283,-1.90729
