-253.169,727.27,-16.564
0.972232,-0.224875,-0.0647796
0.223159,0.974233,-0.032702
0.0704644,0.0173378,0.997364
0,-0.79631,4.24092,-1.95862
1,-4.69389,49.228,-0.825279
2,0.067163,47.1612,-1.33846
3,-1.05804,7.02075,-1.94717
4,-0.66983,9.871,-1.96598
5,-2.22214,47.0591,0.0325473
6,2.20896,44.9021,-0.490521
7,-1.21143,12.4606,-1.92449
8,-0.563105,15.151,-1.9135
9,-4.62276,48.2475,0.304219
10,0.0483221,46.1206,-0.228945
11,-1.30297,15.1504,-1.61316
12,0.187062,15.2513,-1.4138
13,-1.30224,15.4495,0.366981
14,0.197678,15.4405,0.186288
15,-1.29277,15.2502,-1.04312
16,-0.562844,15.2407,-1.22346
17,-2.05218,15.409,0.457306
18,-0.562293,15.46,0.276646
19,-2.05282,15.3897,-0.972704
20,0.187187,15.441,-0.883708
22,-0.562196,15.5698,0.636699
23,-1.29269,15.38,-0.693057
24,-0.572759,15.4205,-0.793368
27,-2.05263,15.3495,-0.602723
28,2.31763,46.2327,-1.57993
31,-2.25336,48.1796,-1.0869
32,-0.786315,4.24093,-1.96863
33,-4.51384,49.1481,-0.8254
34,0.227219,47.0713,-1.33857
35,-1.02804,7.02077,-1.94718
36,-0.63983,9.87102,-1.966
37,-2.0521,46.9892,0.0324357
38,2.37901,44.8322,-0.490633
39,-1.17143,12.4607,-1.92451
40,-0.513098,15.1411,-1.91353
41,-4.44271,48.1576,0.304093
42,0.19836,46.0607,-0.229043
43,-1.23297,15.1505,-1.61319
44,0.237062,15.2513,-1.41382
45,-1.24223,15.4295,0.366944
46,0.247678,15.4405,0.186265
47,-1.24277,15.2502,-1.05314
48,-0.512844,15.2407,-1.22348
49,-2.0022,15.439,0.457297
50,-0.502305,15.48,0.276628
51,-2.01281,15.3697,-0.972732
52,0.247187,15.4411,-0.883735
54,-0.502196,15.5699,0.636671
55,-1.2427,15.4,-0.693071
56,-0.502759,15.4205,-0.793401
59,-4.63536,50.6886,-2.03461
60,2.45768,46.1628,-1.58003
63,-2.0833,48.0897,-1.08702
64,-0.766308,4.23094,-1.96864
65,-4.33378,49.0582,-0.815525
66,0.397244,47.0314,-1.33867
67,-1.00804,7.02078,-1.94719
68,-0.59983,9.87105,-1.96602
69,-1.88204,46.8993,0.0323145
70,2.52904,44.7823,-0.490725
71,-1.12144,12.4707,-1.92453
72,-0.463098,15.1411,-1.91355
73,-4.27266,48.0877,0.303982
74,0.368409,45.9808,-0.229159
75,-1.18297,15.1605,-1.61321
76,0.287069,15.2413,-1.41385
77,-1.19223,15.4196,0.366916
78,0.307678,15.4406,0.186237
79,-1.18277,15.2502,-1.05317
80,-0.462844,15.2408,-1.22351
81,-1.94218,15.4091,0.447255
82,-0.452286,15.4501,0.276591
83,-1.95281,15.3697,-0.972759
84,0.307193,15.4311,-0.883767
86,-0.452202,15.5799,0.636653
87,-1.1927,15.4001,-0.693094
88,-0.452759,15.4206,-0.793424
91,-4.44515,50.3587,-2.01485
92,2.62773,46.0729,-1.58015
95,-1.91325,48.0098,-1.07714
96,-0.746308,4.23096,-1.96865
97,-4.16373,48.9683,-0.815647
98,0.557311,46.9315,-1.32879
99,-0.978035,7.0108,-1.94721
100,-0.569843,9.89107,-1.96602
101,-1.722,46.8294,0.0322076
102,2.67908,44.7124,-0.490828
103,-1.08143,12.4607,-1.92455
104,-0.413098,15.1411,-1.91358
105,-4.09262,47.9978,0.283856
106,0.518459,45.9009,-0.229266
107,-1.13297,15.1605,-1.61324
108,0.347068,15.2414,-1.41388
109,-1.13223,15.4296,0.366893
110,0.357666,15.4606,0.186224
111,-1.13278,15.2603,-1.05319
112,-0.402844,15.2408,-1.22353
113,-1.8922,15.4491,0.457251
114,-0.402286,15.4501,0.276568
115,-1.89282,15.3798,-0.972782
